,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,3.342094,,,3.291437,4.753541,0.216704,1.680526,,,,,,,,,,,,,,,,,,10.000000,,,,0.100000,6.988169,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.100000,10.000000,,0.102844,,,0.100000,,0.100000,5.236434,,,,,,,,,,,,,,,,,,0.283730,7.019492,,,10.000000,10.000000,,,1.817645,9.028866,,10.000000,,10.000000,2.031673,8.282777,10.000000,0.100000,,,,,,,,,
R8,,0.257942,0.933228,10.000000,0.378720,1.106494,,0.100000,0.100000,,0.100000,1.251381,,,,,,,,,,,,,0.100000,,,,1.645872,10.000000,7.141462,10.000000,,,0.100000,,0.113867,3.287369,10.000000,,3.883748,0.100000,,,4.133585,2.745781,,0.100000,,10.000000,,,,,1.036292,
L1,0.100000,0.100000,10.000000,0.100000,0.552073,0.100000,10.000000,1.292000,3.012097,2.802394,0.100000,,,,,,6.320086,10.000000,,,,,,,2.713808,10.000000,9.897222,,2.905825,4.252472,,10.000000,,0.100000,,,,0.185942,6.723549,,,,9.208222,,,,,,,,,0.100000,,,,
L2,5.190575,,1.107613,0.100000,10.000000,10.000000,1.755850,0.100000,10.000000,0.708214,10.000000,0.100000,,,,,0.346561,2.566080,2.214292,,,,,,1.171558,1.306222,5.462955,,0.100000,0.100000,,,,7.449862,,10.000000,8.478468,,0.100000,,5.976269,,,,0.100000,,,,,,,0.100000,,,,
L3,,0.100000,0.631411,0.100000,1.114302,,,,2.738152,,0.439911,0.410722,,,,,0.100000,0.185217,0.100000,0.100000,,,,,0.100000,,,,10.000000,10.000000,0.100000,,10.000000,,10.000000,0.100000,,0.567935,2.370590,10.000000,4.082227,1.006344,7.573897,10.000000,10.000000,7.688031,0.100000,0.100000,,,,,1.038431,,10.000000,7.982948
L4,6.539196,,,0.100000,0.100000,0.277966,0.100000,0.100000,0.100000,,,3.586775,,,,,0.100000,2.780373,10.000000,3.078901,,,,,,0.100000,,,,4.996992,10.000000,10.000000,,,,10.000000,6.207201,,,,,,10.000000,,,,,,,,,3.255438,,,,
L5,,,,4.755164,0.100000,,,1.464228,0.100000,0.100000,0.100000,9.818797,,,,,0.100000,1.925266,0.100000,,,,,,10.000000,2.590967,0.100000,,2.187504,3.129834,9.254952,0.100000,,1.115021,0.380701,10.000000,0.100000,0.236343,0.100000,,9.823714,1.556966,0.100000,,0.497158,,,,1.412142,0.100000,10.000000,0.498255,,10.000000,,
Mi1,,10.000000,0.100000,0.100000,0.538892,,,7.696354,0.100000,4.424914,8.269036,6.260155,1.246646,1.488931,1.072977,1.398047,0.100000,0.100000,2.892560,,,,,,0.116613,0.100000,8.566607,6.493459,2.157284,2.117295,10.000000,10.000000,0.100000,,8.774942,10.000000,10.000000,0.100000,10.000000,,1.084980,10.000000,8.696598,,,9.814294,,10.000000,1.018686,0.100000,0.100000,8.399503,10.000000,0.100000,1.769245,3.477948
Tm3,,,,0.100000,3.170238,,,,0.100000,8.619020,1.907990,10.000000,1.526689,1.407464,1.224466,0.773562,,,0.935569,,,0.100000,,0.100000,,1.376934,7.015005,10.000000,2.452868,9.784053,1.097350,10.000000,,,10.000000,10.000000,0.100000,,,6.347475,,,10.000000,,,,10.000000,,2.068444,8.230172,0.311074,8.477757,,7.535957,,
