idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.879855,2.208560,2.347130,1.029457,0.000000,27.278226,176.670046,0.000000,0.524318,9.449510,9.449510
1,R7,1.879855,5.451046,5.237983,1.007076,0.000000,29.442632,194.774939,0.000000,0.000000,19.039807,19.039807
2,R8,1.879855,7.124279,8.497333,0.957392,0.000000,26.582684,198.862514,0.000000,0.000000,19.778363,19.778363
3,L1,1.879855,1.062932,0.218061,1.398181,0.000000,26.849572,187.989762,0.000000,0.639853,-12.489780,-12.489778
4,L2,1.879855,0.178040,-2.112729,1.415423,0.000000,26.588167,194.934294,0.000000,0.000000,-230.247939,-230.250860
5,L3,1.879855,1.010563,-0.358973,1.905464,0.000000,27.649641,190.476200,0.000000,0.000000,-27.891984,-27.891985
6,L4,1.879855,0.291557,-0.863717,0.101177,0.000000,26.379500,198.039605,0.000000,0.000000,-0.525574,-0.525575
7,L5,1.879855,3.282643,2.870376,4.442508,0.000000,42.412572,200.499951,0.000000,0.630846,-1.150490,-1.150567
8,Mi1,1.879855,1.062990,-0.191464,9.157932,0.000000,41.861909,183.222579,0.000000,0.615141,-0.451950,-0.451625
9,Tm3,1.879855,2.198659,1.113911,4.654256,0.000000,43.627896,192.557104,0.000000,0.615669,0.747652,0.747934
10,Mi4,1.879855,1.934839,4.279752,5.826467,0.000000,42.943888,176.828336,0.000000,0.522280,2.221383,2.225255
11,Mi9,1.879855,1.250573,-0.082606,0.639324,0.000000,36.885143,216.323438,0.000000,0.353360,-15.904486,-15.905861
12,T4a,1.879855,0.100000,-1.217883,1.043690,0.000000,41.365727,201.827491,0.000000,1.000000,0.000000,-0.000005
13,T4b,1.879855,0.100000,-1.471397,0.997870,0.000000,39.089917,202.409624,0.000000,1.000000,0.000000,-0.000004
14,T4c,1.879855,0.693470,-1.271322,0.974654,0.000000,38.027490,206.984278,0.000000,0.206894,-0.208761,-0.208774
15,T4d,1.879855,1.493610,1.390503,0.992549,0.000000,40.902976,198.118948,0.000000,0.275146,-0.046787,-0.046833
16,Tm1,1.879855,4.861540,5.940013,4.423278,0.000000,42.654486,206.203260,0.000000,0.000000,-82.296584,-82.303448
17,Tm2,1.879855,0.100000,-1.144378,0.942875,0.000000,42.897918,194.663046,0.000000,0.000000,-10.835685,-10.835788
18,Tm4,1.879855,10.000000,12.284806,2.961089,0.000000,41.416541,210.293143,0.000000,0.000000,-97.749054,-97.751034
19,Tm9,1.879855,0.100000,-0.911462,5.338603,0.000000,44.024058,194.247024,0.000000,0.000000,-9.749346,-9.750612
20,T5a,1.879855,0.349783,-0.702947,0.986094,0.000000,40.720607,190.990573,0.000000,0.812185,0.166053,0.167301
21,T5b,1.879855,3.116929,2.515515,0.972101,0.000000,40.309274,195.977220,0.000000,0.547805,0.949082,0.951208
22,T5c,1.879855,0.157715,-0.550377,0.998353,0.000000,39.386284,197.036587,0.000000,0.748732,0.250615,0.252355
23,T5d,1.879855,0.911611,-0.348273,0.956786,0.000000,40.360740,200.612439,0.000000,0.112698,0.696350,0.697581
24,T1,1.879855,0.100000,-1.587846,1.028885,0.000000,40.522219,201.720358,0.000000,1.000000,0.000000,-0.000037
25,T2,1.879855,3.089307,2.547681,1.029094,0.000000,43.046878,200.228414,0.000000,0.618476,0.269120,0.269435
26,T2a,1.879855,3.186744,2.605469,0.993309,0.000000,42.834256,195.449877,0.000000,0.615452,2.515392,2.521336
27,T3,1.879855,2.009052,1.334741,1.030583,0.000000,43.174175,198.964616,0.000000,0.620287,7.385480,7.413380
28,C2,1.879855,1.305961,2.390224,1.041524,0.000000,39.252673,206.661728,0.000000,0.000000,0.417692,0.417717
29,C3,1.879855,9.369615,11.348826,1.000785,0.000000,41.094304,200.803349,0.000000,0.000000,2.555259,2.556124
30,Lawf1,1.879855,0.100000,-1.505458,0.975160,0.000000,40.565688,200.690902,0.000000,1.000000,0.000000,0.000000
31,Lawf2,1.879855,0.162526,-0.707101,0.981589,0.000000,41.437505,199.051976,0.000000,0.849211,0.487504,0.491370
32,Dm3v,1.879855,10.000000,15.451519,0.965180,0.000000,40.149756,198.666465,0.000000,0.000000,18.189009,18.209627
33,Lai,1.879855,0.964396,-0.226512,1.041887,0.000000,40.441252,201.878570,0.000000,0.000000,-26.508491,-26.508387
34,Mi10,1.879855,1.168357,-0.216317,0.955212,0.000000,39.183031,194.744724,0.000000,0.000000,-0.098885,-0.098884
35,Mi13,1.879855,6.465895,7.971869,1.031963,0.000000,40.435201,208.141882,0.000000,0.000000,0.233060,0.233089
36,Mi14,1.879855,4.406089,12.474662,0.998466,0.000000,41.324101,200.293511,0.000000,0.000000,19.647763,19.709223
37,Mi15,1.879855,0.371924,-1.069435,1.039653,0.000000,41.010130,193.549785,0.000000,0.632177,-4.425636,-4.425636
38,Mi2,1.879855,1.095205,-0.358201,0.966595,0.000000,38.749434,191.261302,0.000000,0.000000,0.013208,0.013204
39,Tm16,1.879855,0.415070,-0.555253,1.019328,0.000000,39.685521,190.527547,0.000000,0.803800,-0.364048,-0.364619
40,Tm20,1.879855,0.100000,-1.596404,1.012745,0.000000,40.085985,195.323789,0.000000,1.000000,0.000000,0.000317
41,Tm21,1.879855,1.058603,-0.368509,1.015151,0.000000,41.279860,203.172959,0.000000,0.620561,3.442271,3.451715
42,Tm27,1.879855,1.401623,0.656242,1.043823,0.000000,41.803650,195.508965,0.000000,0.610729,-0.094378,-0.094537
43,Tm5a,1.879855,1.047599,0.005021,1.028409,0.000000,40.391200,190.916784,0.000000,0.000000,-4.416138,-4.416138
44,Tm5b,1.879855,0.307975,-1.047446,1.034126,0.000000,40.094171,205.521669,0.000000,0.682062,-2.750353,-2.750353
45,Tm5c,1.879855,0.723484,-0.553438,0.963108,0.000000,39.671384,190.585415,0.000000,0.000000,-6.326026,-6.326026
46,Tm5f,1.879855,0.398562,-0.742439,1.022678,0.000000,39.737851,196.169619,0.000000,0.611464,-0.022744,-0.022740
47,TmY10,1.879855,1.009610,-0.471920,0.956148,0.000000,39.120333,209.762818,0.000000,0.000000,-0.644454,-0.644863
48,TmY11,1.879855,3.165943,2.984922,0.962299,0.000000,39.293844,208.198083,0.000000,0.615268,-0.556012,-0.556115
49,TmY14,1.879855,0.680010,-1.428629,1.002279,0.000000,39.022354,192.928250,0.000000,0.462563,0.415137,0.416061
50,TmY15,1.879855,0.800148,-1.542037,1.038793,0.000000,38.609745,202.668790,0.000000,0.424777,0.701217,0.702269
51,TmY3,1.879855,2.540763,1.750800,1.005259,0.000000,41.584194,190.698445,0.000000,0.617311,0.263673,0.265110
52,TmY4,1.879855,0.100000,-0.595954,1.023337,0.000000,41.679938,208.334116,0.000000,0.297704,-14.855710,-14.874768
53,TmY5a,1.879855,0.744496,-0.795281,0.979348,0.000000,39.866905,191.660115,0.000000,0.347418,0.339867,0.340457
54,TmY9q,1.879855,3.062878,8.819412,0.993412,0.000000,42.382833,206.590778,0.000000,0.781729,2.575609,2.585143
55,TmY9q__perp,1.879855,3.391771,4.184241,0.960946,0.000000,41.718992,193.106556,0.000000,0.533218,1.084123,1.084856
