,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,7.842467,,,1.437178,1.849324,3.161046,0.100000,,,,,,,,,,,,,,,,,,2.661257,,,,0.100000,2.692895,,,,2.646906,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.483723,5.753146,,4.856163,,,0.258677,,0.603849,0.932831,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,1.229197,0.100000,,,0.100000,9.830388,,2.086918,,0.107066,2.984666,10.000000,0.100000,0.169647,,,,,,,,,
R8,,0.100000,6.144560,7.970104,0.883657,8.924541,,1.107383,0.188580,,0.100000,0.723188,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,0.100000,10.000000,,,0.100000,,8.272213,0.100000,0.100000,,8.422880,10.000000,,,1.560605,0.570463,,10.000000,,10.000000,,,,,1.033466,
L1,0.100000,0.100000,0.100000,0.100000,0.100000,0.139439,0.226886,2.005922,1.671730,1.946229,0.100000,,,,,,0.100000,0.356061,,,,,,,0.100000,0.100000,10.000000,,9.761594,3.295289,,0.100000,,2.759035,,,,0.585497,4.298634,,,,0.592482,,,,,,,,,0.100000,,,,
L2,0.523336,,10.000000,10.000000,0.100000,1.348992,1.382812,0.317374,0.100000,0.100000,0.100000,0.100000,,,,,0.189283,1.459602,0.100000,,,,,,0.100000,0.100000,0.100000,,8.182193,0.100000,,,,0.100000,,10.000000,0.100000,,0.190887,,3.551615,,,,0.100000,,,,,,,0.100000,,,,
L3,,0.100000,0.100000,0.100000,0.903909,,,,0.100000,,0.100000,1.537725,,,,,0.157090,10.000000,9.700438,1.181058,,,,,1.838248,,,,0.427725,0.100000,1.678581,,9.613370,,2.134341,0.100000,,2.062324,1.032126,7.913104,0.100000,1.046530,0.100000,3.814996,0.940509,1.911562,0.145519,0.565783,,,,,0.962735,,0.100000,0.100000
L4,4.477788,,,0.100000,0.100000,0.976061,0.100000,0.100000,0.969832,,,0.100000,,,,,0.667271,0.100000,0.100000,0.100000,,,,,,4.249377,,,,0.100000,6.320905,0.100000,,,,10.000000,0.668492,,,,,,2.713300,,,,,,,,,9.999512,,,,
L5,,,,4.266496,0.100000,,,3.330586,0.100000,0.100000,0.193640,0.100000,,,,,0.274710,0.100000,0.274719,,,,,,2.658292,0.100000,7.464324,,0.100000,1.978915,0.724411,10.000000,,0.100000,10.000000,0.100000,0.100000,5.367763,0.100000,,5.963349,8.484717,0.352192,,10.000000,,,,1.407413,0.100000,2.758214,0.100000,,10.000000,,
Mi1,,0.685673,4.959550,0.100000,6.562107,,,0.100000,0.106705,0.339089,6.090937,0.100000,0.672016,0.661774,0.700571,0.680015,0.100000,2.528841,0.966332,,,,,,2.526656,3.800015,5.207806,0.100000,4.792190,7.163519,3.337108,0.100000,7.082047,,10.000000,1.004395,3.468397,10.000000,1.216043,,10.000000,8.591135,5.207669,,,10.000000,,0.100000,1.003838,0.100000,1.353676,5.765164,9.575088,0.100000,0.100000,6.508443
Tm3,,,,0.100000,0.249560,,,,3.698586,1.449390,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,2.313494,,,1.029789,,1.006626,,2.719098,7.948333,0.100000,7.631362,6.259668,0.100000,0.100000,,,1.955588,1.396230,3.538048,,,0.419271,,,2.852107,,,,10.000000,,0.100000,0.100000,0.100000,0.327450,,5.706427,,
Mi4,,,,,3.915356,10.000000,,0.100000,0.371484,0.100000,0.100000,2.319067,0.140262,0.100000,0.362311,0.101423,1.766284,0.100000,0.100000,1.340671,,,,,6.912488,,0.100000,,2.964800,0.100000,0.100000,10.000000,10.000000,,10.000000,,6.083305,,10.000000,6.764802,0.100000,,3.795877,5.967450,10.000000,0.978124,0.100000,1.127759,3.422087,,6.187625,3.623112,1.031624,1.573007,,
Mi9,,,,,,0.100000,0.119840,,10.000000,3.736854,5.420797,,0.924601,1.297988,1.535255,1.275771,0.100000,0.741288,0.443656,0.100000,,,,,,8.189968,0.100000,10.000000,0.100000,,3.754843,0.100000,7.692398,,4.959158,,0.226704,10.000000,,8.211743,8.736072,6.696749,8.388360,5.482743,0.100000,,0.984432,,1.887028,0.957606,,10.000000,10.000000,0.435926,10.000000,
T4a,,,,,,,,,,,,0.292882,0.100000,0.100000,0.100000,0.100000,,,,,0.530761,,,,,,,,,3.372521,,,,,,10.000000,,,,,,,10.000000,,,,,,,10.000000,,,,,1.920187,0.100000
T4b,,,,,,,,,1.927131,,0.127391,0.100000,0.100000,0.823714,,7.332069,,,,,,1.232777,,,,,,,,,,,,,,0.100000,,,,,,,0.911167,,,,,,0.100000,0.169612,1.833073,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.264499,,,,,,,,10.000000,0.100000,,9.002841,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.113824,,0.193393,0.100000,,
T4d,,,,,,,,,9.388089,,,,,,0.100000,0.237419,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,10.000000,4.406907,,2.149906,0.100000,,
Tm1,,,,,0.100000,,,0.100000,10.000000,0.100000,0.100000,0.938075,,,0.102914,,0.100000,0.100000,0.100000,0.193194,0.100000,0.766450,4.656954,0.100000,2.367493,0.100000,0.211468,8.817759,2.861425,0.100000,,0.154711,6.031899,,1.798578,0.100000,,3.111393,4.034875,10.000000,0.100000,0.100000,0.100000,5.085979,,,8.635374,8.895180,,7.083268,,0.100000,3.194301,0.100000,0.100000,6.282075
Tm2,,,,3.375071,0.100000,,,0.100000,1.324540,1.046953,0.100000,3.007256,0.100000,,0.100000,,0.101787,,0.100000,0.100000,0.100000,5.537239,8.565430,0.100000,0.100000,0.100000,0.100000,0.100000,,0.100000,0.100000,4.362372,4.372583,,,0.100000,,,4.775018,,,3.239766,0.100000,,,,,,0.100000,10.000000,6.080215,0.100000,1.538065,1.512089,0.100000,3.057821
Tm4,,,,,1.383905,,,,10.000000,0.100000,0.100000,,,,,,0.181797,0.530791,0.100000,,0.100000,0.100000,6.718048,0.109552,10.000000,5.348997,0.100000,0.100000,0.100000,0.750499,,0.100000,,,10.000000,0.100000,0.177964,,10.000000,,,2.910331,0.100000,,,,,,0.100000,6.410388,7.928932,2.917524,,3.509916,,0.100000
Tm9,,,,,,0.100521,,,,,2.670271,0.100000,,,,,0.100000,1.693943,0.471514,0.262704,0.100000,0.290766,3.614967,7.051497,,0.100000,10.000000,,,,,,0.100000,,,,,,,,9.996408,0.100000,,,,9.253491,7.393530,,,0.100000,1.647808,,10.000000,,6.367891,9.812821
T5a,,,,,,,,,,,,,0.100000,,,,,0.741447,,,4.411368,1.528790,,,,0.100000,,,,,,,,,,,,,,,,,0.100000,,,,,,,3.918467,,,,4.458570,1.122356,0.100000
T5b,,,,,,,,,,,,,,1.456158,,,,,,,5.252466,0.493318,,,,2.215583,,,,,,,,,,,,,,,,,,,,,,,0.100000,9.073799,1.343282,,,8.214643,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.977613,0.619087,10.000000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,9.967232,,5.484353,10.000000,,
T5d,,,,,,,,,,,,,,,0.100000,0.100000,,,,,,,,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,3.929999,,10.000000,3.271494,,
T1,0.100000,0.100000,10.000000,,0.100000,1.276623,,0.100000,,,,2.663250,,,,,0.558118,4.248963,1.243134,,,,,,,,,,,,,,,0.100000,,,,,,,0.143851,,,,,,,,,,,,1.028672,,,
