,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,5.335895,3.230805,0.200944,0.114834,,,,,,,,,,,,,,,,,,5.760980,,,,4.312917,0.100000,,,,7.560249,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.986277,10.000000,,0.476782,,,2.679937,,0.100000,6.724833,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,10.000000,9.849469,,,0.100000,1.142698,,0.100000,,0.100000,5.877022,0.908020,10.000000,10.000000,,,,,,,,,
R8,,0.203737,10.000000,10.000000,0.100000,0.592827,,0.100000,0.100000,,0.100000,2.496498,,,,,,,,,,,,,0.100000,,,,4.298031,0.100000,0.100000,4.487081,,,0.100000,,0.100000,10.000000,0.115239,,3.280124,7.185942,,,0.100000,0.100000,,10.000000,,0.100000,,,,,0.975936,
L1,0.100000,10.000000,0.100000,0.100000,0.100000,0.182520,0.100000,3.798400,0.994330,2.272182,0.100000,,,,,,0.100000,6.264525,,,,,,,10.000000,10.000000,10.000000,,0.283519,0.321064,,0.750824,,6.906960,,,,0.100000,2.086363,,,,7.611827,,,,,,,,,0.100000,,,,
L2,9.992112,,10.000000,4.841348,6.367388,0.100000,7.847261,0.100000,0.100000,0.100000,0.952608,2.922408,,,,,1.222544,1.016699,2.338355,,,,,,1.751414,0.916049,1.437172,,10.000000,0.738784,,,,3.603990,,0.100000,0.100000,,10.000000,,0.100000,,,,10.000000,,,,,,,2.166737,,,,
L3,,0.100000,10.000000,10.000000,9.236961,,,,0.100000,,0.100000,3.259608,,,,,10.000000,10.000000,10.000000,9.624404,,,,,0.100000,,,,1.143149,7.282449,4.486283,,0.100000,,8.981060,0.100000,,0.100387,5.482235,1.681081,0.100000,0.991483,0.100000,6.170364,0.100000,1.363817,0.100000,9.066713,,,,,1.008568,,0.100000,8.013016
L4,10.000000,,,5.197248,10.000000,0.100000,7.142882,0.100000,4.870753,,,0.100000,,,,,0.100000,3.622858,9.350494,1.398306,,,,,,0.100000,,,,0.100000,0.100000,8.824828,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,3.614740,0.100000,,,5.993602,3.326212,0.826518,0.100000,2.951040,,,,,0.100000,10.000000,2.280936,,,,,,10.000000,6.144010,10.000000,,0.100000,2.798304,0.100000,4.106753,,0.757687,4.713099,1.670364,0.100000,9.040564,0.100000,,10.000000,2.034600,0.100000,,0.100000,,,,0.100000,2.390041,9.315676,1.801243,,10.000000,,
Mi1,,1.123513,0.100000,0.100000,0.100000,,,1.084516,0.100000,3.184609,0.100000,6.231653,5.955640,0.311618,5.240987,0.100000,9.927308,5.008903,0.100000,,,,,,10.000000,0.100000,8.498954,9.965769,0.100000,5.732105,0.100000,8.399738,9.168492,,0.356444,4.891237,10.000000,2.349673,3.939285,,10.000000,6.416050,0.100000,,,4.457827,,0.958567,1.022393,0.100000,0.925331,5.547625,0.504698,0.100000,8.189277,9.481042
Tm3,,,,4.866127,0.100000,,,,0.743379,1.246555,0.100000,2.451462,3.701677,0.432120,3.368802,3.235912,,,0.100000,,,0.957781,,0.950091,,7.540529,0.100000,7.933956,9.227309,10.000000,0.274613,0.387691,,,0.100000,0.100000,6.876193,,,10.000000,,,0.100000,,,,8.434701,,0.104850,1.180149,8.205330,0.875613,,0.100000,,
