idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.632784,0.978808,0.000000,1.000000,-52.212109,-0.200000,-48.694602
1,R2,0.674698,0.856775,0.000000,1.000000,-52.212109,-0.200000,-48.694602
2,R3,0.694940,0.804895,0.000000,1.000000,-52.212109,-0.200000,-48.694602
3,R4,0.447675,0.873160,0.000000,1.000000,-52.212109,-0.200000,-48.694602
4,R5,0.508985,0.808158,0.000000,1.000000,-52.212109,-0.200000,-48.694602
5,R6,0.546739,0.878667,0.000000,1.000000,-52.212109,-0.200000,-48.694602
6,R7,0.189884,0.775978,0.000000,1.000000,-52.212109,-0.200000,-48.694602
7,R8,0.100000,0.988395,0.000000,1.000000,-52.212109,-0.200000,-48.694602
8,L1,0.618547,0.762712,52.068743,1.007056,-52.212109,-0.200000,-48.694602
9,L2,0.417776,0.156570,49.347043,1.009228,-52.212109,-0.200000,-48.694602
10,L3,0.853140,1.028354,0.000000,1.431072,-52.212109,-0.200000,-48.694602
11,L4,0.901372,0.540914,0.000000,1.445603,-52.212109,-0.200000,-48.694602
12,L5,0.996371,0.100000,47.377630,1.485557,-52.212109,-0.200000,-48.694602
13,Lawf1,0.701484,0.842077,0.000000,1.000000,-52.212109,-0.200000,-48.694602
14,Lawf2,0.100000,0.156970,0.000000,1.000000,-52.212109,-0.200000,-48.694602
15,Am,0.223328,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
16,C2,0.749024,0.834422,0.000000,1.000000,-52.212109,-0.200000,-48.694602
17,C3,0.846023,0.873148,0.000000,1.000000,-52.212109,-0.200000,-48.694602
18,CT1(Lo1),0.100000,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
19,CT1(M10),0.883253,0.895835,0.000000,1.000000,-52.212109,-0.200000,-48.694602
20,Mi1,0.684282,0.444372,0.000000,1.496856,-52.212109,-0.200000,-48.694602
21,Mi2,0.813669,0.811103,0.000000,1.000000,-52.212109,-0.200000,-48.694602
22,Mi3,0.870858,0.741998,0.000000,1.000000,-52.212109,-0.200000,-48.694602
23,Mi4,0.889185,0.963898,0.000000,1.489605,-52.212109,-0.200000,-48.694602
24,Mi9,0.969918,1.059627,0.000000,1.398374,-52.212109,-0.200000,-48.694602
25,Mi10,0.486334,0.341546,0.000000,1.000000,-52.212109,-0.200000,-48.694602
26,Mi11,0.553989,0.409621,0.000000,1.000000,-52.212109,-0.200000,-48.694602
27,Mi12,0.721002,0.703411,0.000000,1.000000,-52.212109,-0.200000,-48.694602
28,Mi13,0.676378,0.734119,0.000000,1.000000,-52.212109,-0.200000,-48.694602
29,Mi14,0.939305,0.890577,0.000000,1.000000,-52.212109,-0.200000,-48.694602
30,Mi15,0.966582,0.975133,0.000000,1.000000,-52.212109,-0.200000,-48.694602
31,T1,0.129987,0.221040,0.000000,1.000000,-52.212109,-0.200000,-48.694602
32,T2,0.170050,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
33,T2a,0.191304,0.113631,0.000000,1.000000,-52.212109,-0.200000,-48.694602
34,T3,0.267436,0.588480,0.000000,1.000000,-52.212109,-0.200000,-48.694602
35,T4a,0.180825,0.243489,0.000000,0.717351,-52.212109,-0.200000,-48.694602
36,T4b,0.190045,0.206816,0.000000,0.727851,-52.212109,-0.200000,-48.694602
37,T4c,0.750032,0.770621,0.000000,1.000000,-52.212109,-0.200000,-48.694602
38,T4d,0.832970,0.753104,0.000000,1.000000,-52.212109,-0.200000,-48.694602
39,T5a,0.100000,0.784608,0.000000,0.514992,-52.212109,-0.200000,-48.694602
40,T5b,0.100000,0.828294,0.000000,0.518398,-52.212109,-0.200000,-48.694602
41,T5c,0.390028,0.127388,0.000000,1.000000,-52.212109,-0.200000,-48.694602
42,T5d,0.100000,0.134950,0.000000,1.000000,-52.212109,-0.200000,-48.694602
43,Tm1,0.439822,0.100000,0.000000,1.115045,-52.212109,-0.200000,-48.694602
44,Tm2,0.100000,0.116706,0.000000,0.714893,-52.212109,-0.200000,-48.694602
45,Tm3,0.602269,0.129048,0.000000,1.493708,-52.212109,-0.200000,-48.694602
46,Tm4,1.063788,0.100000,0.000000,1.497618,-52.212109,-0.200000,-48.694602
47,Tm5Y,0.100000,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
48,Tm5a,0.475384,0.593245,0.000000,1.000000,-52.212109,-0.200000,-48.694602
49,Tm5b,0.553157,0.580565,0.000000,1.000000,-52.212109,-0.200000,-48.694602
50,Tm5c,0.860387,0.948027,0.000000,1.000000,-52.212109,-0.200000,-48.694602
51,Tm9,1.006189,0.100000,0.000000,1.485981,-52.212109,-0.200000,-48.694602
52,Tm16,0.537818,0.487953,0.000000,1.000000,-52.212109,-0.200000,-48.694602
53,Tm20,1.095661,1.095401,0.000000,1.000000,-52.212109,-0.200000,-48.694602
54,Tm28,0.100000,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
55,Tm30,0.401683,0.479704,0.000000,1.000000,-52.212109,-0.200000,-48.694602
56,TmY3,0.207068,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
57,TmY4,0.136399,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
58,TmY5a,0.915876,0.878566,0.000000,1.000000,-52.212109,-0.200000,-48.694602
59,TmY9,0.537627,0.525547,0.000000,1.000000,-52.212109,-0.200000,-48.694602
60,TmY10,0.100000,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
61,TmY13,0.560605,0.439741,0.000000,1.000000,-52.212109,-0.200000,-48.694602
62,TmY14,0.100000,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
63,TmY15,0.142023,0.100000,0.000000,1.000000,-52.212109,-0.200000,-48.694602
64,TmY18,0.819193,0.869340,0.000000,1.000000,-52.212109,-0.200000,-48.694602
