,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.510922,,,1.805477,1.907038,0.100000,1.991472,,,,,,,,,,,,,,,,,,1.442449,,,,1.466494,1.029343,,,,0.857412,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.287807,1.888597,,0.200959,,,0.245838,,1.976881,1.912061,,,,,,,,,,,,,,,,,,1.078945,0.194461,,,1.683406,0.963058,,,1.330698,1.049400,,1.682679,,0.976008,1.014328,1.237390,0.277761,0.955560,,,,,,,,,
R8,,1.655176,0.299790,1.759794,1.775324,0.100000,,0.287880,0.224269,,1.949196,1.992616,,,,,,,,,,,,,1.573738,,,,1.500852,1.103502,0.208918,0.395031,,,1.025080,,0.573097,1.359311,1.419733,,1.939359,1.353379,,,1.398756,0.210511,,1.035924,,0.622667,,,,,1.047502,
L1,1.614067,1.683427,0.514741,1.699151,0.476629,0.197931,0.100000,0.431841,0.230214,0.239090,1.928884,,,,,,0.100000,0.385546,,,,,,,1.467112,0.347916,0.174322,,1.515835,1.470297,,0.464250,,0.695163,,,,1.331927,0.956336,,,,1.029268,,,,,,,,,0.377097,,,,
L2,0.338075,,1.691544,0.241908,1.397683,1.881460,1.985879,1.546864,1.793181,1.798613,0.100000,2.008334,,,,,1.961780,1.631542,1.951960,,,,,,1.686061,1.879569,1.360791,,1.348127,1.158949,,,,1.234646,,0.613373,0.618102,,0.626222,,1.713543,,,,1.942511,,,,,,,0.287387,,,,
L3,,1.069291,1.407153,1.187620,1.432787,,,,1.816758,,0.518915,1.774178,,,,,1.727746,1.740190,1.814221,1.762725,,,,,1.334716,,,,0.444432,1.233316,1.879648,,0.399925,,1.250281,0.588936,,0.997892,0.593349,1.000491,1.843335,1.043749,0.952204,1.044831,0.957259,1.745189,1.048290,0.601649,,,,,0.984948,,0.671570,1.042666
L4,0.309231,,,0.100000,0.566732,1.966083,0.100000,1.645446,1.824050,,,0.504554,,,,,1.600855,0.594318,0.178453,1.909495,,,,,,1.997066,,,,0.951402,2.008990,1.830475,,,,0.531993,1.439089,,,,,,0.569143,,,,,,,,,0.241655,,,,
L5,,,,0.136120,0.576194,,,1.611867,1.941315,1.848325,0.138091,1.262863,,,,,1.162939,0.218372,1.334890,,,,,,1.699390,1.872334,1.748493,,1.380473,1.842743,0.191352,1.700209,,0.272952,0.990801,1.044137,1.036078,1.219505,0.546288,,1.268101,1.797531,0.981554,,0.955335,,,,0.995232,0.644276,1.607709,0.661125,,1.044229,,
Mi1,,0.549198,1.094649,1.067538,1.275934,,,1.335842,1.610726,1.592347,0.334875,1.687800,1.461721,1.472798,1.497797,1.623081,1.678018,1.613336,1.665596,,,,,,1.470188,1.695733,1.637143,1.683123,0.946392,1.868030,1.404919,1.487178,0.617845,,0.953266,0.999995,0.998653,0.489882,0.999284,,1.697136,1.678296,0.954807,,,1.588363,,0.977687,1.038786,0.683803,1.601921,1.509048,0.960939,0.968677,0.910192,0.833125
Tm3,,,,1.400346,1.332678,,,,1.331802,1.404585,0.647195,1.215984,0.963232,0.992846,0.968082,1.304021,,,0.844220,,,1.047316,,1.031269,,1.455334,1.428358,1.402032,0.873445,0.873430,1.364577,1.173345,,,1.007111,0.969960,1.009836,,,1.005389,,,1.003653,,,,1.005423,,0.974232,1.088434,1.338988,1.057631,,1.047236,,
Mi4,,,,,0.575312,1.028655,,0.565872,0.558931,0.581305,1.037318,0.602159,0.806783,0.578718,1.357976,0.982876,0.558519,0.536815,0.991494,1.384333,,,,,0.573258,,1.212937,,1.038088,1.030454,0.972963,0.536085,1.234543,,1.025021,,1.029495,,1.025206,0.618403,0.569391,,1.419749,0.988188,0.985825,0.950237,1.372716,1.467209,1.386265,,0.602533,1.462952,0.975725,1.417986,,
Mi9,,,,,,0.100000,1.507730,,0.100000,0.100000,1.953682,,1.542963,1.548295,1.562544,0.180264,0.100000,0.835449,0.100000,1.380576,,,,,,0.100000,0.100000,0.100000,1.605856,,0.100000,0.389983,1.054466,,0.546784,,0.600477,1.513043,,0.996329,0.100000,0.100000,1.420124,1.002339,1.337665,,0.956316,,1.440225,0.987300,,1.682158,1.031316,1.449893,0.982824,
T4a,,,,,,,,,,,,0.721964,0.647154,0.960761,1.382317,1.005127,,,,,0.959896,,,,,,,,,0.996699,,,,,,0.960082,,,,,,,0.994858,,,,,,,0.678577,,,,,1.036651,0.979015
T4b,,,,,,,,,1.397566,,0.959865,0.467618,1.334759,0.641633,,0.999807,,,,,,1.364742,,,,,,,,,,,,,,1.047437,,,,,,,1.049519,,,,,,1.015595,0.677801,1.415649,,,,,
T4c,,,,,,,,,,,,0.470744,,,0.640406,,,,,,,,0.951629,0.964313,,1.044168,,,,,,,,,,,,,,,,,,,,,,,,1.284933,1.453162,,1.006192,1.045924,,
T4d,,,,,,,,,1.862832,,,,,,0.954185,1.852027,,,,,,,,1.024289,,,,,,,,,,,,,,,,,,,,,,,,,,1.565533,1.760948,,1.294599,0.996262,,
Tm1,,,,,0.656761,,,1.613689,1.918288,1.971540,0.100000,1.269510,,,1.008566,,1.706622,0.449931,0.749532,1.927786,0.801763,1.995347,1.957984,1.947483,1.545395,1.964689,1.981053,2.016348,0.404281,0.859069,,1.682421,1.768054,,1.415446,0.551420,,0.599862,0.547288,0.576299,1.530032,2.025515,0.532332,0.962955,,,0.618822,0.541667,,1.000346,,0.832470,0.632109,0.598664,0.473797,0.511995
Tm2,,,,0.129176,0.589772,,,1.628300,1.904480,1.986743,0.100000,1.047056,1.046161,,0.337125,,1.866144,,0.757726,1.998992,0.931107,1.971571,1.982957,2.010527,1.403430,1.940618,2.006331,1.969400,,1.126154,1.999658,1.638738,2.018665,,,0.557941,,,0.628314,,,1.984231,0.572586,,,,,,0.539089,1.420389,2.044508,0.266587,1.573667,0.562425,0.611955,0.425836
Tm4,,,,,0.325456,,,,1.834088,1.903183,0.100000,,,,,,0.676280,0.578648,0.662017,,0.712050,1.955148,2.011087,1.993097,0.156072,1.807699,1.959506,1.935275,0.458333,0.879615,,1.662161,,,0.596421,0.617413,1.424622,,0.622559,,,1.947244,0.565406,,,,,,0.555924,1.464297,1.962682,0.474813,,0.578843,,0.807404
Tm9,,,,,,1.448605,,,,,0.593135,1.393055,,,,,1.392219,1.009728,0.565590,1.024858,1.292343,1.423752,1.413158,1.376163,,1.075220,0.994087,,,,,,1.385829,,,,,,,,1.378785,0.961313,,,,1.044975,0.754553,,,1.428360,0.996380,,0.987729,,0.635083,0.622981
T5a,,,,,,,,,,,,,1.284273,,,,,0.100000,,,1.968869,1.023219,,,,1.993689,,,,,,,,,,,,,,,,,0.570305,,,,,,,1.606759,,,,1.036726,0.572344,0.416759
T5b,,,,,,,,,,,,,,0.334742,,,,,,,0.981287,1.979029,,,,2.022745,,,,,,,,,,,,,,,,,,,,,,,0.570873,1.181190,1.885100,,,0.754030,,
T5c,,,,,,,,,,,,,,,1.453193,,,,,,,1.011914,1.907577,0.969134,,2.036131,,,,,,,,,,,,,,,,,,,,,,,,1.020324,1.944759,,0.570842,1.406730,,
T5d,,,,,,,,,,,,,,,1.646803,1.007954,,,,,,,,1.925877,,2.023969,,,,,,,,,,,,,,,,,,,,,,,,1.165297,1.911425,,0.586011,0.540565,,
T1,0.570181,0.100000,1.977028,,1.016866,1.954049,,1.571526,,,,0.749330,,,,,1.965273,0.580521,1.124004,,,,,,,,,,,,,,,0.626140,,,,,,,1.792727,,,,,,,,,,,,0.966154,,,
T2,,,,,,,,1.810494,1.954966,1.991734,,1.888785,,,,,0.100000,0.100000,0.100000,,,,,,,2.039435,0.969410,2.018861,,,,1.942950,,,,,1.388301,,,,,1.960445,0.557383,,0.606861,1.839498,,,0.541147,0.750051,1.891910,1.769248,,0.569442,0.986110,0.540776
T2a,,,,,,,,,2.035296,1.963662,,,,,,,0.100000,,1.724268,,,,,,,2.006245,1.953964,1.994538,0.435727,,,1.786091,0.976771,,0.552707,0.558401,,,,,0.321866,1.303093,,0.982021,0.832304,,0.565324,,,0.952589,1.489449,,0.561719,0.544626,0.375693,0.551054
T3,,,,,,,,,,1.970387,,,,,,1.013689,0.100000,,,,,,,,,2.002292,0.966331,1.041262,,1.017102,,1.832890,,,,,,,1.462199,,,1.978057,,,,,0.962611,,,,,,,0.571624,,0.626191
C2,1.644841,1.547037,0.370055,0.511444,0.176286,1.929909,0.379906,1.349084,1.560899,,1.610158,,,,,,0.375800,,,0.357438,,,,,0.346327,0.549095,1.149059,0.459689,0.486874,0.997930,,,,1.596284,,,,1.411604,0.997821,1.009490,,,1.006299,,,,,,,,,,,,,
C3,0.922004,,,1.046573,1.863582,0.885013,0.939891,0.795675,0.669860,0.952608,1.076300,0.956460,0.983235,0.992404,0.989593,1.034996,1.268807,1.055033,0.833797,0.894085,,,,,0.203945,0.792574,0.977905,1.068996,1.016620,,,,,0.507950,,0.953494,,0.964790,0.977709,,0.953707,1.045703,1.029118,,,,,,,1.005594,,,,,,
Lawf1,0.100000,,,0.297293,0.421896,1.907818,,1.631697,,1.918450,,1.266439,,,,,,,,,,,,,1.953861,,,,,,1.981389,,,1.154292,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,0.711831,0.100000,1.962139,,1.783678,,,,,,,,,0.100000,0.100000,,0.435259,,,,,1.640172,,,,0.608217,0.902581,1.990138,,,1.283116,,0.597272,1.435725,,,,,,,,,,,,,0.653976,,,,1.020025,,
Dm3v,,,,,,,,,,,0.319807,0.539980,,,,,1.969610,1.951052,,,,,,,,,0.168263,,,,,,1.025049,,,,,,,,1.037681,0.973099,,,,,1.374198,,,,,,1.381785,1.044929,1.411734,0.649757
Lai,1.916921,,,1.784728,1.605732,1.641840,,1.455370,,,,,,,,,,,,,,,,,0.311188,,,,,0.906526,,,,0.523877,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.610954,,,,,0.615608,0.603444,1.009840,,1.030329,1.038107,,0.996948,1.135950,,,,,,,0.977510,,,,,1.468306,,,,0.558047,,1.406839,0.952028,,1.008807,,,1.049620,,1.007779,,,,0.597075,,,,,,,
Mi13,,,,,,,0.854616,0.607026,0.621257,0.606498,,1.447991,,,,,1.386381,1.398932,1.464140,1.419666,,,,,0.997077,0.575504,0.581380,,,,,,,,,,,,,,0.604178,,,,1.043238,,,,,,,,,1.014295,,
Mi14,,,,,1.384480,,,0.588978,,,,0.973751,,,,,1.442537,1.445626,1.398612,,,,,,1.373965,0.533234,,0.569271,,,,,,,,0.640805,,,,,1.005967,,1.397613,,,,,,,,,1.373579,,0.995643,,
Mi15,,,,,,,,,,,0.758529,,,,,,,,1.313857,,,,,,1.335726,,1.045609,,,0.981570,1.425535,,,,0.991782,,1.031501,0.692349,0.950357,,,0.623246,0.966433,1.039423,,1.319788,,,,,,,,0.952965,,
Mi2,,,,,,,,,0.546934,,,,,,,,1.409701,,1.416146,,,,,,,0.560679,0.540467,0.534498,,,,,,,,,0.617140,,,,0.562872,0.613797,1.467447,,,,,1.379667,,,,,,1.003424,,
Tm16,,,,,,,,,1.361542,,1.029867,0.556872,,,,,0.557621,1.297127,0.537142,0.606080,,,,,,1.058254,,,,1.027405,1.463498,1.064192,,,1.035265,,,,,,0.987735,1.039503,1.037178,,,1.037848,0.776821,1.368630,1.139101,1.379523,1.159345,,,1.154456,,0.994722
Tm20,,,,,,,,,,,0.100000,2.015112,,,,,1.938833,1.067862,,1.993212,,,,,1.427309,2.042975,1.961415,,,0.880786,,,,,,,,,0.614481,1.004518,0.994951,1.038166,0.969006,1.018330,,0.175931,0.556795,0.580199,1.296897,,,1.691042,0.981330,0.994984,1.038338,
Tm21,,,,,,,,,1.968614,,,,,,,,0.100000,,,,,,,,,1.983213,1.028091,,,,,,,,,,1.020668,,1.410963,,,2.022114,,,,,,,,,1.349515,,,0.576746,,
