,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,3.487267,,,1.400073,0.936703,2.115197,3.963274,,,,,,,,,,,,,,,,,,0.856979,,,,2.364094,1.177288,,,,2.241362,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.095566,3.536076,,0.103110,,,0.100000,,0.100000,2.388211,,,,,,,,,,,,,,,,,,0.112067,2.908919,,,0.100000,0.100000,,,0.100000,0.100000,,0.180648,,1.298410,0.100000,0.788604,2.607482,0.100000,,,,,,,,,
R8,,0.692389,1.918149,1.022557,0.963428,0.105295,,4.698666,0.100000,,4.583800,1.589715,,,,,,,,,,,,,2.891347,,,,3.373402,3.027960,2.636075,0.100000,,,1.513053,,3.644776,4.086139,0.264518,,0.760140,2.267374,,,0.100000,0.148586,,0.220060,,3.178198,,,,,1.038636,
L1,5.308534,2.962821,3.893308,6.382166,0.100000,3.317812,1.012288,2.291902,2.800601,2.334305,1.160448,,,,,,0.493314,2.699786,,,,,,,0.630691,2.663323,4.370790,,6.538563,2.117627,,0.100000,,0.105561,,,,1.714449,0.202388,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.100000,,1.025595,3.796297,0.310175,0.115164,2.361654,0.134245,3.869568,0.100000,5.285417,3.179590,,,,,2.538603,0.100000,0.614788,,,,,,2.301691,0.369471,0.537758,,0.365600,0.116971,,,,0.598178,,0.100000,0.824980,,2.886886,,0.122154,,,,1.746122,,,,,,,5.743742,,,,
L3,,2.562566,2.210125,3.249151,2.589840,,,,0.101696,,0.100000,0.144859,,,,,2.900834,0.100000,3.052782,2.606548,,,,,3.896318,,,,0.100043,1.444328,0.101247,,0.155067,,0.100000,0.115671,,1.035030,0.796120,3.112124,2.549030,1.020381,2.092618,3.250395,2.672768,0.714502,0.100488,1.630591,,,,,1.029225,,3.253842,3.236278
L4,0.645130,,,2.452476,3.229878,1.098624,0.822688,1.346377,0.100000,,,0.100000,,,,,3.458658,0.100000,0.152387,1.330741,,,,,,0.100000,,,,2.273688,3.183503,0.100250,,,,0.100000,0.418294,,,,,,3.120926,,,,,,,,,5.754426,,,,
L5,,,,1.907990,3.021051,,,3.220393,0.342822,0.126836,0.295255,0.126817,,,,,0.134126,0.103165,3.099195,,,,,,5.391082,0.530582,0.479895,,0.100000,1.318669,2.998714,2.290027,,3.842266,0.107477,0.100000,0.660245,1.705819,2.746960,,3.953172,0.100000,2.689351,,0.107763,,,,0.100000,1.488735,3.543261,5.378489,,2.210248,,
Mi1,,0.410806,1.986593,0.100000,1.336428,,,0.204755,0.100000,3.943913,0.181472,1.079428,1.661107,2.005547,1.413394,1.685319,5.955105,2.896650,0.118265,,,,,,3.671917,0.238904,4.513587,6.037180,4.052777,3.003001,1.412190,2.253132,0.100000,,0.100247,2.782300,0.250074,3.264394,0.123643,,0.219484,0.100000,0.100000,,,0.100000,,2.839095,1.008047,4.663514,2.362342,2.954694,7.728277,3.342074,3.268522,0.210201
Tm3,,,,0.100000,0.161180,,,,1.838502,3.716238,3.967183,0.100000,1.681075,1.808047,1.111950,0.752832,,,0.162149,,,1.016823,,1.031644,,0.100000,0.100000,6.708002,0.100000,3.463837,0.100000,0.162581,,,2.974559,2.179419,5.301538,,,3.245319,,,0.100000,,,,0.100000,,4.021749,2.623046,1.618240,4.013386,,2.798317,,
Mi4,,,,,1.450623,0.912328,,1.749795,3.545525,0.100000,0.100000,1.846238,0.100000,1.464246,0.726854,1.728415,3.283686,0.610015,0.107704,0.871022,,,,,0.124364,,1.606968,,3.569235,2.907803,3.070746,0.100000,3.880192,,0.100000,,0.100000,,1.249425,1.218794,1.133144,,0.100000,0.100000,0.100000,4.707377,0.348844,0.577372,1.094751,,0.532700,0.198077,1.039525,0.100000,,
Mi9,,,,,,3.302155,0.161698,,3.231659,3.164631,1.029180,,0.133901,0.102479,0.872670,1.617526,1.254680,1.616759,0.336564,0.100000,,,,,,2.634738,0.894875,0.327071,0.789050,,2.473219,0.856441,3.530190,,2.492684,,0.539958,2.590439,,3.335594,0.100000,0.154081,1.559689,0.215308,3.010721,,0.968220,,0.946701,0.978218,,0.145382,0.457539,0.100041,0.100000,
T4a,,,,,,,,,,,,1.844446,0.100000,0.100000,0.646745,1.045860,,,,,0.100000,,,,,,,,,0.790105,,,,,,0.237213,,,,,,,1.565975,,,,,,,2.768975,,,,,3.675519,3.857960
T4b,,,,,,,,,0.100000,,3.550901,1.838571,0.153629,0.167938,,0.966150,,,,,,0.100000,,,,,,,,,,,,,,2.910225,,,,,,,0.100000,,,,,,0.474920,1.467921,1.571194,,,,,
T4c,,,,,,,,,,,,1.367861,,,3.053795,,,,,,,,0.538211,0.106622,,1.100995,,,,,,,,,,,,,,,,,,,,,,,,0.127647,0.346774,,4.576447,3.440668,,
T4d,,,,,,,,,0.167513,,,,,,1.026936,0.321524,,,,,,,,1.548358,,,,,,,,,,,,,,,,,,,,,,,,,,3.011817,0.100000,,4.851805,1.405188,,
Tm1,,,,,3.939187,,,1.272879,3.734299,0.100000,0.100000,0.255918,,,0.965239,,0.315075,0.100000,0.482993,0.102932,0.100191,1.370513,2.600019,0.383584,0.100000,0.106949,0.214067,0.100000,0.100124,1.386954,,0.932445,0.100000,,0.102525,1.597797,,4.651991,2.639759,1.186620,1.836791,0.416114,3.146516,2.602696,,,0.162211,4.525290,,5.202356,,0.525612,5.227665,3.486505,4.543146,1.975419
Tm2,,,,2.981403,1.113470,,,0.100000,0.100000,0.100000,4.149545,0.100000,0.119695,,3.007692,,1.518398,,0.772527,2.503833,0.100000,2.228724,2.770139,0.362664,4.021780,0.100604,2.101360,2.589299,,0.100000,1.478946,1.036147,0.100000,,,2.781696,,,0.336899,,,0.105262,1.679283,,,,,,4.106710,1.046459,0.100000,5.659861,4.113669,4.524440,3.444854,3.627238
Tm4,,,,,0.188389,,,,0.100000,0.125763,2.567284,,,,,,0.149940,2.722405,4.147171,,0.100000,0.100000,0.100000,0.320823,3.051075,0.100000,0.100000,0.760001,3.085805,2.085800,,0.928673,,,2.024256,3.194247,0.214119,,2.475231,,,0.100000,0.100000,,,,,,3.611300,3.189424,1.861803,5.284518,,4.224437,,1.171764
Tm9,,,,,,2.654736,,,,,4.673680,2.505887,,,,,2.900826,0.804888,4.470454,1.919577,0.100000,3.004477,0.107151,0.472405,,0.484449,0.100000,,,,,,0.100000,,,,,,,,0.201047,1.371120,,,,0.100280,3.712632,,,2.427120,3.884790,,4.281819,,4.451287,3.839311
T5a,,,,,,,,,,,,,0.174488,,,,,3.001809,,,0.100000,0.100000,,,,0.115212,,,,,,,,,,,,,,,,,0.100000,,,,,,,2.936482,,,,0.135015,4.684268,3.845117
T5b,,,,,,,,,,,,,,2.582755,,,,,,,2.304264,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.110633,0.120220,3.765777,,,0.587777,,
T5c,,,,,,,,,,,,,,,3.153307,,,,,,,0.993702,3.177418,0.100000,,0.137755,,,,,,,,,,,,,,,,,,,,,,,,5.035717,0.132115,,4.542830,2.479733,,
T5d,,,,,,,,,,,,,,,2.755953,0.967135,,,,,,,,0.100177,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,2.981840,0.100000,,5.514547,5.328420,,
T1,0.490672,3.525721,0.100000,,2.975001,0.332549,,0.652304,,,,0.100000,,,,,5.062325,0.100000,2.871870,,,,,,,,,,,,,,,2.166284,,,,,,,0.868274,,,,,,,,,,,,1.004738,,,
