cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.970747,17.243578,2.395064,1.426801,-2.576393,-22.849712,16.627409,200.171188,205.051819,0.000000,17.144003,17.243578,20.188227,2.944649
1,R7,1.003863,17.784807,2.395064,1.886111,-0.535933,-24.678007,11.344449,201.402283,202.907822,0.000000,17.710989,17.784807,20.643881,2.859074
2,R8,0.955793,15.339303,2.395064,1.139983,-2.951645,-22.061972,15.707136,194.295990,205.161636,0.000000,15.263502,15.339303,18.277927,2.938624
3,L1,0.975067,-7.967492,2.395064,3.117594,1.364388,-26.113537,18.265976,209.233231,210.860947,0.633995,-7.596749,-7.967492,-10.814996,-2.847504
4,L2,1.008456,2.291611,2.395064,3.333676,2.000126,-26.842657,14.429358,213.004150,206.840088,0.276848,2.609737,2.291611,-2.574345,-4.865956
5,L3,0.971894,-36.204990,2.395064,0.103424,-1.430943,-23.739782,10.000000,197.676453,204.056808,0.005981,-35.538406,-36.204990,-38.648827,-2.443836
6,L4,1.044587,4.105493,2.395064,1.248502,-0.854085,-24.276316,14.335400,203.403854,211.030670,0.508787,4.098547,4.105493,2.675685,-1.429808
7,L5,0.986546,1.030740,2.395064,1.694261,1.029427,-25.620707,10.562846,200.458191,203.224365,1.000000,1.029427,1.030740,2.641581,1.610841
8,Mi1,1.001428,-39.628922,2.395064,2.198504,-1.030735,-24.362061,15.856887,207.179855,206.992325,0.226110,-41.520630,-39.628922,-33.678009,5.950912
9,Tm3,0.995590,-20.774097,2.395064,1.534288,-1.052420,-24.237116,18.336105,197.331070,206.759079,0.000000,-23.596512,-20.774097,-11.855564,8.918533
10,Mi4,1.018950,-4.465984,2.395064,0.930099,-1.177662,-24.305664,97.090805,214.041321,189.911255,0.377145,-4.451675,-4.465984,-5.012168,-0.546185
11,Mi9,0.964201,-2.037650,2.395064,0.100000,-1.195375,-24.081652,12.990457,190.684814,194.605331,0.800259,-1.997828,-2.037650,-2.008460,0.029190
12,T4a,1.000000,-1.823632,2.395064,0.100000,-0.983423,-24.075537,17.543564,207.339340,195.881439,0.000000,-2.294352,-1.823632,0.419043,2.242675
13,T4b,1.000000,-1.290524,2.395064,0.237035,-0.890259,-24.064394,17.616680,193.589951,195.104324,0.000000,-1.851250,-1.290524,1.082618,2.373143
14,T4c,1.000000,-0.422312,2.395064,0.579938,-0.544182,-24.490072,10.000000,193.344879,192.768677,1.000000,-0.544182,-0.422312,0.643003,1.065316
15,T4d,1.000000,-0.509821,2.395064,0.696833,-0.606982,-24.584398,10.000000,196.757202,206.812729,0.997165,-0.609033,-0.509821,0.481223,0.991045
