,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.492225,,,3.077307,2.610159,1.541271,10.000000,,,,,,,,,,,,,,,,,,2.167692,,,,1.299546,0.100000,,,,0.773689,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.021547,10.000000,,1.749193,,,0.663805,,0.100000,3.855854,,,,,,,,,,,,,,,,,,0.100000,1.414830,,,0.100000,0.100000,,,0.100000,0.647984,,0.831543,,0.643219,0.698697,0.243530,3.189031,0.274486,,,,,,,,,
R8,,0.100000,2.264252,8.141914,0.100000,2.322427,,0.100000,0.547764,,0.100000,5.705914,,,,,,,,,,,,,2.008782,,,,0.122813,0.100000,1.444497,0.100000,,,1.926443,,0.100000,0.100000,0.100000,,0.822652,1.578723,,,0.100000,4.072123,,0.100000,,3.608202,,,,,1.000606,
L1,0.100000,2.728457,0.100000,2.343199,4.250834,2.888942,0.100000,7.690788,0.257643,0.277824,0.100000,,,,,,3.316131,2.895494,,,,,,,2.169151,0.100000,0.648070,,2.611440,0.100000,,0.168645,,0.817665,,,,0.100000,0.100000,,,,0.100000,,,,,,,,,0.555810,,,,
L2,2.949473,,0.398091,0.112898,0.100000,0.100000,3.872901,0.100000,2.202783,2.821315,3.103568,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,2.483275,0.100000,,3.173227,3.656143,,,,2.839884,,2.943951,3.023409,,3.562057,,0.100000,,,,0.645383,,,,,,,2.640022,,,,
L3,,1.531434,0.669152,0.100000,0.100000,,,,2.532630,,5.121129,0.574795,,,,,0.100000,0.100000,0.100000,0.320976,,,,,0.100000,,,,3.159574,2.628158,0.127970,,4.888920,,0.100197,3.684903,,1.569130,3.704850,0.100000,4.366778,0.954961,2.360872,1.829970,0.100000,0.560035,2.442270,2.528976,,,,,0.971768,,3.755607,3.456582
L4,1.992926,,,0.311551,0.100000,0.100000,2.039841,1.701634,5.379224,,,0.219430,,,,,0.327206,0.100000,0.100000,0.100000,,,,,,2.413367,,,,5.966025,0.100000,2.135605,,,,3.634235,2.817634,,,,,,3.258763,,,,,,,,,2.349892,,,,
L5,,,,0.100000,0.100000,,,3.433224,2.510642,2.582329,4.328388,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,3.493882,2.284122,2.431641,,3.491957,5.421567,2.058641,3.474054,,1.801631,1.185802,3.575618,6.104580,3.321990,3.601472,,5.608201,2.185635,2.409314,,0.638046,,,,0.118414,0.100000,1.784147,2.204643,,1.329595,,
Mi1,,0.629579,0.387473,0.100000,5.784698,,,0.100000,2.370635,2.418789,2.372590,0.643589,1.163813,0.100000,0.328585,2.282249,0.100000,0.100000,0.100000,,,,,,0.100000,2.191177,2.267032,2.133267,3.443179,2.407925,2.162789,2.947650,2.849453,,0.100000,3.971646,3.277408,2.165078,3.438433,,5.477236,2.077033,2.216193,,,0.100000,,2.294070,1.021250,0.634584,0.474757,2.100346,1.499758,2.159371,2.136194,2.315130
Tm3,,,,0.100000,3.303489,,,,2.174994,2.269234,0.635327,0.617124,1.144499,0.100000,0.330833,2.206226,,,0.100000,,,1.031777,,1.029206,,2.057099,2.126842,2.106454,1.270746,6.181730,0.663635,2.063207,,,0.100000,3.470151,2.437995,,,0.100000,,,2.085136,,,,2.051070,,2.170838,0.100000,0.421001,2.082148,,3.432973,,
Mi4,,,,,2.508642,3.258981,,2.845833,0.611197,0.670858,0.575983,2.441516,0.745000,3.482688,8.280031,1.349594,2.844644,2.664365,0.134002,2.637995,,,,,2.180696,,0.100000,,0.897782,6.189728,1.617221,0.100000,0.100000,,2.337669,,0.596259,,0.100000,2.876261,0.960375,,0.665854,1.488868,0.449200,3.493905,0.961371,0.447622,0.665784,,4.002060,0.672998,1.039698,0.100507,,
Mi9,,,,,,1.458232,0.100000,,0.712532,0.155729,0.100000,,0.100000,3.083585,2.655967,0.980440,7.374520,3.165432,3.423566,3.196758,,,,,,0.700545,0.691140,0.677632,0.700145,,2.116802,0.100000,0.100000,,2.962260,,0.100000,0.545771,,2.677656,2.980944,1.783359,0.673291,0.100000,0.661611,,0.961789,,0.664615,0.976272,,0.669759,3.052294,0.100000,0.107989,
T4a,,,,,,,,,,,,0.663871,1.069916,0.960705,0.100000,1.021791,,,,,0.544690,,,,,,,,,2.376129,,,,,,3.501373,,,,,,,2.216701,,,,,,,0.100000,,,,,3.333187,2.130100
T4b,,,,,,,,,2.512717,,2.639675,0.644183,2.371588,0.661144,,0.980230,,,,,,2.271988,,,,,,,,,,,,,,4.476779,,,,,,,2.644120,,,,,,2.404258,0.655411,0.611995,,,,,
T4c,,,,,,,,,,,,0.209812,,,0.100000,,,,,,,,0.100000,3.555537,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.125604,4.620764,,
T4d,,,,,,,,,2.423111,,,,,,0.958808,2.235052,,,,,,,,7.927946,,,,,,,,,,,,,,,,,,,,,,,,,,0.214403,0.441743,,0.100000,3.549250,,
Tm1,,,,,0.100000,,,4.369053,2.698790,3.653593,5.768296,0.100000,,,1.028216,,0.100000,0.100000,0.100000,0.100000,0.875685,2.310541,0.100000,1.963631,0.100000,2.280666,2.538310,2.556188,3.450018,4.784742,,2.415006,10.000000,,0.100000,3.584162,,6.844636,3.453583,0.100000,0.100000,2.469979,2.246189,2.105949,,,2.508611,3.460308,,2.473438,,2.160902,0.100000,2.740111,3.637496,3.216595
Tm2,,,,6.404138,0.100000,,,0.687709,3.511343,7.911251,5.198390,0.100000,0.100000,,0.100000,,0.100000,,0.100000,0.100000,1.206316,2.248220,2.689226,1.839297,0.100000,2.434027,2.860890,2.495585,,4.258119,0.372188,3.112273,10.000000,,,0.100000,,,3.751027,,,2.317237,2.509845,,,,,,2.222887,0.100000,0.100000,2.283883,3.159605,2.737458,4.553531,4.747474
Tm4,,,,,0.100000,,,,7.521833,2.282955,3.981837,,,,,,0.100000,0.114998,0.100000,,1.218528,2.064946,0.742959,1.345644,1.647899,0.174216,2.193348,2.470296,3.559599,5.249071,,2.256573,,,0.100000,3.369312,4.891708,,3.150956,,,2.048446,3.444614,,,,,,2.215925,0.100000,0.597016,2.352599,,3.176950,,0.100000
Tm9,,,,,,0.100000,,,,,3.105861,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,1.911958,2.400741,0.100000,2.056329,,2.417336,3.074201,,,,,,10.000000,,,,,,,,0.100000,2.567729,,,,0.100000,2.641890,,,0.100000,0.100000,,0.958839,,3.896765,3.826431
