idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.220612,0.678913,0.000000,1.000000,-50.014130,-0.200000,-51.180484
1,R2,0.327060,0.727426,0.000000,1.000000,-50.014130,-0.200000,-51.180484
2,R3,0.292298,0.615412,0.000000,1.000000,-50.014130,-0.200000,-51.180484
3,R4,0.229515,0.792035,0.000000,1.000000,-50.014130,-0.200000,-51.180484
4,R5,0.229722,0.617273,0.000000,1.000000,-50.014130,-0.200000,-51.180484
5,R6,0.221768,0.775619,0.000000,1.000000,-50.014130,-0.200000,-51.180484
6,R7,0.398754,0.706340,0.000000,1.000000,-50.014130,-0.200000,-51.180484
7,R8,0.256219,0.609877,0.000000,1.000000,-50.014130,-0.200000,-51.180484
8,L1,0.599788,0.747261,47.790614,1.200026,-50.014130,-0.200000,-51.180484
9,L2,0.652643,0.391610,53.212670,1.200035,-50.014130,-0.200000,-51.180484
10,L3,0.757235,0.741395,0.000000,1.199944,-50.014130,-0.200000,-51.180484
11,L4,0.703070,0.333057,0.000000,1.200130,-50.014130,-0.200000,-51.180484
12,L5,0.605727,0.326241,51.933673,1.193411,-50.014130,-0.200000,-51.180484
13,Lawf1,0.371963,0.319568,0.000000,1.000000,-50.014130,-0.200000,-51.180484
14,Lawf2,0.638104,0.754112,0.000000,1.000000,-50.014130,-0.200000,-51.180484
15,Am,0.734313,0.718256,0.000000,1.000000,-50.014130,-0.200000,-51.180484
16,C2,0.310311,0.388171,0.000000,1.000000,-50.014130,-0.200000,-51.180484
17,C3,0.666912,0.759690,0.000000,1.000000,-50.014130,-0.200000,-51.180484
18,CT1(Lo1),0.306608,0.358943,0.000000,1.000000,-50.014130,-0.200000,-51.180484
19,CT1(M10),0.356828,0.337722,0.000000,1.000000,-50.014130,-0.200000,-51.180484
20,Mi1,0.650992,0.599513,0.000000,1.200136,-50.014130,-0.200000,-51.180484
21,Mi2,0.225436,0.255868,0.000000,1.000000,-50.014130,-0.200000,-51.180484
22,Mi3,0.569729,0.492964,0.000000,1.000000,-50.014130,-0.200000,-51.180484
23,Mi4,0.613054,0.782764,0.000000,1.198682,-50.014130,-0.200000,-51.180484
24,Mi9,0.731241,0.610133,0.000000,1.199637,-50.014130,-0.200000,-51.180484
25,Mi10,0.551977,0.469100,0.000000,1.000000,-50.014130,-0.200000,-51.180484
26,Mi11,0.452079,0.522518,0.000000,1.000000,-50.014130,-0.200000,-51.180484
27,Mi12,0.647184,0.588502,0.000000,1.000000,-50.014130,-0.200000,-51.180484
28,Mi13,0.525804,0.472520,0.000000,1.000000,-50.014130,-0.200000,-51.180484
29,Mi14,0.617541,0.632534,0.000000,1.000000,-50.014130,-0.200000,-51.180484
30,Mi15,0.733053,0.632870,0.000000,1.000000,-50.014130,-0.200000,-51.180484
31,T1,0.601166,0.719954,0.000000,1.000000,-50.014130,-0.200000,-51.180484
32,T2,0.500169,0.396581,0.000000,1.000000,-50.014130,-0.200000,-51.180484
33,T2a,0.472871,0.519701,0.000000,1.000000,-50.014130,-0.200000,-51.180484
34,T3,0.351593,0.237250,0.000000,1.000000,-50.014130,-0.200000,-51.180484
35,T4a,0.402015,0.280451,0.000000,1.000000,-50.014130,-0.200000,-51.180484
36,T4b,0.470208,0.499906,0.000000,1.000000,-50.014130,-0.200000,-51.180484
37,T4c,0.420628,0.459936,0.000000,1.000000,-50.014130,-0.200000,-51.180484
38,T4d,0.346293,0.276136,0.000000,1.000000,-50.014130,-0.200000,-51.180484
39,T5a,0.354043,0.279945,0.000000,1.000000,-50.014130,-0.200000,-51.180484
40,T5b,0.267655,0.245828,0.000000,1.000000,-50.014130,-0.200000,-51.180484
41,T5c,0.209492,0.332632,0.000000,1.000000,-50.014130,-0.200000,-51.180484
42,T5d,0.358212,0.231923,0.000000,1.000000,-50.014130,-0.200000,-51.180484
43,Tm1,0.307168,0.206283,0.000000,1.199644,-50.014130,-0.200000,-51.180484
44,Tm2,0.216709,0.270640,0.000000,1.199682,-50.014130,-0.200000,-51.180484
45,Tm3,0.675100,0.403750,0.000000,1.199881,-50.014130,-0.200000,-51.180484
46,Tm4,0.695508,0.204760,0.000000,1.199983,-50.014130,-0.200000,-51.180484
47,Tm5Y,0.354544,0.297185,0.000000,1.000000,-50.014130,-0.200000,-51.180484
48,Tm5a,0.599703,0.511413,0.000000,1.000000,-50.014130,-0.200000,-51.180484
49,Tm5b,0.404018,0.484903,0.000000,1.000000,-50.014130,-0.200000,-51.180484
50,Tm5c,0.739010,0.603618,0.000000,1.000000,-50.014130,-0.200000,-51.180484
51,Tm9,0.667839,0.203334,0.000000,1.199209,-50.014130,-0.200000,-51.180484
52,Tm16,0.449286,0.475823,0.000000,1.000000,-50.014130,-0.200000,-51.180484
53,Tm20,0.667531,0.780111,0.000000,1.000000,-50.014130,-0.200000,-51.180484
54,Tm28,0.378210,0.284639,0.000000,1.000000,-50.014130,-0.200000,-51.180484
55,Tm30,0.450325,0.538074,0.000000,1.000000,-50.014130,-0.200000,-51.180484
56,TmY3,0.313178,0.381207,0.000000,1.000000,-50.014130,-0.200000,-51.180484
57,TmY4,0.304634,0.285598,0.000000,1.000000,-50.014130,-0.200000,-51.180484
58,TmY5a,0.344570,0.308284,0.000000,1.000000,-50.014130,-0.200000,-51.180484
59,TmY9,0.534913,0.495149,0.000000,1.000000,-50.014130,-0.200000,-51.180484
60,TmY10,0.236394,0.296876,0.000000,1.000000,-50.014130,-0.200000,-51.180484
61,TmY13,0.571272,0.615297,0.000000,1.000000,-50.014130,-0.200000,-51.180484
62,TmY14,0.340722,0.220725,0.000000,1.000000,-50.014130,-0.200000,-51.180484
63,TmY15,0.380223,0.204316,0.000000,1.000000,-50.014130,-0.200000,-51.180484
64,TmY18,0.594203,0.668429,0.000000,1.000000,-50.014130,-0.200000,-51.180484
