,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.330548,1.110309,0.479956,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.100000,3.380042,,,,0.213668,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.022170,10.000000,,0.432763,,,0.100000,,0.100000,4.522859,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.100000,9.525263,,,0.100000,0.648256,,0.100000,,0.100000,2.611074,0.100000,5.164135,0.100000,,,,,,,,,
R8,,4.034833,10.000000,10.000000,0.100000,2.009313,,0.100000,0.100000,,0.100000,6.447663,,,,,,,,,,,,,8.123034,,,,0.100000,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.100000,10.000000,,6.790938,10.000000,,,0.100000,2.642063,,7.173454,,3.262539,,,,,0.952500,
L1,0.100000,0.100000,0.100000,0.100000,3.538217,0.764975,0.100000,2.213343,1.128674,1.305891,2.761037,,,,,,0.100000,0.100000,,,,,,,10.000000,10.000000,10.000000,,3.866491,2.092095,,0.100000,,7.354212,,,,10.000000,10.000000,,,,10.000000,,,,,,,,,10.000000,,,,
L2,10.000000,,0.100000,0.100000,2.583164,0.100000,2.848967,0.100000,0.100000,0.100000,0.100000,0.738345,,,,,0.555837,0.618869,1.649795,,,,,,0.100000,10.000000,0.100000,,4.758232,0.167699,,,,2.121520,,0.985243,0.100000,,10.000000,,0.100000,,,,0.100000,,,,,,,0.100000,,,,
L3,,0.100000,3.277696,0.100000,0.100000,,,,0.100000,,0.100000,2.698032,,,,,0.100000,10.000000,10.000000,1.302245,,,,,7.521675,,,,0.100000,0.978592,0.100000,,0.100000,,0.100000,0.100000,,5.887408,1.202733,0.100000,0.100000,0.973000,0.100000,3.291813,10.000000,4.488090,10.000000,0.100000,,,,,1.002567,,0.100000,10.000000
L4,10.000000,,,0.100000,0.712278,0.100000,0.100000,10.000000,8.516368,,,0.100000,,,,,0.100000,0.100000,1.062042,2.125659,,,,,,5.381280,,,,0.100000,0.100000,10.000000,,,,5.475003,0.100000,,,,,,0.100000,,,,,,,,,0.105299,,,,
L5,,,,0.100000,0.100000,,,3.794504,1.722086,4.354240,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.100000,9.484445,,0.100000,0.100000,0.100000,0.100000,,10.000000,0.100000,2.490593,0.100000,0.100000,0.100000,,1.393849,4.915263,0.100000,,0.100000,,,,0.100000,0.212156,0.100000,2.084270,,10.000000,,
Mi1,,0.100000,10.000000,0.100000,5.745229,,,0.100000,0.100000,0.283164,10.000000,0.100000,0.737118,0.100000,5.828782,6.657379,0.100000,10.000000,0.100000,,,,,,0.100000,0.100000,5.731523,4.102086,0.100000,0.100000,0.100000,0.100000,10.000000,,1.939096,0.100000,10.000000,0.100000,7.442587,,10.000000,10.000000,0.100000,,,10.000000,,10.000000,0.984603,5.477742,6.880775,0.274598,0.100000,5.112526,0.100000,0.100000
Tm3,,,,1.911797,0.100000,,,,0.100000,1.793481,9.569224,0.100000,10.000000,0.210446,3.794933,8.303681,,,0.958112,,,0.980483,,0.998037,,0.243537,0.100000,0.100000,0.100000,8.822405,9.656962,6.526318,,,8.191487,0.100000,3.117613,,,0.100000,,,0.100000,,,,0.100000,,10.000000,2.063274,5.188002,0.100000,,3.626691,,
Mi4,,,,,0.100000,10.000000,,5.891549,0.100000,4.048176,6.397302,0.855437,0.100000,10.000000,8.757025,6.435170,1.813927,4.213666,0.100000,2.934303,,,,,0.100000,,1.596923,,0.100000,10.000000,7.336932,10.000000,5.196647,,0.100000,,6.146983,,0.813743,0.416135,0.100000,,0.100000,5.382512,0.859667,10.000000,3.610230,4.116665,0.100000,,0.100000,1.224555,0.995819,5.036503,,
Mi9,,,,,,7.223733,7.713176,,0.100000,0.100000,1.909613,,0.843349,7.537020,0.100000,3.466069,0.100000,4.924859,5.446172,0.100000,,,,,,0.100000,10.000000,0.100000,4.157617,,6.228169,10.000000,10.000000,,3.664649,,0.100000,0.100000,,0.549380,10.000000,3.571174,0.100000,8.969841,0.100000,,1.048730,,5.170910,1.003574,,0.377123,0.100000,1.675651,0.100000,
T4a,,,,,,,,,,,,2.143387,3.905716,1.001920,10.000000,0.971954,,,,,0.100000,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,2.378792,,,,,,,10.000000,,,,,0.100000,0.100000
T4b,,,,,,,,,0.100000,,10.000000,10.000000,0.100000,0.939391,,1.048894,,,,,,0.100000,,,,,,,,,,,,,,7.602936,,,,,,,1.141615,,,,,,10.000000,10.000000,8.573981,,,,,
T4c,,,,,,,,,,,,2.021616,,,6.237734,,,,,,,,0.100000,0.373391,,5.926937,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.436132,10.000000,,
T4d,,,,,,,,,0.100000,,,,,,1.014414,10.000000,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,9.657338,0.730698,,0.100000,0.786385,,
Tm1,,,,,0.100000,,,0.470132,0.100000,1.941126,0.100000,0.100000,,,1.025802,,0.100000,0.100000,0.100000,2.047708,2.077544,0.100000,0.100000,0.100000,0.100000,0.100000,4.237632,6.176279,0.100000,1.108526,,2.265818,8.942770,,0.100000,1.938197,,10.000000,0.100000,0.100000,0.100000,0.113246,10.000000,10.000000,,,5.575219,9.994309,,0.761171,,0.100000,10.000000,10.000000,4.509762,3.629137
Tm2,,,,8.301047,0.100000,,,0.523032,10.000000,0.100000,0.100000,2.440032,0.100000,,0.100000,,0.100000,,0.100000,1.020610,0.100000,5.635905,1.889567,3.107827,0.100000,7.233909,5.533429,0.100000,,0.718243,0.100000,0.100000,8.201384,,,0.100000,,,10.000000,,,0.100000,6.387306,,,,,,0.100000,0.100000,0.100000,8.518730,0.251401,7.991740,0.100000,10.000000
Tm4,,,,,10.000000,,,,0.100000,0.100000,2.115539,,,,,,0.100000,0.100000,0.100000,,7.275525,0.100000,0.100000,6.416336,10.000000,1.208944,6.081969,0.100000,3.257220,0.100000,,6.471484,,,0.100000,3.082209,2.392089,,0.100000,,,0.100000,10.000000,,,,,,0.100000,0.100000,0.100000,10.000000,,0.100000,,10.000000
Tm9,,,,,,0.100000,,,,,0.100000,0.100000,,,,,1.687222,1.367349,0.102080,7.905708,0.100000,0.100000,0.100000,0.193011,,9.973822,10.000000,,,,,,3.902459,,,,,,,,0.100000,0.100000,,,,10.000000,0.100000,,,0.100000,10.000000,,7.448420,,2.178706,0.100000
T5a,,,,,,,,,,,,,10.000000,,,,,0.100000,,,0.100000,10.000000,,,,0.100000,,,,,,,,,,,,,,,,,9.313179,,,,,,,0.100000,,,,0.100000,2.508673,10.000000
T5b,,,,,,,,,,,,,,7.056736,,,,,,,10.000000,0.100000,,,,1.147196,,,,,,,,,,,,,,,,,,,,,,,8.366167,1.062965,0.538432,,,4.531425,,
T5c,,,,,,,,,,,,,,,2.387653,,,,,,,1.026521,1.028747,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.161964,,6.513630,9.770855,,
T5d,,,,,,,,,,,,,,,10.000000,0.995325,,,,,,,,10.000000,,4.045562,,,,,,,,,,,,,,,,,,,,,,,,9.900420,0.100000,,7.158666,0.100000,,
T1,0.100000,1.439371,10.000000,,0.100000,3.158298,,0.544164,,,,1.802863,,,,,0.840572,3.235722,3.889450,,,,,,,,,,,,,,,0.287964,,,,,,,0.539099,,,,,,,,,,,,0.999948,,,
T2,,,,,,,,0.100000,1.875597,0.100000,,0.100000,,,,,1.544856,10.000000,9.310653,,,,,,,1.403554,10.000000,0.100000,,,,0.100000,,,,,10.000000,,,,,8.044024,0.100000,,6.168665,0.100000,,,0.134396,0.100000,0.100000,0.100000,,0.100000,1.034314,0.137697
T2a,,,,,,,,,0.100000,2.292054,,,,,,,0.100000,,0.100000,,,,,,,10.000000,0.484112,0.100000,0.100000,,,0.100000,1.685915,,6.414435,4.160510,,,,,0.100000,0.100000,,0.100000,10.000000,,1.040771,,,0.100000,0.100000,,2.945842,0.829446,0.128749,0.100000
T3,,,,,,,,,,1.988407,,,,,,1.037904,2.234881,,,,,,,,,0.100000,9.872139,0.100000,,3.958729,,10.000000,,,,,,,7.611241,,,0.100000,,,,,10.000000,,,,,,,1.520356,,1.440729
C2,0.100000,10.000000,10.000000,0.957691,0.100000,1.407729,1.441577,0.587600,0.100000,,0.824550,,,,,,0.100000,,,1.476788,,,,,0.100000,0.100000,3.877374,10.000000,1.771374,10.000000,,,,7.101013,,,,0.100000,0.100000,4.219818,,,10.000000,,,,,,,,,,,,,
C3,10.000000,,,1.156765,1.512178,0.100000,10.000000,0.100000,7.265419,0.100000,0.100000,2.876843,0.100000,3.062487,0.100000,10.000000,4.241808,9.406398,3.272402,4.237286,,,,,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.191450,,0.100000,,10.000000,0.100000,,10.000000,9.513491,0.335463,,,,,,,8.756778,,,,,,
Lawf1,0.100000,,,0.100000,0.100000,1.399686,,10.000000,,0.885403,,0.100000,,,,,,,,,,,,,0.877069,,,,,,0.100000,,,1.461674,,,,,,,,,,,,,,,,,,,,,,
Lawf2,10.000000,,,3.186708,0.100000,0.100000,,0.446550,,,,,,,,,0.100000,0.100000,,10.000000,,,,,0.100000,,,,5.100620,1.436251,10.000000,,,0.123054,,10.000000,10.000000,,,,,,,,,,,,,0.100000,,,,10.000000,,
Dm3v,,,,,,,,,,,0.121464,0.100000,,,,,1.370931,4.512343,,,,,,,,,10.000000,,,,,,8.104489,,,,,,,,1.226211,3.617376,,,,,0.100000,,,,,,3.857005,1.254834,0.100000,0.814041
Lai,0.100000,,,10.000000,7.112572,0.972098,,0.100000,,,,,,,,,,,,,,,,,0.100000,,,,,0.100000,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,5.436498,,,,,0.100000,3.737185,10.000000,,0.100000,0.982490,,1.384521,0.100000,,,,,,,8.369412,,,,,5.621799,,,,4.805434,,8.538651,0.100000,,0.100000,,,7.992201,,0.100000,,,,10.000000,,,,,,,
Mi13,,,,,,,0.100000,0.100000,1.476873,0.100000,,9.653350,,,,,0.100000,5.980821,5.834013,0.100000,,,,,0.100000,9.924856,10.000000,,,,,,,,,,,,,,10.000000,,,,0.100000,,,,,,,,,0.996015,,
Mi14,,,,,10.000000,,,0.333365,,,,1.101792,,,,,1.873205,4.687408,3.460444,,,,,,10.000000,0.100000,,0.100000,,,,,,,,0.100000,,,,,1.007417,,4.045318,,,,,,,,,8.191852,,0.100000,,
Mi15,,,,,,,,,,,1.744947,,,,,,,,0.100000,,,,,,10.000000,,9.943571,,,0.215381,0.100000,,,,0.318640,,10.000000,6.518045,4.866748,,,8.626120,1.033180,10.000000,,7.318490,,,,,,,,0.516878,,
Mi2,,,,,,,,,0.899681,,,,,,,,0.100000,,0.419941,,,,,,,9.965948,10.000000,5.189101,,,,,,,,,5.830738,,,,2.434340,3.092420,7.287298,,,,,3.888495,,,,,,0.950129,,
Tm16,,,,,,,,,0.100000,,2.578163,0.100000,,,,,6.715611,10.000000,10.000000,4.233481,,,,,,10.000000,,,,0.100000,0.100000,5.918872,,,2.509593,,,,,,0.100000,0.100000,0.100000,,,2.704617,0.100000,0.100000,0.100000,2.392390,0.100000,,,0.100000,,0.100000
Tm20,,,,,,,,,,,0.100000,5.070126,,,,,9.851705,0.100000,,4.100166,,,,,0.100000,0.100000,0.100000,,,0.361025,,,,,,,,,0.100000,10.000000,0.100000,0.100000,1.020349,10.000000,,0.100000,6.433993,0.100000,3.584133,,,0.100000,0.100000,9.995945,1.006426,
Tm21,,,,,,,,,3.722973,,,,,,,,0.864902,,,,,,,,,0.100000,10.000000,,,,,,,,,,1.003632,,10.000000,,,4.481020,,,,,,,,,10.000000,,,10.000000,,
Tm27,,,,,,,,,,,2.640516,0.100000,,,,,,,0.100000,,,,,,,0.100000,,,,,,,,,8.646012,,,,,,,8.201093,3.049207,,,,,,,,0.102619,,,0.100000,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,4.381603,,0.100000,7.912039,,,,,,,4.721973,,
Tm5b,,,,,,,,,,,6.586742,,,,,,0.100000,,,,,,,,,,,,,,,,,,7.041139,,,9.893914,,8.180018,9.304333,,,10.000000,4.263797,0.100000,6.420038,,0.100000,,,0.945586,,8.383790,,
Tm5c,,,,,,,,0.100000,,,0.100000,,,,,,2.973077,,,,,,,,,,10.000000,,,,,,,,,3.739462,0.957386,0.100000,2.143809,,2.935522,10.000000,6.340797,0.902103,1.727185,10.000000,10.000000,5.059560,,,,10.000000,0.100000,6.297279,9.144242,
Tm5f,,,,,,,,,,,8.475907,,,,,,,,0.100000,,,,,,,,,0.100000,,,,,,,0.100000,,,,,,2.225257,,,0.100000,9.070734,,0.544350,4.434716,0.100000,,0.100000,,1.026671,3.484383,,
TmY10,,,,,,,,,,,7.030676,,,,,,,,,0.100000,,,,,,,10.000000,,,,1.843007,3.112371,4.646240,,,,,,9.166959,4.046522,0.100000,,,0.100000,,1.137566,3.522347,3.666926,0.100000,,,,1.856351,,0.100000,2.890997
TmY11,,,,,,,,,,,1.301225,10.000000,,,,,,,,,,,,,,0.100000,3.299945,,,,,,,,10.000000,10.000000,0.100000,,,10.000000,,,,,,10.000000,0.100000,,9.667090,0.100000,6.368107,,5.779700,6.820860,0.100000,0.100000
TmY14,,,,,,,,,,,,,,,10.000000,,10.000000,,,7.045343,,,,,,0.100000,,,,0.222596,,6.460577,,,,1.869944,,,,6.276953,,,,,,,,,,,,,,2.100210,,
TmY15,,,,,,,,,,,2.398747,,0.100000,0.930281,0.876252,0.100000,,,0.100000,5.490916,10.000000,0.100000,10.000000,0.100000,,9.999903,1.502229,8.398148,0.100000,,,,,,,,0.100000,,,7.535895,,,4.336310,,,,,,0.100000,0.100000,,6.411463,,0.100000,,
TmY3,,,,,,,2.231113,,4.015875,7.305039,0.138828,0.100000,,,0.966591,,,,0.100000,,,,,,,0.106203,0.100000,,,,4.168256,,,,,,0.100000,,,,,,10.000000,,,,,3.254775,4.800083,0.100000,10.000000,4.357270,,0.100000,,10.000000
TmY4,,,,,,,,,,,,,,,,,,,0.100000,,,,,,,,,,,,,,10.000000,,,10.000000,,,,,8.753340,,,,,,,,,,0.100000,,0.498211,5.633404,10.000000,0.100000
TmY5a,,,,,,,,,0.185312,5.039445,0.100000,,,,,2.618994,5.809655,3.984044,0.225058,,,,,10.000000,,0.100000,5.927678,0.100000,,,,1.137079,,,5.292473,,,,10.000000,1.731386,,7.231365,4.676530,1.011217,,,0.100000,1.861303,10.000000,0.100000,9.093650,3.526972,,,,
TmY9q,,,,,,,,,,,3.058272,,,,,,,,,,,,,,,,,,,,,,,,,7.071687,,,,,,0.100041,,,,,,,,0.100000,,,10.000000,3.022714,0.100000,0.100000
TmY9q__perp,,,,,,,,,,0.100000,3.568713,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,7.646016,,,10.000000,,,,,,,,,,,,,,1.760591,0.100000,,0.100000
