idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.863881,1.839660,1.622582,1.032581,0.000000,38.103969,196.942755,0.000000,0.000000,19.897313,19.897304
1,R7,2.863881,3.593946,1.313969,0.953938,0.000000,36.290996,200.821387,0.000000,0.000000,19.470517,19.470519
2,R8,2.863881,1.897447,2.404108,1.013652,0.000000,38.886500,206.674670,0.000000,0.000000,17.448598,17.448599
3,L1,2.863881,1.673308,18.119142,0.638219,0.000000,37.327369,191.642631,0.000000,0.600000,0.061909,0.081595
4,L2,2.863881,1.072222,19.065037,1.079766,0.000000,36.717682,195.272295,0.000000,0.600000,-17.910298,-17.927752
5,L3,2.863881,1.923756,18.770509,1.505235,0.000000,37.668247,198.937255,0.000000,0.000000,-49.502173,-49.507906
6,L4,2.863881,0.100000,18.344955,0.341484,0.000000,36.483814,205.096096,0.000000,1.000000,0.000000,-0.000209
7,L5,2.863881,3.427319,21.471732,0.485936,0.000000,36.416040,203.797747,0.000000,1.000000,0.000000,-0.086291
8,Mi1,2.863881,2.833879,21.010420,1.079298,0.000000,36.991342,204.287480,0.000000,0.000000,-3.021090,-3.200510
9,Tm3,2.863881,3.344034,18.262489,0.933452,0.000000,36.539054,202.964293,0.000000,0.000000,1.367302,1.243394
10,Mi4,2.863881,2.268117,22.166760,1.093070,0.000000,39.337544,194.234403,0.000000,0.000000,52.199286,52.104556
11,Mi9,2.863881,1.758934,19.016583,0.665801,0.000000,38.009301,192.580325,0.000000,0.000000,-100.768186,-100.750881
12,T4a,2.863881,1.357824,20.804866,0.988941,0.000000,41.692362,191.535749,0.000000,0.000000,9.439940,9.469692
13,T4b,2.863881,0.100000,18.537510,0.957034,0.000000,41.612975,198.042336,0.000000,0.000000,-8.278053,-8.271545
14,T4c,2.863881,0.100000,18.374927,1.012645,0.000000,41.066665,198.756785,0.000000,0.000000,-3.927584,-3.919528
