idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.100000,0.766964,49.360937,0.000000,-47.070817,-0.200000,-49.379202
1,R2,0.575929,0.814957,49.360937,0.000000,-47.070817,-0.200000,-49.379202
2,R3,0.343893,0.524136,49.360937,0.000000,-47.070817,-0.200000,-49.379202
3,R4,0.100000,0.778480,49.360937,0.000000,-47.070817,-0.200000,-49.379202
4,R5,0.100000,0.678400,49.360937,0.000000,-47.070817,-0.200000,-49.379202
5,R6,0.100000,0.393497,49.360937,0.000000,-47.070817,-0.200000,-49.379202
6,R7,1.748390,1.936683,55.715389,0.237748,-47.070817,-0.200000,-49.379202
7,R8,1.989359,1.588255,51.456618,0.000000,-47.070817,-0.200000,-49.379202
8,L1,2.092685,1.872116,52.660860,4.473712,-47.070817,-0.200000,-49.379202
9,L2,2.471825,1.663653,45.675767,4.455059,-47.070817,-0.200000,-49.379202
10,L3,0.464925,1.929406,0.000000,4.271235,-47.070817,-0.200000,-49.379202
11,L4,2.098994,1.027026,0.024812,4.686520,-47.070817,-0.200000,-49.379202
12,L5,2.481861,0.284444,52.866650,4.831829,-47.070817,-0.200000,-49.379202
13,Lawf1,0.460079,0.419399,0.000000,1.000000,-47.070817,-0.200000,-49.379202
14,Lawf2,1.722949,1.963606,0.000000,1.000000,-47.070817,-0.200000,-49.379202
15,Am,0.477034,0.509382,0.000000,1.000000,-47.070817,-0.200000,-49.379202
16,C2,0.100000,0.100000,0.000000,1.000000,-47.070817,-0.200000,-49.379202
17,C3,0.100000,0.100000,0.000000,1.000000,-47.070817,-0.200000,-49.379202
18,CT1(Lo1),0.422820,0.422453,0.000000,1.000000,-47.070817,-0.200000,-49.379202
19,CT1(M10),2.350469,2.376701,0.000000,1.000000,-47.070817,-0.200000,-49.379202
20,Mi1,2.017047,0.165677,0.000000,1.728987,-47.070817,-0.200000,-49.379202
21,Mi2,0.501672,0.425536,0.000000,1.000000,-47.070817,-0.200000,-49.379202
22,Mi3,1.271416,1.362790,0.000000,1.000000,-47.070817,-0.200000,-49.379202
23,Mi4,1.544573,0.527693,0.000000,2.577082,-47.070817,-0.200000,-49.379202
24,Mi9,1.967290,1.158145,0.000000,2.489471,-47.070817,-0.200000,-49.379202
25,Mi10,0.427295,0.460454,0.000000,1.000000,-47.070817,-0.200000,-49.379202
26,Mi11,0.535356,0.459949,0.000000,1.000000,-47.070817,-0.200000,-49.379202
27,Mi12,2.892593,2.985137,0.000000,1.000000,-47.070817,-0.200000,-49.379202
28,Mi13,0.100000,0.100000,0.000000,1.000000,-47.070817,-0.200000,-49.379202
29,Mi14,3.880434,3.757801,0.000000,1.000000,-47.070817,-0.200000,-49.379202
30,Mi15,0.100846,0.107044,0.000000,1.000000,-47.070817,-0.200000,-49.379202
31,T1,1.852155,2.945321,0.000000,1.000000,-47.070817,-0.200000,-49.379202
32,T2,1.102595,1.029714,0.000000,1.000000,-47.070817,-0.200000,-49.379202
33,T2a,1.367531,1.175638,0.000000,1.000000,-47.070817,-0.200000,-49.379202
34,T3,2.465627,2.481016,0.000000,1.000000,-47.070817,-0.200000,-49.379202
35,T4a,0.765348,0.725263,0.000000,1.000000,-47.070817,-0.200000,-49.379202
36,T4b,0.100000,0.100000,0.000000,1.000000,-47.070817,-0.200000,-49.379202
37,T4c,0.100000,0.100000,0.000000,1.000000,-47.070817,-0.200000,-49.379202
38,T4d,1.743226,1.868251,0.000000,1.000000,-47.070817,-0.200000,-49.379202
39,T5a,0.107112,0.100457,0.000000,1.000000,-47.070817,-0.200000,-49.379202
