,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.424236,,,1.411245,1.328005,1.223722,3.098058,,,,,,,,,,,,,,,,,,2.917768,,,,2.481816,1.634941,,,,1.999049,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.161699,1.874893,,1.640720,,,0.100000,,0.100000,4.752179,,,,,,,,,,,,,,,,,,1.584525,0.955793,,,0.100000,1.685423,,,1.573694,1.451913,,2.056433,,0.459457,0.976008,1.612800,0.100000,1.020707,,,,,,,,,
R8,,1.798514,7.731303,3.171936,0.100000,1.444763,,0.100000,0.100000,,0.100000,5.630951,,,,,,,,,,,,,0.100000,,,,0.100000,1.596482,1.030355,1.946936,,,1.567323,,0.100000,1.618885,0.100000,,2.058664,0.341273,,,0.423961,2.508908,,0.984022,,0.100000,,,,,1.042829,
L1,0.100000,0.100000,0.100000,0.100000,0.100000,5.912601,0.100000,2.343384,4.823498,3.833778,9.929430,,,,,,0.100000,0.100000,,,,,,,3.246609,0.701507,0.100000,,3.905944,9.390816,,0.100000,,9.322869,,,,1.040861,0.100000,,,,0.345825,,,,,,,,,0.100000,,,,
L2,10.000000,,10.000000,0.100000,6.821178,0.100000,4.360209,0.357030,0.100000,0.100000,0.100000,0.288240,,,,,1.506975,1.248475,1.945411,,,,,,0.108101,0.608451,0.965692,,0.100000,0.100000,,,,2.336539,,0.100000,6.924287,,0.993599,,0.129979,,,,1.014648,,,,,,,3.554346,,,,
L3,,8.585689,9.754322,0.100000,0.100000,,,,0.869813,,0.100000,1.757180,,,,,0.100000,0.176659,0.100000,3.351112,,,,,0.119381,,,,1.405726,0.100000,0.230420,,7.488341,,2.439190,4.888800,,0.951399,2.565570,1.041498,0.186598,0.971026,0.100864,1.006189,1.003095,1.383009,0.100000,0.117933,,,,,0.989685,,2.411211,1.030978
L4,5.358502,,,0.100000,0.100000,1.145426,0.100000,0.100000,1.656731,,,0.118526,,,,,0.155563,0.100000,0.100000,0.100000,,,,,,0.100000,,,,0.330881,1.029017,0.135999,,,,7.970389,5.256360,,,,,,0.100000,,,,,,,,,3.340839,,,,
L5,,,,4.418536,8.513936,,,0.100000,0.100000,0.100000,4.248115,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,3.142342,0.100000,,0.491516,1.035808,0.994252,6.882631,,0.664275,0.100000,0.100000,0.100000,0.540730,0.100000,,0.396095,0.102514,0.884271,,1.016462,,,,0.975794,4.174352,0.100000,1.576716,,10.000000,,
Mi1,,0.100000,10.000000,6.583395,10.000000,,,0.100000,0.100000,0.100000,1.401269,0.100000,0.566574,1.219374,4.721107,5.406571,0.100000,0.100000,0.100000,,,,,,0.100000,0.100000,0.100000,0.100000,0.100000,3.448833,1.029660,0.116466,4.227608,,0.364671,0.100000,0.100000,1.322663,0.100000,,1.202846,0.106854,0.256041,,,0.100000,,0.971745,0.978331,10.000000,0.305159,4.798062,6.022520,2.919196,0.100000,0.295784
Tm3,,,,2.813776,9.678268,,,,0.259073,0.100000,5.600273,0.100000,0.100000,0.606568,0.100000,3.561296,,,2.519151,,,0.964103,,0.994776,,1.113642,0.100000,0.100000,0.100000,0.288881,0.192252,0.100000,,,0.100000,0.100000,1.763743,,,0.986959,,,0.911179,,,,0.979575,,1.011137,3.966515,0.100000,0.532027,,5.795040,,
Mi4,,,,,0.100000,10.000000,,0.100000,0.100000,5.940024,0.100000,1.577812,1.754188,0.100000,0.100000,5.074953,0.100000,2.143045,10.000000,2.135920,,,,,9.527551,,6.434621,,0.315710,0.957796,0.986693,0.100000,9.150847,,0.100000,,6.693283,,1.041262,1.045510,0.100000,,1.638919,1.031759,0.363037,0.100000,1.012655,0.984714,1.001504,,0.515619,3.815834,1.045006,0.517138,,
Mi9,,,,,,0.100000,3.051573,,0.100000,0.100000,0.710247,,2.227780,2.548646,6.617811,0.100000,2.277693,5.827735,4.742516,0.100000,,,,,,8.096269,1.196020,4.587262,0.100000,,1.587657,3.059165,0.175110,,1.056205,,0.100000,2.064395,,0.977151,1.709261,0.829738,0.492790,0.989730,0.983493,,0.989407,,1.016963,1.048959,,0.100000,1.025822,3.519450,2.848507,
T4a,,,,,,,,,,,,0.100000,0.460425,0.978622,1.913674,0.959936,,,,,0.996484,,,,,,,,,0.373405,,,,,,0.100000,,,,,,,3.537516,,,,,,,3.843483,,,,,0.100000,1.016112
T4b,,,,,,,,,4.657512,,4.019541,0.248223,0.175086,0.312292,,1.004534,,,,,,5.415108,,,,,,,,,,,,,,0.100000,,,,,,,5.754977,,,,,,1.002949,0.100000,7.577346,,,,,
T4c,,,,,,,,,,,,5.853504,,,4.635871,,,,,,,,1.009047,0.978743,,0.964197,,,,,,,,,,,,,,,,,,,,,,,,0.100000,6.470362,,1.364618,0.100000,,
T4d,,,,,,,,,2.319147,,,,,,1.029780,7.921729,,,,,,,,1.001313,,,,,,,,,,,,,,,,,,,,,,,,,,5.611023,0.415782,,4.189954,1.197342,,
Tm1,,,,,0.100000,,,1.972199,7.530659,0.100000,0.100000,3.883517,,,0.963359,,0.100000,0.100000,0.100000,3.755733,0.100000,0.544829,0.100000,0.146740,0.100000,0.100000,5.492263,4.607864,0.500408,0.902963,,0.103535,7.280285,,2.018584,2.344851,,1.009428,2.191660,0.950675,0.212705,0.100000,0.100000,1.006445,,,0.233285,1.017765,,0.992356,,6.164056,0.100000,5.507033,2.484400,0.214887
Tm2,,,,9.765689,0.100000,,,0.282198,0.377544,2.814935,3.473358,0.675542,0.982775,,0.252904,,0.100000,,0.100000,1.612367,0.100000,0.100000,0.100000,0.409718,0.100000,0.100000,4.075373,5.640307,,1.018222,0.988562,0.507644,2.275190,,,0.103268,,,0.982969,,,0.100000,3.125000,,,,,,1.009619,0.100000,3.732642,2.906182,0.100000,7.881439,5.801024,0.203930
Tm4,,,,,0.100000,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.100000,0.100000,,0.100000,4.845830,0.100000,0.109820,1.002869,0.100000,9.283695,5.153562,3.667258,0.100000,,2.828580,,,0.100000,7.058723,3.466669,,0.985957,,,1.292544,0.157250,,,,,,0.977007,0.100000,2.793659,3.920449,,2.899489,,0.997283
Tm9,,,,,,0.100000,,,,,4.813546,0.100000,,,,,0.100000,0.100000,0.100000,0.484509,0.100000,9.186554,0.100000,0.579436,,0.100000,1.007280,,,,,,3.406558,,,,,,,,0.100000,0.958864,,,,1.034559,0.100000,,,7.434838,1.772094,,0.100000,,0.100000,0.959963
T5a,,,,,,,,,,,,,0.976408,,,,,0.100000,,,0.284191,1.044216,,,,1.568935,,,,,,,,,,,,,,,,,1.036838,,,,,,,0.100000,,,,1.015779,0.968803,0.183196
T5b,,,,,,,,,,,,,,0.100000,,,,,,,1.025266,6.064629,,,,6.518013,,,,,,,,,,,,,,,,,,,,,,,1.010960,3.285734,8.529445,,,3.556769,,
T5c,,,,,,,,,,,,,,,0.960218,,,,,,,1.016469,0.100000,0.967059,,0.251293,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.952445,2.933881,,
T5d,,,,,,,,,,,,,,,0.976648,0.974105,,,,,,,,0.994714,,0.457131,,,,,,,,,,,,,,,,,,,,,,,,0.979510,0.965866,,1.006527,0.951287,,
T1,2.275738,0.100000,2.956682,,0.100000,0.510925,,3.695495,,,,1.597366,,,,,5.343497,1.397142,3.221340,,,,,,,,,,,,,,,0.100000,,,,,,,0.154291,,,,,,,,,,,,0.996813,,,
T2,,,,,,,,0.100000,2.334128,1.068955,,3.591164,,,,,7.661799,0.100000,6.698278,,,,,,,4.976169,7.191886,0.100000,,,,0.100000,,,,,0.100000,,,,,2.477787,3.537645,,0.967896,0.100000,,,1.024384,10.000000,2.126419,4.549578,,0.100000,0.978477,1.023312
T2a,,,,,,,,,0.100000,5.392262,,,,,,,5.160335,,0.100000,,,,,,,1.803430,5.163869,0.100000,0.100000,,,8.751391,0.100000,,0.985892,5.168270,,,,,0.690043,1.046833,,1.048785,1.018240,,0.198347,,,5.519594,3.430718,,0.100000,0.358457,2.039829,0.100000
