cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.014623,10.848878,2.907225,1.888637,-8.545455,-16.772987,17.505005,193.510147,201.915482,0.000000,10.790940,10.848878,30.440733,19.591855
1,R7,1.049765,5.384429,2.907225,5.360004,-12.038962,-12.607080,20.593403,205.076599,207.641525,0.000000,5.366476,5.384429,20.930099,15.545671
2,R8,1.038398,0.680583,2.907225,5.481565,-15.627167,-9.171581,22.111423,206.120865,194.866226,0.000000,0.671573,0.680583,17.532915,16.852332
3,L1,1.746663,-3.844792,2.907225,1.708078,-2.268819,-22.715836,17.745260,208.177872,209.234360,0.973101,-3.772763,-3.844792,-31.847630,-28.002838
4,L2,2.000000,-18.077965,2.907225,3.004698,-9.474755,-15.964836,14.939925,221.877838,205.602600,0.861314,-17.971336,-18.077965,-47.207115,-29.129150
5,L3,2.000000,-18.050961,2.907225,1.884889,-8.645706,-16.062529,21.143120,217.522949,187.501205,0.765320,-17.914688,-18.050961,-27.673809,-9.622849
6,L4,1.009411,-2.531670,2.907225,0.616482,-2.470756,-22.500959,10.000000,208.220901,225.378510,0.767458,-2.521620,-2.531670,-2.969503,-0.437833
7,L5,1.232258,-1.837553,2.907225,2.289004,-1.985314,-23.176998,10.270326,202.414154,190.395294,1.000000,-1.985314,-1.837553,13.197521,15.035074
8,Mi1,1.882572,-24.126753,2.907225,2.549424,-4.028041,-21.170183,22.044701,202.676163,195.744751,0.000000,-24.122452,-24.126753,5.938979,30.065732
9,Tm3,1.156337,-2.261396,2.907225,0.969629,0.079860,-25.305523,15.897207,217.029373,188.368805,0.752433,-2.300597,-2.261396,15.478004,17.739400
10,Mi4,2.000000,-7.445401,2.907225,4.172642,-7.554782,-17.009150,100.000000,208.607086,195.683121,0.000000,-7.466568,-7.445401,4.499855,11.945255
11,Mi9,2.000000,-14.932241,2.907225,4.345130,-8.587267,-16.669100,19.874130,211.275848,188.325302,0.000000,-14.843608,-14.932241,-15.324462,-0.392220
12,T4a,1.215400,-4.183146,2.907225,0.100000,-4.632270,-20.170807,15.098810,196.949692,227.522537,0.265720,-4.080206,-4.183146,20.174381,24.357528
13,T4b,0.955360,-20.924648,2.907225,2.148515,-5.132136,-19.419538,13.338626,196.200562,202.896851,0.000000,-21.723167,-20.924648,23.612989,44.537638
14,T4c,1.035778,-3.997852,2.907225,0.784030,-4.111110,-21.369425,10.000000,200.499252,205.145645,1.000000,-4.111110,-3.997852,29.256342,33.254194
15,T4d,0.951082,-8.305081,2.907225,6.380440,-8.110035,-16.542837,10.000000,195.467850,208.864197,0.826629,-8.372655,-8.305081,-6.161447,2.143635
16,Tm1,1.043117,-66.414528,2.907225,1.662916,-6.083331,-15.823518,25.385775,204.451797,207.140732,0.000000,-66.845169,-66.414528,-75.076340,-8.661812
17,Tm2,0.975250,-39.124451,2.907225,0.973681,-11.801602,-13.422687,17.532845,210.390518,184.167511,0.160852,-39.521748,-39.124451,-25.134134,13.990316
18,Tm4,0.991022,-13.606301,2.907225,0.598403,-7.944310,-16.533152,10.000000,194.901337,220.286789,0.822940,-14.261969,-13.606301,-13.921344,-0.315042
19,Tm9,1.032789,-17.658085,2.907225,2.148545,-0.597536,-24.063313,26.946775,198.889038,209.638275,0.000000,-17.661634,-17.658085,-35.783539,-18.125454
20,T5a,1.043382,-4.317608,2.907225,2.367120,-4.654944,-20.989807,10.000000,189.249313,197.101639,1.000000,-4.654944,-4.317608,-4.033300,0.284308
21,T5b,0.959646,-12.175493,2.907225,7.570951,-12.892317,-12.896573,10.000000,191.069794,207.406860,1.000000,-12.892317,-12.175493,-9.308616,2.866878
22,T5c,1.034405,18.452759,2.907225,7.324985,2.645071,-27.500166,10.000000,202.158234,193.986496,0.000000,18.530283,18.452759,15.078288,-3.374471
23,T5d,1.034844,6.393056,2.907225,3.367675,-0.544477,-23.886675,15.872982,184.369171,207.879578,0.000000,5.998135,6.393056,0.251677,-6.141379
