idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.704148,1.288893,-3.219858,0.967120,0.000000,46.615620,196.935743,0.000000,0.000000,19.944171,19.944177
1,R7,1.704148,3.743324,-1.833831,0.991527,0.000000,45.642221,207.034148,0.000000,0.000000,16.272409,16.271787
2,R8,1.704148,2.057676,-3.728382,0.993826,0.000000,45.799650,202.544931,0.000000,0.000000,16.659528,16.659540
3,L1,1.704148,2.390424,2.453490,0.199460,0.000000,45.769754,191.477201,0.000000,0.600000,0.839205,0.779104
4,L2,1.704148,2.427747,1.132996,0.763575,0.000000,46.614250,206.093364,0.000000,0.600000,-6.052229,-6.039662
5,L3,1.704148,0.998275,0.105539,0.607159,0.000000,43.521323,199.684469,0.000000,0.000000,8.776671,8.745659
6,L4,1.704148,0.100000,-1.361802,0.124516,0.000000,45.163501,189.614863,0.000000,1.000000,0.000000,0.000164
7,L5,1.704148,1.329708,-1.638816,0.224062,0.000000,45.293825,196.469028,0.000000,1.000000,0.000000,0.071940
8,Mi1,1.704148,4.337219,3.855422,0.999380,0.000000,51.206269,208.007763,0.000000,0.000000,0.616904,0.822715
9,Tm3,1.704148,4.384723,4.707689,1.022362,0.000000,50.118186,209.772343,0.000000,0.000000,7.684959,7.878521
10,Mi4,1.704148,0.851246,-0.358926,0.958388,0.000000,52.299488,202.270279,0.000000,0.000000,-1.867275,-1.858608
11,Mi9,1.704148,1.068484,-1.586280,1.010591,0.000000,47.230738,194.521545,0.000000,0.000000,1.986088,1.993264
12,T4a,1.704148,0.392874,-1.210692,0.979353,0.000000,51.091703,197.722289,0.000000,0.000000,1.135448,1.098496
13,T4b,1.704148,0.100000,-1.524832,0.970078,0.000000,52.742007,198.900275,0.000000,0.000000,0.266459,0.263400
14,T4c,1.704148,0.100000,-0.633660,0.980972,0.000000,50.758662,193.748831,0.000000,0.000000,0.569788,0.553070
15,T4d,1.704148,0.100000,-1.367481,1.001221,0.000000,48.696470,200.556059,0.000000,0.000000,0.241775,0.239379
16,Tm1,1.704148,2.009886,1.037359,0.967803,0.000000,50.860341,208.943042,0.000000,0.000000,0.079543,0.077677
17,Tm2,1.704148,2.455059,2.964156,0.954936,0.000000,48.695263,200.616720,0.000000,0.000000,0.043968,0.045204
18,Tm4,1.704148,1.094973,1.260974,1.047118,0.000000,49.103017,208.501847,0.000000,0.000000,0.055928,0.052450
19,Tm9,1.704148,0.429931,-1.260186,0.951494,0.000000,50.233053,207.799768,0.000000,0.000000,0.661036,0.663233
20,T5a,1.704148,2.170698,2.086678,0.991139,0.000000,48.995609,191.295289,0.000000,0.000000,1.114075,1.111626
