idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.913674,2.893885,1.094862,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
1,C3,0.100000,1.698955,1.054165,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
2,L1,1.344022,0.100000,1.031410,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
3,L2,0.626407,0.100000,1.069833,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
4,L3,0.809835,0.100000,1.036313,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
5,L4,1.474977,2.531780,1.018362,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
6,L5,0.100000,1.698955,1.053116,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
7,Mi1,1.534552,0.589685,0.901222,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
8,Mi4,1.534552,0.589685,0.979523,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
9,Mi9,1.024914,1.360071,0.962784,50.723578,47.290253,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
10,R1-6,1.515514,1.584085,1.048880,50.182788,45.661977,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
11,R7,1.976383,2.642550,0.996325,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
12,R8,1.669209,1.700948,0.921075,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
13,T1,0.100000,1.665235,0.912434,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
14,T2,1.186525,0.132746,0.928053,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
15,T2a,1.593153,1.880314,1.066105,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
16,T3,1.593153,1.880314,0.954011,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
17,T4a,0.100000,1.828335,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
18,T4b,0.733053,0.100000,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
19,T4c,1.253106,0.100000,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
20,T4d,0.101389,1.294663,1.094173,0.644783,0.043932,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
21,T5a,1.976383,2.642550,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
22,T5b,1.601175,0.217773,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
23,T5c,1.515514,1.584085,0.100000,50.182788,45.661977,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
24,T5d,1.976383,2.642550,0.100000,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
25,Tm1,1.534822,0.100000,1.006968,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
26,Tm2,1.344022,0.100000,1.046301,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
27,Tm20,1.186525,0.132746,0.985633,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
28,Tm21,1.391409,0.100000,0.950324,0.758131,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
29,Tm3,0.867014,0.100000,0.934155,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
30,Tm4,1.186525,0.132746,0.988112,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
31,Tm9,0.809835,0.100000,0.963520,0.000000,0.000000,-47.028015,-0.200000,-48.639423,-46.832258,-0.200000,-51.321538
