idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.335929,0.233060,1.034482,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
1,C3,0.286586,0.305277,1.065297,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
2,L1,0.776851,0.681616,1.220264,48.920757,46.075538,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
3,L2,0.715400,0.671229,1.249194,51.044523,54.589638,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
4,L3,0.684951,0.606599,1.245791,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
5,L4,0.387334,0.630116,0.850893,53.760028,52.128822,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
6,L5,0.318798,0.536108,0.819124,48.282918,47.539775,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
7,Mi1,0.273936,0.212711,0.706012,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
8,Mi4,0.359550,0.381549,0.783000,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
9,Mi9,0.690601,0.708562,1.208340,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
10,R1-6,0.658479,0.548218,1.089634,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
11,R7,0.230730,0.763991,0.997567,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
12,R8,0.731442,0.399316,0.981178,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
13,T1,0.651932,0.740321,1.076642,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
14,T2,0.307624,0.309981,0.916458,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
15,T2a,0.260439,0.420117,1.065250,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
16,T3,0.283806,0.405133,1.015952,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
17,T4a,0.298956,0.329549,1.077858,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
18,T4b,0.693273,0.664928,1.098626,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
19,T4c,0.508391,0.601519,0.994828,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
20,T4d,0.486776,0.448749,1.064109,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
21,T5a,0.582178,0.477806,1.012174,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
22,T5b,0.488722,0.425881,1.018264,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
23,T5c,0.461283,0.648598,0.960362,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
24,T5d,0.430969,0.449932,1.059893,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
25,Tm1,0.374871,0.783956,0.732039,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
26,Tm2,0.240072,0.433180,0.771725,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
27,Tm20,0.792364,0.662338,1.039872,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
28,Tm21,0.553926,0.443468,0.942311,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
29,Tm3,0.242638,0.375602,0.784883,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
30,Tm4,0.381113,0.631201,0.754939,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
31,Tm9,0.769549,0.729512,1.126475,0.000000,0.000000,-50.947059,-0.200000,-51.165180,-49.065578,-0.400000,-50.210014
