,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.052224,,,1.197010,2.155122,0.100000,7.791388,,,,,,,,,,,,,,,,,,1.355920,,,,0.100000,0.180653,,,,2.491049,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.893445,0.100000,,0.100000,,,3.075682,,5.061701,0.100000,,,,,,,,,,,,,,,,,,0.269153,1.093540,,,3.335407,0.118982,,,2.855337,0.293403,,4.713334,,0.100000,2.895575,0.443791,1.844480,0.100000,,,,,,,,,
R8,,10.000000,2.395473,3.406629,0.103643,0.100000,,3.561206,0.100000,,0.100000,6.062770,,,,,,,,,,,,,1.074559,,,,0.100000,3.568228,0.100000,0.100000,,,9.030190,,4.745094,3.603237,5.106795,,8.979864,6.557528,,,1.047763,0.116216,,5.203929,,6.423689,,,,,1.046211,
L1,8.796165,6.541876,10.000000,1.972712,2.835816,4.394783,0.801704,4.617014,2.267255,1.608684,0.991781,,,,,,0.101011,0.100000,,,,,,,0.110148,0.100000,0.100000,,0.249507,0.780889,,3.272938,,2.627810,,,,3.073119,0.100000,,,,0.101417,,,,,,,,,0.100000,,,,
L2,0.100000,,9.179231,1.697895,5.690023,0.100000,2.192822,0.100000,0.357370,0.100000,0.901250,3.152025,,,,,0.100000,0.762005,4.313857,,,,,,1.673913,1.447906,4.804351,,0.100000,1.461670,,,,6.496961,,2.784414,9.994045,,10.000000,,7.179078,,,,0.100134,,,,,,,6.588680,,,,
L3,,0.100000,9.999457,10.000000,9.798415,,,,0.100000,,0.100000,1.506441,,,,,1.898205,0.100000,2.848065,6.510538,,,,,7.802068,,,,9.867477,3.648214,6.030323,,5.797563,,0.118628,0.100000,,0.960513,0.100000,3.626184,2.480564,1.047660,0.100000,4.370297,8.867070,9.614229,1.037616,3.063010,,,,,1.008954,,4.828085,6.648470
L4,0.100000,,,7.605205,0.105116,0.100000,0.107090,0.100000,0.100000,,,0.865317,,,,,0.718125,10.000000,0.100000,0.860462,,,,,,0.100000,,,,3.172441,1.668961,0.440931,,,,0.102674,5.635304,,,,,,9.838944,,,,,,,,,2.543237,,,,
L5,,,,0.881966,0.100000,,,3.342717,4.113809,1.104462,5.061591,3.336081,,,,,9.087112,0.100000,7.100421,,,,,,0.690975,6.240259,10.000000,,3.408631,0.804850,3.375619,0.100000,,4.519603,0.100000,0.100000,10.000000,0.100000,4.111801,,8.120862,3.495791,2.613084,,0.100000,,,,0.617668,0.100000,3.356204,6.411165,,10.000000,,
Mi1,,10.000000,0.100000,0.175170,0.319122,,,1.351513,0.100000,4.804244,6.891414,1.752210,1.227997,1.417724,9.046754,0.804345,9.323106,0.141772,2.641085,,,,,,1.339280,1.411842,7.149490,6.546270,9.704237,1.340551,0.370966,5.620840,0.100000,,0.100000,3.932010,1.550873,0.100000,0.194344,,6.990088,0.100000,7.113600,,,0.102772,,3.592613,1.005020,10.000000,3.156301,10.000000,0.100000,2.821355,3.812904,0.190140
Tm3,,,,0.100000,10.000000,,,,5.828882,2.332632,6.006653,0.100000,1.039174,1.106446,6.523262,10.000000,,,0.365020,,,1.014583,,0.967310,,0.100000,9.388219,3.432598,1.465355,6.271580,6.986476,2.177459,,,0.100000,0.284315,8.172877,,,0.582057,,,10.000000,,,,4.924569,,0.149817,5.542434,2.195176,0.373721,,0.792856,,
