,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.941289,1.673323,2.459919,0.240414,,,,,,,,,,,,,,,,,,10.000000,,,,10.000000,3.902728,,,,3.663316,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.585463,10.000000,,7.060087,,,0.354975,,0.190365,0.303718,,,,,,,,,,,,,,,,,,0.100000,7.635060,,,0.100000,10.000000,,,0.100000,10.000000,,0.520334,,1.201666,1.058750,3.942207,0.100000,0.100000,,,,,,,,,
R8,,0.100000,9.767695,10.000000,0.100000,4.240133,,0.100000,0.100000,,0.100000,0.379469,,,,,,,,,,,,,8.019082,,,,0.100000,0.100000,8.209560,10.000000,,,10.000000,,0.100000,0.173283,10.000000,,1.300841,8.981395,,,1.208188,0.100000,,10.000000,,0.100000,,,,,1.014397,
L1,0.100000,0.100000,0.100000,0.100000,0.225446,6.896955,0.100000,2.210615,2.289301,1.945789,0.159656,,,,,,0.100000,1.014429,,,,,,,10.000000,10.000000,10.000000,,6.355288,3.208275,,10.000000,,0.100000,,,,0.100000,10.000000,,,,0.100000,,,,,,,,,10.000000,,,,
L2,10.000000,,3.571900,0.100000,0.100000,0.100000,4.944522,0.100000,0.100000,0.100000,1.224721,2.224970,,,,,0.849001,1.019778,2.119225,,,,,,0.100000,8.555319,9.829848,,10.000000,0.100000,,,,2.654265,,1.423237,0.100000,,0.100000,,2.702936,,,,10.000000,,,,,,,9.495663,,,,
L3,,0.100000,7.395235,0.100000,0.100000,,,,0.267932,,0.100000,2.080119,,,,,0.100000,10.000000,10.000000,4.981682,,,,,1.074720,,,,0.100000,0.100000,9.995392,,0.100000,,3.058219,0.100000,,1.064336,0.100000,3.975075,0.100000,1.045110,0.321528,4.285717,3.279596,3.142861,4.410234,0.273392,,,,,1.043249,,5.502384,0.100000
L4,10.000000,,,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,1.209107,,,,,0.100000,1.270160,1.062679,0.100000,,,,,,2.275999,,,,0.100000,10.000000,10.000000,,,,0.771524,10.000000,,,,,,10.000000,,,,,,,,,10.000000,,,,
L5,,,,5.289880,6.642703,,,2.062320,0.301724,0.100000,0.100000,0.100000,,,,,0.100000,0.294876,0.100000,,,,,,0.100000,1.184568,0.100000,,2.403344,0.100000,2.083958,0.100000,,0.792403,0.798405,3.842979,10.000000,7.010613,10.000000,,4.108329,0.927901,0.100000,,2.944800,,,,10.000000,0.100000,7.750168,0.100000,,10.000000,,
Mi1,,7.647829,1.795941,0.563962,0.100000,,,2.953862,0.902088,1.107322,7.774102,3.295766,1.773895,2.032389,1.827013,2.588894,0.100000,6.026144,0.100000,,,,,,2.933061,9.468310,9.651191,6.405163,0.100000,0.100000,9.006840,9.968576,0.316298,,0.829463,6.393125,9.998943,0.100000,3.994007,,5.198527,0.537350,9.617145,,,10.000000,,10.000000,0.952009,9.480336,0.100000,10.000000,0.100000,0.100000,0.100000,0.100000
Tm3,,,,0.100000,0.100000,,,,0.183121,0.100000,0.364601,0.100000,0.213635,0.100000,0.273335,0.132444,,,0.100000,,,0.100000,,0.100000,,0.429710,10.000000,0.100000,0.100000,10.000000,1.121190,10.000000,,,0.118899,0.100000,10.000000,,,0.100000,,,3.987370,,,,6.490920,,10.000000,0.100000,2.454478,0.100000,,2.273514,,
Mi4,,,,,4.003685,0.100000,,0.100000,5.738269,0.100000,0.473467,0.100000,0.433169,0.260025,0.490225,0.259834,0.704151,2.190341,2.266440,0.100000,,,,,0.100000,,0.100000,,10.000000,0.100000,5.195811,0.100000,10.000000,,1.849506,,6.715352,,0.100000,10.000000,5.593305,,10.000000,0.904688,1.046090,4.878764,0.884763,0.100000,0.609599,,2.732600,1.397722,0.989877,2.279576,,
Mi9,,,,,,0.100000,1.318238,,0.100000,1.268473,0.631000,,0.434702,0.102704,0.100000,0.541970,0.100000,8.346097,3.712233,0.100000,,,,,,10.000000,0.100000,0.100000,10.000000,,0.401931,7.028218,0.100000,,0.413763,,10.000000,10.000000,,0.100000,10.000000,1.369033,1.310378,0.100000,0.540385,,1.000279,,7.538852,0.992316,,0.726597,10.000000,7.143885,5.761079,
T4a,,,,,,,,,,,,0.100000,0.100000,0.100000,3.067714,10.000000,,,,,0.444212,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,10.000000,,,,,,,5.863976,,,,,9.904669,0.100000
T4b,,,,,,,,,0.100000,,0.100000,0.142529,0.100000,0.100000,,2.699893,,,,,,0.100000,,,,,,,,,,,,,,10.000000,,,,,,,0.100000,,,,,,0.100000,7.450172,10.000000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.100000,0.100000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,10.000000,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,0.100000,0.100000,,,,,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,,,7.789692,10.000000,,10.000000,6.168966,,
Tm1,,,,,0.100000,,,0.100000,0.774531,0.100000,1.165861,4.723485,,,2.389692,,0.100000,0.100000,0.100000,3.464772,2.944100,3.205840,3.508979,3.459941,0.100000,1.533623,0.776520,0.100000,0.100000,0.100000,,0.100000,10.000000,,6.094830,0.100000,,0.100000,6.736909,10.000000,8.732846,7.944392,8.392624,1.320623,,,4.026489,10.000000,,10.000000,,10.000000,7.444807,0.100000,1.889282,5.453391
Tm2,,,,3.048854,0.100000,,,0.100000,10.000000,0.100000,0.177005,0.903659,0.306284,,0.100000,,0.100000,,0.102495,0.100000,0.447648,1.356839,0.100000,0.100000,0.100000,0.100000,0.100000,0.232634,,0.100000,0.100000,10.000000,4.737890,,,10.000000,,,0.100000,,,0.172961,1.255965,,,,,,3.771791,10.000000,5.060809,0.704133,2.960688,4.634493,10.000000,10.000000
Tm4,,,,,7.947956,,,,0.100000,0.100000,1.281533,,,,,,5.295730,2.973225,0.100000,,2.189790,1.873555,2.626338,2.201262,9.997277,10.000000,0.100000,10.000000,8.897034,2.399869,,0.100000,,,2.123111,0.100000,3.314807,,2.196309,,,10.000000,0.100000,,,,,,0.100000,10.000000,0.100000,9.980159,,3.711640,,0.100000
Tm9,,,,,,0.100000,,,,,3.395101,0.100000,,,,,0.100000,0.893072,10.000000,10.000000,0.100000,0.100000,0.100000,0.100000,,10.000000,10.000000,,,,,,4.527034,,,,,,,,0.100000,0.117476,,,,1.597044,3.555750,,,10.000000,0.394210,,1.549667,,0.100000,0.100000
T5a,,,,,,,,,,,,,0.100000,,,,,0.100000,,,0.100000,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,,,,0.100000,8.415504,10.000000
T5b,,,,,,,,,,,,,,7.220481,,,,,,,0.100000,0.100000,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,0.100000,,,10.000000,,
T5c,,,,,,,,,,,,,,,7.451358,,,,,,,7.131071,0.100000,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,9.715274,,0.242345,10.000000,,
T5d,,,,,,,,,,,,,,,0.100000,0.100000,,,,,,,,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,10.000000,0.100000,,10.000000,10.000000,,
T1,0.123980,0.100000,10.000000,,1.181130,2.755454,,4.518122,,,,10.000000,,,,,3.514304,2.173933,8.412197,,,,,,,,,,,,,,,0.111839,,,,,,,10.000000,,,,,,,,,,,,0.962485,,,
T2,,,,,,,,2.615822,1.567327,0.100000,,0.100000,,,,,0.100000,1.110812,2.690126,,,,,,,6.118561,1.033171,0.100000,,,,6.565966,,,,,1.622309,,,,,1.990418,0.100000,,3.000099,1.219822,,,2.763706,3.929170,1.855088,10.000000,,0.100000,0.984657,0.100000
T2a,,,,,,,,,1.738285,0.100000,,,,,,,3.163792,,0.100000,,,,,,,10.000000,10.000000,10.000000,7.306287,,,4.502390,0.100000,,2.014565,10.000000,,,,,0.152318,3.194263,,1.982017,4.361648,,3.246329,,,0.100000,7.920923,,9.713910,3.316044,0.100000,0.100000
T3,,,,,,,,,,0.560423,,,,,,0.100000,0.100000,,,,,,,,,4.623787,0.100000,0.100000,,10.000000,,1.735438,,,,,,,0.100000,,,0.100000,,,,,8.615321,,,,,,,0.100000,,0.100000
C2,7.843387,0.100000,0.100000,0.100000,0.100000,0.100000,0.332608,0.100000,0.100000,,0.100000,,,,,,0.236035,,,0.148434,,,,,4.754538,0.100000,0.100000,10.000000,3.249296,10.000000,,,,10.000000,,,,10.000000,10.000000,10.000000,,,0.100000,,,,,,,,,,,,,
C3,10.000000,,,0.100000,0.979411,0.100000,0.342182,0.100000,10.000000,0.100000,0.100000,1.551992,0.100000,0.100000,0.100000,0.100000,2.052241,1.774826,1.203780,0.411989,,,,,4.920068,0.100000,0.100000,0.100000,4.745432,,,,,1.932554,,0.100000,,0.100000,0.100000,,9.993559,0.100000,0.100000,,,,,,,1.739554,,,,,,
Lawf1,0.144067,,,10.000000,2.148721,0.360863,,0.100000,,1.565335,,1.043325,,,,,,,,,,,,,0.448926,,,,,,0.100000,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.219333,,,0.100000,10.000000,3.002740,,4.051260,,,,,,,,,0.100000,1.951066,,0.100000,,,,,4.774013,,,,0.100000,0.100000,3.735247,,,1.852650,,0.100000,4.687880,,,,,,,,,,,,,0.100000,,,,1.732414,,
Dm3v,,,,,,,,,,,0.100000,3.596256,,,,,0.100000,0.100000,,,,,,,,,0.100000,,,,,,0.259162,,,,,,,,10.000000,9.112384,,,,,10.000000,,,,,,3.313144,0.100000,6.824111,0.100000
Lai,0.100000,,,10.000000,6.137648,4.417675,,0.100000,,,,,,,,,,,,,,,,,3.743906,,,,,10.000000,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.376646,,,,,0.100000,0.100000,0.100000,,0.971521,0.655937,,0.100000,1.314735,,,,,,,10.000000,,,,,1.764206,,,,4.843969,,0.100000,10.000000,,2.221387,,,1.203548,,4.294842,,,,0.198846,,,,,,,
Mi13,,,,,,,1.554510,4.346272,0.202047,1.353737,,0.644801,,,,,3.951305,1.285507,2.649934,1.860444,,,,,0.100000,8.553525,10.000000,,,,,,,,,,,,,,6.550993,,,,10.000000,,,,,,,,,0.986664,,
Mi14,,,,,0.100000,,,2.439108,,,,2.425574,,,,,1.354857,0.100000,2.828334,,,,,,0.100000,10.000000,,0.100000,,,,,,,,10.000000,,,,,0.995708,,0.100000,,,,,,,,,7.536578,,0.100000,,
Mi15,,,,,,,,,,,0.456850,,,,,,,,2.752564,,,,,,1.860889,,0.100000,,,6.270053,2.574584,,,,0.648487,,10.000000,10.000000,8.658254,,,0.346695,0.958714,5.329477,,0.100000,,,,,,,,0.100000,,
Mi2,,,,,,,,,0.626946,,,,,,,,3.418585,,2.926398,,,,,,,4.041149,0.100000,10.000000,,,,,,,,,5.994764,,,,0.100000,1.553552,0.100000,,,,,0.100000,,,,,,0.962233,,
Tm16,,,,,,,,,8.580071,,0.100000,0.100000,,,,,8.040359,0.100000,0.100000,0.100000,,,,,,0.100000,,,,0.100000,1.646613,2.215637,,,1.721831,,,,,,0.100000,1.149221,0.100000,,,9.918554,3.242862,0.330287,7.537076,0.100000,0.100000,,,1.598691,,0.100000
