idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,R1,0.461939,0.876987,0.949982,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
1,R2,0.370244,0.912538,1.058036,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
2,R3,0.556770,1.477360,1.077813,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
3,R4,0.263976,1.127909,0.936471,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
4,R5,0.393612,1.129723,0.972411,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
5,R6,0.560159,0.889012,1.056794,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
6,R7,1.066169,0.346307,0.933823,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
7,R8,0.323928,0.909805,1.061449,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
8,L1,2.524919,3.892827,6.481966,55.540314,47.404177,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
9,L2,2.224784,1.924278,6.279897,49.812125,47.441917,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
10,L3,0.352469,2.151425,2.144833,0.000000,0.020328,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
11,L4,1.989383,1.416080,2.708329,0.399802,0.051642,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
12,L5,0.499585,0.766324,0.100000,48.976828,49.207459,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
13,Lawf1,0.100000,0.100000,0.993616,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
14,Lawf2,1.796531,1.983171,1.034851,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
15,Am,1.763371,1.634373,0.928227,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
16,C2,0.810476,0.829498,1.029538,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
17,C3,0.639906,0.804326,1.083889,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
18,CT1(Lo1),1.853701,1.794356,1.098936,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
19,CT1(M10),3.196063,2.669706,1.086058,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
20,Mi1,3.912405,1.098609,3.795513,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
21,Mi2,2.023230,0.729936,0.901223,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
22,Mi3,1.766530,1.847811,1.074064,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
23,Mi4,1.245956,1.121484,2.067106,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
24,Mi9,1.053854,0.613992,1.535955,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
25,Mi10,1.871003,1.882684,1.011512,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
26,Mi11,0.441369,0.463125,0.963184,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
27,Mi12,0.751018,0.523662,1.036350,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
28,Mi13,1.385517,1.341036,1.070095,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
29,Mi14,1.962511,2.021625,0.981423,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
30,Mi15,0.746266,0.753188,0.921406,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
31,T1,1.967816,0.566727,0.925244,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
32,T2,0.555693,0.608515,1.043810,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
33,T2a,3.337708,3.219072,1.064860,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
34,T3,0.100000,0.100000,1.036664,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
35,T4a,1.901300,0.720204,2.604990,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
36,T4b,2.377134,0.428297,2.274160,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
37,T4c,1.850213,1.640799,1.034647,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
38,T4d,2.947948,2.625400,1.068703,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
39,T5a,1.075031,1.840826,0.632255,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
40,T5b,0.921210,1.835536,0.544375,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
41,T5c,0.100000,0.100000,0.920416,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
42,T5d,0.100000,0.100000,1.080278,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
43,Tm1,3.237522,2.290943,1.453688,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
44,Tm2,1.168076,0.114289,1.134136,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
45,Tm3,2.345507,1.071850,2.046853,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
46,Tm4,3.337912,1.852955,2.123812,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
47,Tm5Y,0.414956,0.100000,0.903218,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
48,Tm5a,0.367881,0.128357,1.018271,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
49,Tm5b,0.157987,0.168256,1.082146,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
50,Tm5c,1.464833,1.390997,1.012977,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
51,Tm9,1.174343,0.148620,2.319880,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
52,Tm16,1.121641,1.136797,1.048619,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
53,Tm20,1.983668,1.985666,1.097292,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
54,Tm28,0.100000,0.100000,0.981717,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
55,Tm30,0.557416,0.520662,0.967948,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
56,TmY3,0.583436,0.511601,0.969232,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
57,TmY4,0.152181,0.100000,1.071911,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
58,TmY5a,1.600495,2.615909,0.998565,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
59,TmY9,2.372004,2.204748,0.993758,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
60,TmY10,0.317273,0.319156,1.095510,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
61,TmY13,0.883268,0.870230,1.029310,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
62,TmY14,0.100000,0.100000,1.006155,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
63,TmY15,0.100000,0.100000,1.092196,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
64,TmY18,0.888885,0.608111,0.977723,0.000000,0.000000,-49.307169,-0.200000,-50.525651,-49.181473,-0.200000,-51.117008
