idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.268109,0.277471,1.057339,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
1,C3,0.617563,0.586389,1.076582,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
2,L1,0.295878,0.750624,1.189945,53.013039,52.746935,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
3,L2,0.624864,0.344569,1.296537,53.939953,50.633938,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
4,L3,0.760557,0.376433,1.107305,0.188035,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
5,L4,0.236394,0.233665,0.777112,53.685413,46.922079,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
6,L5,0.277004,0.343709,0.881032,51.257983,50.603182,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
7,Mi1,0.500340,0.738611,0.873022,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
8,Mi4,0.395672,0.330874,0.765262,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
9,Mi9,0.711592,0.465590,1.200377,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
10,R1-6,0.707210,0.747583,0.982674,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
11,R7,0.375189,0.684533,0.906294,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
12,R8,0.279795,0.719518,0.906494,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
13,T1,0.762988,0.606369,0.900082,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
14,T2,0.413097,0.385156,1.077063,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
15,T2a,0.269144,0.377059,1.021382,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
16,T3,0.402857,0.397534,1.092873,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
17,T4a,0.553507,0.634431,1.062574,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
18,T4b,0.782931,0.754040,1.118785,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
19,T4c,0.714859,0.717581,1.258377,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
20,T4d,0.773586,0.707415,1.122178,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
21,T5a,0.405369,0.361954,0.778219,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
22,T5b,0.401364,0.387102,0.805583,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
23,T5c,0.290628,0.368390,0.877915,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
24,T5d,0.343118,0.396872,0.750550,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
25,Tm1,0.300284,0.369591,0.718623,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
26,Tm2,0.259568,0.322789,0.801383,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
27,Tm20,0.317223,0.397160,1.073490,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
28,Tm21,0.396280,0.364633,0.958945,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
29,Tm3,0.640732,0.738353,0.710977,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
30,Tm4,0.285995,0.243821,0.830722,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
31,Tm9,0.279205,0.340204,1.241909,0.000000,0.000000,-51.447020,-0.275392,-49.487867,-51.873714,-0.312410,-52.533454
