,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.322626,,,0.962851,1.893810,1.508589,1.673687,,,,,,,,,,,,,,,,,,1.546796,,,,1.657706,0.523949,,,,1.053301,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.200221,2.418206,,1.729403,,,2.099362,,1.931200,2.048798,,,,,,,,,,,,,,,,,,0.100000,0.920048,,,0.853310,2.129354,,,2.060967,1.211656,,2.046325,,2.048437,2.596386,2.034914,1.363312,2.013111,,,,,,,,,
R8,,0.659211,1.059761,1.331649,1.692665,1.600556,,1.477557,1.676318,,2.064835,2.050939,,,,,,,,,,,,,1.729349,,,,0.171628,0.100000,1.769395,2.102615,,,2.134338,,0.149383,2.038607,0.326619,,2.082737,0.100000,,,1.954307,0.538544,,1.999176,,2.014772,,,,,1.049130,
L1,1.748479,0.809670,0.100000,2.845397,2.132901,1.536257,2.029736,2.022847,1.673017,1.960454,1.767962,,,,,,1.929308,2.095923,,,,,,,1.692931,1.631623,2.014601,,0.598333,0.154875,,2.139528,,3.130432,,,,1.913889,0.704897,,,,1.951930,,,,,,,,,2.125876,,,,
L2,1.643049,,1.903846,0.328554,0.205800,0.278955,0.100000,0.100000,0.100000,0.208693,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.140876,0.100000,,1.563302,2.042157,,,,1.656916,,1.988635,2.026303,,2.050913,,0.100000,,,,1.323278,,,,,,,0.107705,,,,
L3,,2.122795,1.969350,0.157827,0.100000,,,,0.287003,,0.100000,0.100000,,,,,0.100007,0.100000,0.100000,0.100000,,,,,0.185704,,,,2.126768,2.017941,0.100000,,1.973457,,0.100000,2.070916,,1.014423,2.014060,0.100000,0.100000,1.030428,0.100000,0.135647,0.439721,2.053662,0.100000,0.100000,,,,,0.958108,,0.100000,0.100000
L4,1.509495,,,0.632566,0.100000,0.311744,0.100000,0.100000,0.100335,,,0.100039,,,,,0.107297,0.100000,0.100049,0.100000,,,,,,0.153337,,,,2.020239,0.100000,0.100000,,,,2.081063,1.995392,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,0.291772,0.108531,,,0.100011,0.100000,0.100000,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.537421,0.100000,0.100000,,1.850537,2.042031,1.640208,0.100000,,1.598340,0.100000,2.027386,2.089623,0.100000,2.005564,,0.100000,0.100000,0.100000,,0.100000,,,,0.100000,0.100000,2.054337,0.100000,,2.056840,,
Mi1,,1.404055,2.104203,0.487910,0.638358,,,0.100000,0.105590,0.140133,0.100000,0.100000,0.100000,0.100000,0.100000,0.362524,0.100000,0.100148,0.100000,,,,,,0.576107,0.100000,0.116107,0.117564,1.889846,1.995824,0.100000,0.100000,1.970052,,0.100000,2.102070,2.027557,0.100000,1.950757,,0.100000,0.136181,0.100000,,,2.126749,,0.100000,0.983432,0.100000,2.018485,0.100000,0.100000,1.937354,0.100000,0.100000
Tm3,,,,0.258959,0.234155,,,,0.249075,0.100007,0.100000,0.100000,0.100000,0.100000,0.100000,0.597236,,,0.100899,,,1.017062,,1.008247,,0.100000,0.100000,0.176832,1.300987,2.278458,0.270290,0.100000,,,0.100000,2.106465,1.965914,,,0.100000,,,0.100000,,,,0.100000,,0.100000,0.100000,2.075541,0.100000,,1.968291,,
