cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
10,Mi4,1.999985,0.428703,2.949478,8.213576,-24.800436,-25.140638,10.441566,202.995728,0.000000,-32.195194,0.162019,366.193115,-29.728197,-29.847237,-18.945879,10.901358,0.428938,0.414952,2.163087,1.748136,0.428938,0.428703,0.451444,0.022741
11,Mi9,2.000000,8.223728,2.949478,2.535751,-19.767374,-30.128757,19.082939,202.975769,0.000000,-34.061577,0.514374,364.611664,-18.074146,-18.049505,-20.201139,-2.151634,8.223520,8.236196,7.201383,-1.034813,8.223520,8.223728,8.213263,-0.010466
12,T4a,0.977248,45.317074,2.949478,0.278514,-2.331928,-47.804611,15.974639,191.692993,0.000000,-50.000000,1.000000,350.000000,-4.682730,-4.694385,-5.944641,-1.250256,45.317272,45.305614,44.055355,-1.250259,45.317272,45.317070,45.304119,-0.012951
13,T4b,1.026773,34.857098,2.949478,1.592406,-2.976626,-46.762642,10.359419,204.495453,0.000000,-50.000000,1.000000,350.000000,-17.023224,-17.582375,-18.048414,-0.466040,34.865002,34.400772,33.989841,-0.410931,34.865002,34.857094,34.811756,-0.045338
14,T4c,0.958304,17.779520,2.949478,3.286219,-15.342469,-34.973698,10.006620,191.720947,0.000000,-50.000000,1.000000,350.000000,-52.993889,-53.618046,-53.297340,0.320705,17.781651,17.659773,17.771345,0.111572,17.781651,17.779518,17.770334,-0.009184
15,T4d,0.988920,43.383934,2.949478,7.568404,5.007445,-54.815823,16.232836,196.461014,0.000000,-50.000000,1.000000,350.000000,-13.567389,-14.041258,-14.786562,-0.745304,43.388844,43.090950,42.445240,-0.645710,43.388844,43.383934,43.349205,-0.034729
16,Tm1,1.999370,18.219168,2.949478,0.100000,-12.891981,-37.195774,10.078218,207.420151,0.000000,-54.396919,0.367090,333.323517,-4.766501,-4.718899,-6.404612,-1.685712,18.218828,18.236303,17.617495,-0.618809,18.218828,18.219168,18.207485,-0.011683
17,Tm2,1.990190,29.788954,2.949478,0.100000,-11.889304,-38.035618,10.000000,206.657211,0.000000,-59.527946,0.512476,309.404633,-1.401094,-1.373937,-3.272196,-1.898259,29.788643,29.802557,28.829748,-0.972809,29.788643,29.788952,29.762785,-0.026167
18,Tm4,1.999908,6.610116,2.949478,3.088192,-16.851658,-35.444099,10.000000,201.728363,0.000000,-36.916924,0.282492,322.991089,-13.519656,-13.412530,-15.446329,-2.033799,6.609529,6.639792,6.065261,-0.574531,6.609529,6.610116,6.603145,-0.006970
19,Tm9,1.725001,6.247371,2.949478,0.100000,-13.671300,-49.839554,29.809269,198.107452,0.000000,-26.048399,0.480295,328.294769,-13.041210,-13.031564,-13.934620,-0.903056,6.247290,6.251924,5.818528,-0.433396,6.247290,6.247371,6.243287,-0.004085
20,T5a,0.964568,59.219463,2.949478,6.181965,-23.761520,-26.409498,11.803459,203.654327,0.000000,-50.000000,1.000000,350.000000,7.899757,10.949657,16.041178,5.091520,59.170212,62.247494,67.369514,5.122021,59.170212,59.219460,59.620792,0.401333
21,T5b,1.037620,64.162636,2.949478,5.958466,7.562753,-57.334171,22.353161,192.365814,0.000000,-50.000000,1.000000,350.000000,14.158195,14.206532,14.170115,-0.036417,64.161812,64.211769,64.178421,-0.033348,64.161812,64.162636,64.167107,0.004471
22,T5c,1.004699,65.215004,2.949478,4.420767,-0.631856,-49.025173,23.688400,206.194382,0.000000,-50.000000,1.000000,350.000000,11.314800,11.484922,11.499016,0.014093,65.211601,65.422417,65.496490,0.074074,65.211601,65.215012,65.237534,0.022522
23,T5d,1.027673,42.256397,2.949478,4.593131,5.939403,-55.756348,17.964724,205.722946,0.000000,-50.000000,1.000000,350.000000,-12.855080,-13.061754,-13.254958,-0.193204,42.258293,42.143070,42.027916,-0.115154,42.258293,42.256397,42.243591,-0.012806
24,T1,1.041854,43.694588,2.949478,0.744076,-13.413490,-36.109867,32.911812,200.625961,0.000000,-50.000000,1.000000,350.000000,-7.160411,-7.013446,-9.258816,-2.245369,43.692097,43.841988,41.603638,-2.238350,43.692097,43.694584,43.682190,-0.012394
25,T2,0.999167,49.071129,2.949478,0.433567,-6.147041,-44.185848,33.829815,190.401825,0.000000,-50.000000,1.000000,350.000000,-0.928419,-0.959175,2.650419,3.609594,49.071579,49.040825,52.650417,3.609592,49.071579,49.071121,49.118690,0.047569
26,T2a,0.959739,47.112198,2.949478,2.074706,-7.355723,-42.852322,19.861006,194.960602,0.000000,-50.000000,1.000000,350.000000,-2.887284,-2.919226,-2.634372,0.284853,47.112717,47.080776,47.365631,0.284855,47.112717,47.112194,47.113026,0.000832
27,T3,1.009148,51.010136,2.949478,0.100000,-1.371943,-48.166119,21.525179,207.706207,0.000000,-50.000000,1.000000,350.000000,1.009897,1.024529,1.024834,0.000305,51.009903,51.024529,51.024830,0.000301,51.009903,51.010136,51.011494,0.001358
28,C2,1.031919,1.284652,2.949478,2.892085,-5.717667,-44.295071,11.038682,203.662598,0.000000,-50.000000,1.000000,350.000000,-62.154289,-62.278820,-41.665226,20.613594,1.284879,1.274127,11.091802,9.817675,1.284879,1.284652,1.443576,0.158924
29,C3,0.962766,0.641293,2.949478,2.103835,-4.234300,-45.961758,10.000000,201.777756,0.000000,-50.000000,1.000000,350.000000,-81.425934,-81.532829,-56.977131,24.555698,0.641406,0.635300,5.297362,4.662062,0.641406,0.641293,0.717374,0.076081
30,Lawf1,1.002224,57.932690,2.949478,1.267951,-19.760283,-30.072989,10.000000,195.405869,0.000000,-50.000000,1.000000,350.000000,7.937549,7.653844,1.616773,-6.037071,57.937550,57.653847,51.616776,-6.037071,57.937550,57.932686,57.852341,-0.080345
31,Lawf2,0.987450,47.217285,2.949478,0.170945,-7.573719,-42.055058,10.129531,201.267639,0.000000,-50.000000,1.000000,350.000000,-2.784443,-2.684757,-2.858149,-0.173393,47.215561,47.315243,47.141850,-0.173393,47.215561,47.217285,47.224678,0.007393
32,Dm3v,0.992276,56.044945,2.949478,3.882626,-1.484147,-48.317848,18.253071,202.283112,0.000000,-50.000000,1.000000,350.000000,6.043485,6.129697,4.837068,-1.292629,56.043484,56.129696,54.837067,-1.292629,56.043484,56.044941,56.035507,-0.009434
33,Lai,0.996363,2.406242,2.949478,0.241799,-1.085783,-48.977062,10.000000,195.440750,0.000000,-50.000000,1.000000,350.000000,-152.735245,-154.057587,-162.946396,-8.888809,2.406479,2.392970,2.324624,-0.068346,2.406479,2.406242,2.403128,-0.003114
34,Mi10,0.961423,46.451698,2.949478,0.244240,-7.667603,-42.116692,20.509657,199.717422,0.000000,-50.000000,1.000000,350.000000,-3.547681,-3.585935,-3.820616,-0.234682,46.452320,46.414062,46.179390,-0.234673,46.452320,46.451698,46.444099,-0.007599
35,Mi13,1.047786,47.955536,2.949478,0.100000,-4.926967,-45.389309,35.828522,207.654709,0.000000,-50.000000,1.000000,350.000000,-2.044573,-2.041427,-2.273846,-0.232419,47.955425,47.958572,47.726158,-0.232414,47.955425,47.955528,47.950516,-0.005013
36,Mi14,0.987604,79.415871,2.949478,2.930238,-1.366760,-49.023655,13.343575,194.804047,0.000000,-50.000000,1.000000,350.000000,28.913120,29.514484,29.406429,-0.108055,79.404572,80.074959,80.046997,-0.027962,79.404572,79.415878,79.477768,0.061890
37,Mi15,0.987342,5.967518,2.949478,1.969406,-3.392289,-46.663559,10.010909,206.505020,0.000000,-50.000000,1.000000,350.000000,-73.012047,-74.405357,-73.624306,0.781052,5.969158,5.875198,6.155968,0.280769,5.969158,5.967519,5.962625,-0.004894
38,Mi2,1.020933,30.904926,2.949478,0.343016,-16.663944,-32.865177,10.005251,204.507797,0.000000,-50.000000,1.000000,350.000000,-19.249622,-19.302240,-18.123850,1.178391,30.905376,30.879627,32.083141,1.203514,30.905376,30.904926,30.921022,0.016096
39,Tm16,0.980096,28.756227,2.949478,6.365945,-19.837427,-30.293213,50.722725,205.433014,0.000000,-50.000000,1.000000,350.000000,-21.243561,-21.257729,-31.372808,-10.115080,28.756439,28.742271,19.326481,-9.415791,28.756439,28.756229,28.663116,-0.093113
40,Tm20,1.009765,33.042175,2.949478,6.007788,-17.861462,-32.385773,41.604305,200.211960,0.000000,-50.000000,1.000000,350.000000,-17.301378,-17.142569,-20.157673,-3.015104,33.039658,33.203228,30.729679,-2.473549,33.039658,33.042168,33.033379,-0.008789
41,Tm21,1.004144,29.513695,2.949478,4.033398,-1.651582,-48.736633,40.115894,208.737793,0.000000,-50.000000,1.000000,350.000000,-35.970024,-36.478558,-33.300655,3.177902,29.514778,29.447025,31.693707,2.246681,29.514778,29.513693,29.537447,0.023754
42,Tm27,0.954652,40.687038,2.949478,0.162962,-11.803209,-38.014908,10.000000,193.281235,0.000000,-50.000000,1.000000,350.000000,-9.342446,-9.370627,-14.703699,-5.333072,40.687557,40.657639,35.419991,-5.237648,40.687557,40.687031,40.635372,-0.051659
43,Tm5a,1.042006,200.000000,2.949478,9.849750,20.349325,-70.668442,20.150482,190.531769,0.000000,-50.000000,1.000000,350.000000,603.010803,912.797180,2634.166504,1721.369324,653.010742,962.797180,2684.166504,1721.369324,653.010742,657.503296,727.415588,69.912292
44,Tm5b,1.010586,43.028732,2.949478,10.000000,21.099865,-71.585022,35.866535,203.992249,0.000000,-50.000000,1.000000,350.000000,-55.603523,-57.080647,-60.320004,-3.239357,43.034580,42.660255,41.504910,-1.155346,43.034580,43.028732,42.969837,-0.058895
45,Tm5c,1.003587,69.988144,2.949478,6.722679,-0.063232,-50.310448,28.256151,193.210449,0.000000,-50.000000,1.000000,350.000000,19.983917,20.239332,18.915512,-1.323820,69.983917,70.239326,68.915512,-1.323814,69.983917,69.988144,69.983116,-0.005028
46,Tm5f,1.036302,193.516357,2.949478,1.450567,8.445726,-57.948143,19.874363,196.728424,0.000000,-50.000000,1.000000,350.000000,142.863129,178.793198,372.808228,194.015030,192.992355,228.946945,423.006378,194.059433,192.992355,193.516342,201.493042,7.976700
47,TmY10,1.035552,46.405586,2.949478,0.509559,-10.314252,-40.173721,10.000000,207.529266,0.000000,-50.000000,1.000000,350.000000,-4.013502,-3.818417,-15.508782,-11.690365,46.402332,46.580879,35.321815,-11.259064,46.402332,46.405586,46.298763,-0.106823
48,TmY11,0.996641,20.974802,2.949478,3.309268,-25.783001,-24.268122,10.000000,195.024323,0.000000,-50.000000,1.000000,350.000000,-30.504648,-30.624443,-79.169113,-48.544670,20.976259,20.893444,6.264349,-14.629096,20.976259,20.974798,20.755018,-0.219780
49,TmY14,0.991210,18.205099,2.949478,0.687545,-15.395796,-35.055115,16.568419,207.424133,0.000000,-50.000000,1.000000,350.000000,-75.834198,-72.982040,-62.458889,10.523151,18.169537,20.513266,28.251045,7.737780,18.169537,18.205099,18.603828,0.398729
50,TmY15,1.041455,78.066574,2.949478,4.704034,-14.658499,-35.384087,10.120381,208.595215,0.000000,-50.000000,1.000000,350.000000,28.064526,28.167162,27.267689,-0.899473,78.064514,78.167175,77.267685,-0.899490,78.064514,78.066582,78.060707,-0.005875
51,TmY3,0.978747,31.074232,2.949478,8.788465,2.937024,-52.740784,10.356414,196.489578,0.000000,-50.000000,1.000000,350.000000,-27.356419,-28.495457,-31.701963,-3.206507,31.083351,30.549417,28.543528,-2.005890,31.083351,31.074230,30.988014,-0.086216
52,TmY4,1.019408,36.953800,2.949478,8.502356,6.175672,-56.531174,24.146011,206.048111,0.000000,-50.000000,1.000000,350.000000,-102.254646,-94.423935,-55.535797,38.888138,36.823990,45.618694,85.106239,39.487545,36.823990,36.953796,38.725899,1.772102
53,TmY5a,1.010471,46.362518,2.949478,1.436726,-27.476648,-22.503119,11.409128,199.939606,0.000000,-50.000000,1.000000,350.000000,-4.002778,-2.877681,-2.412224,0.465457,46.344185,47.489483,48.057796,0.568314,46.344185,46.362514,46.511162,0.148647
54,TmY9q,0.981452,46.054558,2.949478,0.100000,-3.690516,-46.699226,11.408042,205.223770,0.000000,-50.000000,1.000000,350.000000,-4.191788,-4.191688,-4.232668,-0.040980,46.054123,46.080978,46.067692,-0.013287,46.054123,46.054546,46.057140,0.002594
55,TmY9q__perp,0.964917,32.872211,2.949478,3.263702,-28.287548,-21.600819,24.432714,209.298447,0.000000,-50.000000,1.000000,350.000000,-17.146841,-15.887527,-12.075945,3.811582,32.853157,34.112476,37.924057,3.811581,32.853157,32.872211,33.083942,0.211731
