,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.263991,1.026613,2.285910,1.093997,,,,,,,,,,,,,,,,,,10.000000,,,,4.452110,0.100000,,,,2.346409,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.100000,6.872571,,5.944884,,,0.100000,,0.100000,10.000000,,,,,,,,,,,,,,,,,,0.100000,0.141233,,,1.000024,9.999923,,,0.997669,2.297759,,1.576788,,10.000000,0.964182,1.504168,9.534526,0.100000,,,,,,,,,
R8,,10.000000,0.100000,4.096350,0.100000,2.507671,,0.100000,0.100000,,0.100000,0.672226,,,,,,,,,,,,,7.635404,,,,2.245903,0.100000,0.314012,0.100000,,,0.276190,,6.418653,1.402722,9.548883,,1.658160,1.675865,,,1.034505,0.847442,,0.100000,,0.100000,,,,,0.989357,
L1,0.100000,8.946987,9.126527,0.100000,0.103170,0.204611,0.100000,7.628771,0.699366,1.147472,2.288076,,,,,,0.100000,0.578177,,,,,,,9.866120,0.100000,8.108697,,0.320651,6.528958,,0.100000,,1.034942,,,,1.012753,9.877946,,,,0.330993,,,,,,,,,0.100000,,,,
L2,9.455080,,0.100000,0.100000,10.000000,3.192939,9.579358,0.100000,0.100000,0.933494,0.538366,0.100000,,,,,1.367605,1.411860,1.275928,,,,,,0.100000,3.731812,10.000000,,5.123585,4.010445,,,,1.030366,,0.100000,0.100000,,0.100000,,0.100000,,,,1.045794,,,,,,,0.100000,,,,
L3,,2.797645,7.695578,2.247346,8.244685,,,,0.767525,,0.100000,0.706634,,,,,9.971465,10.000000,10.000000,1.828312,,,,,0.128960,,,,4.666391,7.841552,0.329064,,0.100000,,9.100518,2.435348,,0.984604,5.264449,0.984184,0.100000,1.016062,0.954057,0.824230,1.045350,9.038110,10.000000,3.338997,,,,,1.049426,,0.100000,1.038348
L4,0.100000,,,9.606792,4.435766,0.100000,0.100000,0.493337,0.100000,,,0.100000,,,,,0.100000,2.284496,7.061785,5.771901,,,,,,3.661989,,,,0.100000,10.000000,0.100000,,,,0.100000,10.000000,,,,,,10.000000,,,,,,,,,0.894975,,,,
L5,,,,0.334006,0.100000,,,3.649529,9.171322,7.568145,0.688933,2.461349,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,3.203465,8.546988,,7.780536,0.332312,7.299142,0.100000,,1.047105,10.000000,0.100000,10.000000,0.164239,4.772132,,0.100000,8.974864,7.799756,,1.013367,,,,0.554984,5.377282,10.000000,7.350289,,8.850365,,
Mi1,,0.100000,8.725155,0.922921,3.399707,,,0.100000,1.184559,0.100000,9.994366,6.756418,0.100000,0.100000,0.100000,9.179463,0.100000,0.100000,0.100000,,,,,,0.121431,0.100000,4.678481,0.100000,2.281692,0.100000,10.000000,0.100000,10.000000,,0.103268,0.100000,9.938909,0.604344,10.000000,,0.100000,9.594972,5.210702,,,10.000000,,0.337693,0.990816,1.582153,5.957711,0.100000,0.100000,0.100000,0.100000,0.100000
Tm3,,,,0.100000,0.100000,,,,4.944420,9.100467,10.000000,5.934620,3.689022,0.396431,9.502970,10.000000,,,0.100000,,,0.968096,,0.993687,,0.573683,7.828432,0.100000,7.925572,2.167369,1.995200,1.109789,,,8.017363,0.100000,5.501097,,,1.022010,,,9.489684,,,,9.999681,,10.000000,4.883060,9.596699,0.169570,,7.144061,,
Mi4,,,,,0.100000,4.014347,,1.442191,0.100000,3.686139,10.000000,1.813480,0.662989,1.460867,4.197488,0.327448,2.243836,1.111439,10.000000,4.146215,,,,,8.079128,,10.000000,,10.000000,0.100000,0.100044,0.357303,0.212346,,10.000000,,2.552847,,3.161174,1.551575,1.756721,,1.658472,1.155515,2.406803,6.926137,0.100000,9.981497,2.702794,,0.390250,10.000000,1.030600,9.815136,,
Mi9,,,,,,3.214558,0.210291,,2.666125,0.100000,10.000000,,10.000000,1.004618,0.100000,3.845376,9.842831,7.625167,10.000000,3.146547,,,,,,10.000000,0.100000,0.104094,1.817971,,2.903633,2.102752,1.158851,,1.171331,,8.799098,0.958111,,1.011482,0.347907,9.979129,4.167088,0.967035,0.992474,,1.037924,,1.067600,1.012841,,1.614470,2.446185,6.732978,10.000000,
T4a,,,,,,,,,,,,0.101425,5.890010,0.961877,0.979888,0.987113,,,,,0.989422,,,,,,,,,1.276588,,,,,,9.045906,,,,,,,8.539844,,,,,,,10.000000,,,,,0.989477,0.965628
T4b,,,,,,,,,1.029258,,1.024135,0.588320,1.043781,0.964050,,1.036365,,,,,,1.039277,,,,,,,,,,,,,,1.014297,,,,,,,1.009177,,,,,,1.041411,0.986166,1.016146,,,,,
T4c,,,,,,,,,,,,4.815686,,,2.381477,,,,,,,,0.100000,0.978458,,0.143186,,,,,,,,,,,,,,,,,,,,,,,,4.089159,6.277130,,0.161188,3.013391,,
T4d,,,,,,,,,3.239955,,,,,,0.985907,7.611718,,,,,,,,2.175205,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,7.024462,,6.422022,10.000000,,
Tm1,,,,,0.100000,,,0.100000,0.100000,0.100000,5.552135,0.100000,,,1.044550,,0.647784,0.100000,6.985089,6.179634,0.100000,4.836623,8.319568,0.100000,10.000000,0.100000,0.100000,0.100000,0.100000,10.000000,,0.100000,2.574839,,0.100000,4.648798,,0.981404,10.000000,0.962211,0.100000,8.215783,1.764640,0.999947,,,9.720947,0.100000,,10.000000,,0.100000,7.004095,0.100000,5.284997,0.100000
