cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.018444,20.130663,1.003801,1.017340,0.175031,-50.000000,9.098001,192.647934,200.492554,0.001746,20.041928,20.130663,24.833922,4.703259
1,R7,0.975350,18.315805,1.003801,1.031068,-0.302930,-50.000000,9.330379,195.479492,196.599365,-0.014596,18.244179,18.315805,23.100113,4.784309
2,R8,0.965056,20.531762,1.003801,0.951149,0.392658,-50.000000,10.506424,192.800903,207.074219,-0.035440,20.449510,20.531762,25.587416,5.055654
3,L1,1.002540,-6.665863,1.003801,0.969492,-0.067069,-50.000000,9.409818,200.268127,205.535370,0.489873,-6.575654,-6.665863,-7.492965,-0.827102
4,L2,1.021613,-10.193480,1.003801,1.032804,-0.186321,-50.000000,9.459964,206.646896,192.881561,0.542539,-10.085468,-10.193480,-11.102875,-0.909394
5,L3,0.976603,-8.496016,1.003801,0.966020,-0.203228,-50.000000,10.284556,207.348511,201.849960,0.029016,-8.411297,-8.496016,-9.115212,-0.619196
6,L4,0.964783,0.024875,1.003801,1.046197,-0.205119,-50.000000,10.755779,195.860016,197.354950,0.509199,0.027985,0.024875,0.011269,-0.013606
7,L5,1.027903,-0.388889,1.003801,0.981437,0.251768,-50.000000,9.005869,195.436142,200.679169,0.534743,-0.391374,-0.388889,-0.366953,0.021936
8,Mi1,0.997453,-3.732679,1.003801,0.985962,0.287408,-50.000000,10.339723,200.859528,205.755890,0.010078,-3.744264,-3.732679,-3.681295,0.051384
9,Tm3,1.004832,2.312628,1.003801,0.997401,0.180325,-50.000000,10.836405,191.129791,198.359024,0.026063,2.281687,2.312628,2.393670,0.081042
10,Mi4,1.044403,1.979984,1.003801,1.001348,0.336369,-50.000000,9.039894,190.611145,205.551468,0.043632,1.984965,1.979984,1.866261,-0.113723
11,Mi9,0.981821,1.664788,1.003801,1.016507,-0.398441,-50.000000,9.032333,206.012177,203.600296,0.018851,1.686025,1.664788,1.586811,-0.077977
12,T4a,1.024060,2.005422,1.003801,0.950977,-0.411025,-50.000000,10.157620,204.998840,204.256577,0.036428,1.997494,2.005422,2.013462,0.008040
13,T4b,0.951307,1.647341,1.003801,0.953695,-0.460819,-50.000000,9.859097,204.952423,195.976288,-0.029624,1.640253,1.647341,1.654817,0.007476
14,T4c,1.011985,2.087005,1.003801,0.962192,-0.154255,-50.000000,10.022763,208.660004,208.721436,-0.006774,2.079191,2.087005,2.094197,0.007192
15,T4d,1.003940,2.028669,1.003801,1.003691,0.103423,-50.000000,9.929603,191.144211,208.280853,0.047737,2.021787,2.028669,2.034863,0.006193
16,Tm1,0.975710,6.281995,1.003801,1.008571,-0.113259,-50.000000,9.922809,194.286850,202.392975,-0.034718,6.341859,6.281995,6.036982,-0.245014
17,Tm2,1.019592,7.515887,1.003801,0.971111,0.428380,-50.000000,9.752047,195.118912,199.198654,-0.040861,7.547072,7.515887,7.344773,-0.171114
18,Tm4,0.960815,3.283573,1.003801,0.993628,-0.099979,-50.000000,10.204545,195.655716,208.194534,0.029845,3.307602,3.283573,3.165124,-0.118450
19,Tm9,1.048823,0.133272,1.003801,1.022284,-0.127248,-50.000000,10.391820,195.463379,197.441956,-0.042765,0.142554,0.133272,0.112847,-0.020425
20,T5a,1.043037,4.230755,1.003801,1.014973,-0.475056,-50.000000,9.253778,207.009003,199.800919,-0.044472,4.210701,4.230755,4.220749,-0.010007
21,T5b,1.024005,4.188788,1.003801,0.956494,0.162059,-50.000000,9.685599,202.925552,191.602234,0.008879,4.171602,4.188788,4.181629,-0.007159
22,T5c,1.033047,4.556862,1.003801,0.974233,0.179693,-50.000000,9.681412,193.401825,208.484894,0.011501,4.538302,4.556862,4.548861,-0.008002
23,T5d,1.039947,4.089896,1.003801,0.960307,0.247761,-50.000000,10.665960,203.466675,193.930145,-0.012110,4.074847,4.089896,4.082143,-0.007753
24,T1,1.016396,0.762137,1.003801,1.020316,-0.050046,-50.000000,9.124192,192.400513,197.502075,-0.041714,0.816932,0.762137,0.540209,-0.221928
