,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.375125,,,1.666643,1.590346,1.589465,0.966598,,,,,,,,,,,,,,,,,,1.632088,,,,1.021042,0.971238,,,,0.367129,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.394792,1.639251,,1.658035,,,1.618162,,1.595768,0.987433,,,,,,,,,,,,,,,,,,0.965638,0.985931,,,1.009423,1.040459,,,1.601374,1.000776,,1.594092,,1.675692,1.609904,1.674490,0.314566,1.012620,,,,,,,,,
R8,,0.322024,0.975610,1.670838,0.976336,1.650728,,0.378132,1.652659,,1.617478,1.666932,,,,,,,,,,,,,1.614532,,,,0.334803,0.958998,0.962629,1.045361,,,1.029502,,0.340190,1.593628,0.357518,,1.648088,0.355908,,,1.015981,0.371511,,0.963155,,1.647084,,,,,1.010564,
L1,0.962630,0.963088,1.013336,0.737690,0.737690,0.737690,1.631809,1.598969,0.737690,0.737690,0.737690,,,,,,0.737690,0.737690,,,,,,,0.968271,0.386676,1.618683,,0.380389,0.368370,,1.643991,,0.375414,,,,1.633396,0.333861,,,,1.652158,,,,,,,,,1.643895,,,,
L2,1.613982,,1.030515,3.678718,3.370826,3.648930,0.320015,0.380142,3.613776,3.657104,3.717481,4.983895,,,,,3.655625,3.624134,3.625649,,,,,,1.311178,0.365466,1.026068,,1.600628,1.629680,,,,0.313399,,1.659214,0.366086,,1.015587,,1.259590,,,,1.006867,,,,,,,0.365430,,,,
L3,,1.619337,1.636165,3.630066,3.377408,,,,3.702235,,3.623280,3.629348,,,,,3.677030,3.675987,10.000000,3.683707,,,,,1.287311,,,,1.647635,1.663501,1.097729,,1.598554,,0.399322,1.614973,,0.984165,1.592875,0.981092,1.264364,1.007515,0.315445,0.379161,1.027929,1.636840,0.392514,1.183140,,,,,0.957782,,1.189558,1.608246
L4,1.643584,,,3.305727,3.267697,3.341299,0.400675,1.602522,10.000000,,,3.334753,,,,,3.266640,3.342094,3.325093,3.301259,,,,,,0.383703,,,,1.678019,1.084012,0.395152,,,,1.632412,1.677271,,,,,,1.647809,,,,,,,,,0.346208,,,,
L5,,,,3.315772,3.300400,,,0.334392,3.322796,3.279432,3.323896,3.293842,,,,,3.305888,3.357770,10.000000,,,,,,1.198252,0.312863,0.333625,,1.637070,1.638671,0.100000,0.404694,,0.410202,1.046170,1.629634,1.588661,0.354457,1.663719,,1.211153,1.305836,0.378226,,0.331425,,,,0.977211,0.344187,0.338205,0.362827,,1.590982,,
Mi1,,1.661065,0.950045,3.687355,3.333564,,,0.332648,3.578883,3.654645,3.633807,3.656790,1.670197,1.220008,1.341259,1.314274,3.656669,3.637291,3.681432,,,,,,1.294669,0.363133,0.315174,0.336372,1.685241,1.636111,1.127153,0.355517,1.646357,,0.328341,1.624888,1.049727,0.332619,1.658707,,1.227308,1.272891,0.313823,,,0.361375,,1.057812,1.043614,0.319448,1.593018,0.409003,0.395839,1.658284,2.450518,1.400249
Tm3,,,,3.633156,10.000000,,,,3.636902,3.612055,3.647501,3.630148,1.633502,1.301201,1.426766,1.341941,,,3.671136,,,0.967477,,0.955076,,0.358774,0.383768,0.324632,1.665930,1.043472,1.069861,0.338268,,,0.365474,1.598940,1.636178,,,0.371701,,,0.353813,,,,0.315141,,0.390694,0.326827,1.654404,0.322293,,1.656056,,
