,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.166855,1.572064,1.731407,1.113924,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,4.779428,,,,4.007332,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.479279,4.950693,,3.852245,,,0.502315,,0.100000,0.871420,,,,,,,,,,,,,,,,,,0.100000,9.622220,,,3.758146,0.100000,,,0.100000,10.000000,,1.148527,,7.309466,1.645911,7.372015,0.100000,0.100000,,,,,,,,,
R8,,0.616505,4.132618,7.788990,0.100000,4.348354,,0.100000,0.100000,,0.100000,1.027622,,,,,,,,,,,,,3.660182,,,,0.100000,0.100000,8.662827,0.100000,,,7.929516,,10.000000,0.100000,6.007192,,2.173491,0.100000,,,5.030877,10.000000,,10.000000,,5.436980,,,,,0.992056,
L1,0.100000,0.100000,4.056321,0.100000,0.396591,4.833002,0.100000,1.971785,1.678247,1.664660,0.100000,,,,,,0.100000,0.100000,,,,,,,10.000000,10.000000,10.000000,,2.489757,1.736046,,10.000000,,0.100000,,,,0.100000,10.000000,,,,7.894303,,,,,,,,,6.485059,,,,
L2,5.898108,,4.767921,0.100000,2.030763,1.135880,3.817110,0.100000,5.884781,0.100000,0.100000,1.637394,,,,,2.827368,4.744313,6.934119,,,,,,0.100000,0.733775,10.000000,,10.000000,0.100000,,,,5.777786,,5.256486,4.596766,,0.100000,,8.983042,,,,10.000000,,,,,,,10.000000,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,4.759389,,0.100000,0.614342,,,,,10.000000,10.000000,0.100000,0.100000,,,,,0.100000,,,,0.100000,1.341146,1.390788,,10.000000,,10.000000,8.604273,,3.790386,0.100000,0.100000,0.251332,1.026676,0.100000,0.123402,0.100000,9.507154,9.691556,0.100000,,,,,0.956321,,10.000000,6.590458
L4,1.996138,,,0.478797,0.100000,1.145296,0.100000,0.100000,0.100000,,,1.479706,,,,,8.610974,0.151263,0.100000,0.158821,,,,,,0.182794,,,,0.100000,3.113213,10.000000,,,,0.465640,8.563019,,,,,,1.145545,,,,,,,,,3.584617,,,,
L5,,,,3.045932,8.582143,,,2.041097,0.302297,0.533027,0.100000,0.100000,,,,,10.000000,1.091606,10.000000,,,,,,2.503197,0.100000,0.879817,,0.100000,0.100000,0.100000,0.100000,,0.327333,8.905115,0.100000,0.100000,0.100000,0.884390,,9.043450,0.100000,0.100000,,0.570412,,,,0.100000,8.197302,1.911887,0.100000,,8.381992,,
Mi1,,0.100000,10.000000,0.896160,0.100000,,,1.965066,3.263684,0.572175,4.773994,1.917066,2.359381,7.318362,5.957523,0.789626,0.100000,0.835173,9.985869,,,,,,0.469055,10.000000,10.000000,10.000000,0.100000,0.100000,0.104066,0.100000,0.100000,,2.388391,0.100000,9.905647,0.100000,6.982000,,5.466631,2.469849,9.991202,,,10.000000,,8.077637,0.997686,10.000000,0.100000,6.780413,0.100000,0.100000,0.443772,10.000000
Tm3,,,,0.100000,0.100000,,,,1.606046,0.100000,4.267519,0.100000,0.000000,0.100000,4.469529,1.790222,,,6.181001,,,1.048892,,1.039509,,1.056260,0.100000,3.075361,0.100000,10.000000,5.546190,8.519983,,,0.100000,0.100000,1.904756,,,10.000000,,,0.100000,,,,10.000000,,0.934040,9.072889,0.100000,0.539187,,0.100000,,
