,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.508152,,,2.086101,1.427702,1.882477,1.220732,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,0.979635,,,,3.503375,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.667710,5.623566,,2.698911,,,0.524119,,2.900781,0.480690,,,,,,,,,,,,,,,,,,0.100000,7.276145,,,5.466854,4.355296,,,0.138318,5.128483,,0.100000,,3.042973,0.804798,6.230971,4.540838,10.000000,,,,,,,,,
R8,,0.913514,5.449316,7.069038,0.100000,2.909855,,0.100000,0.100000,,2.137094,0.690172,,,,,,,,,,,,,2.466365,,,,0.100000,0.100000,6.574871,10.000000,,,9.847417,,10.000000,7.627006,8.651092,,0.178986,4.941043,,,0.498942,3.819421,,7.939244,,0.100000,,,,,1.011166,
L1,0.100000,0.100000,1.850442,0.100000,0.100000,3.038554,0.100000,1.747927,1.664479,1.625368,1.309132,,,,,,0.100000,0.100000,,,,,,,10.000000,6.619298,10.000000,,2.593420,1.996666,,10.000000,,0.100000,,,,1.397051,9.881886,,,,8.878931,,,,,,,,,3.878061,,,,
L2,4.953168,,4.923528,0.100000,4.716207,0.772519,3.654861,0.100000,3.214113,0.100000,1.595647,1.581204,,,,,2.357327,6.238347,0.729139,,,,,,0.100000,0.100000,10.000000,,10.000000,0.100000,,,,4.219570,,0.100000,1.643987,,6.355885,,10.000000,,,,10.000000,,,,,,,10.000000,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,4.514544,,0.100000,0.827244,,,,,4.078612,2.089122,0.100000,0.100000,,,,,0.100000,,,,0.100000,0.100000,5.574042,,0.100000,,10.000000,0.100000,,0.601454,0.100000,10.000000,1.065278,0.982323,10.000000,6.952740,0.100000,5.949182,9.054446,6.521222,,,,,0.951295,,0.100000,5.565919
L4,1.255659,,,0.100000,0.100000,1.410239,0.100000,0.100000,0.100000,,,0.238324,,,,,8.060124,0.174011,4.067626,0.292162,,,,,,0.183024,,,,0.100000,0.762940,0.100000,,,,0.388420,10.000000,,,,,,10.000000,,,,,,,,,3.898412,,,,
L5,,,,3.295965,6.699296,,,1.921588,0.248434,0.375959,0.752489,0.100000,,,,,10.000000,8.734775,0.100000,,,,,,10.000000,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,0.337205,9.228881,0.100000,3.573524,2.730859,0.100000,,10.000000,4.228881,4.388550,,1.022943,,,,0.100000,0.100000,0.594979,3.236668,,9.406555,,
Mi1,,0.100000,10.000000,0.289907,0.384853,,,1.878355,2.029113,0.821638,0.100000,2.968438,3.273891,5.721241,9.976124,1.172874,0.100000,1.298023,0.100000,,,,,,0.100000,9.640175,10.000000,10.000000,0.100000,0.100000,0.107340,0.100000,8.106274,,1.083800,0.100000,0.100000,10.000000,4.301963,,0.100000,3.183636,10.000000,,,10.000000,,10.000000,1.025356,10.000000,1.386011,10.000000,0.100000,0.100000,0.100000,10.000000
Tm3,,,,0.100000,0.100000,,,,0.775095,0.100000,4.384465,0.100000,0.000000,1.900743,0.100000,9.922210,,,0.100000,,,0.967734,,0.966334,,2.131299,0.100000,3.802188,0.100000,10.000000,0.902732,10.000000,,,0.100000,0.100000,4.120110,,,10.000000,,,0.100000,,,,0.100000,,1.379510,2.278339,0.100000,4.039863,,0.915867,,
