idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,v_th_ca,a_ca,tau_ca,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
23,T5d,0.980340,0.000000,1.930546,1.907617,0.506198,-100.000000,-50.000000,1.011941,53.700559,10.000000,217.726837,0.000000,100.674110,100.668179,100.645210,-0.022969
24,T1,0.953049,0.000000,1.930546,0.100000,-0.990397,-100.000000,-50.000000,1.018033,53.700559,10.000000,217.726837,0.000000,18.448917,18.429276,18.287376,-0.141900
25,T2,1.000971,0.000000,1.930546,0.101608,-1.333990,-100.000000,-50.000000,0.965985,53.700559,10.000000,217.726837,0.000000,79.950468,79.944486,79.917243,-0.027243
26,T2a,1.034583,0.000000,1.930546,0.100283,-0.539777,-100.000000,-50.000000,0.997498,53.700559,10.000000,217.726837,0.000000,92.860090,92.858728,92.854642,-0.004087
27,T3,0.968769,0.000000,1.930546,0.100223,-1.420547,-100.000000,-50.000000,1.005985,53.700559,10.000000,217.726837,0.000000,97.712605,97.712066,97.710162,-0.001903
28,C2,0.988703,0.000000,1.930546,1.967406,0.640564,-100.000000,-50.000000,1.001487,53.700559,10.000000,217.726837,0.000000,99.338386,99.352185,99.459575,0.107389
29,C3,0.960882,0.000000,1.930546,2.093149,0.935166,-100.000000,-50.000000,0.987831,53.700559,10.000000,217.726837,0.000000,100.484362,100.492603,100.555967,0.063364
30,Lawf1,0.985340,0.000000,1.930546,0.107634,-1.360213,-100.000000,-50.000000,1.048846,53.700559,10.000000,217.726837,0.000000,99.198695,99.203150,99.217021,0.013871
31,Lawf2,0.980431,0.000000,1.930546,0.100000,-0.984012,-100.000000,-50.000000,0.975776,53.700559,10.000000,217.726837,0.000000,96.430368,96.430688,96.431396,0.000708
32,Dm3v,0.963080,0.000000,1.930546,2.009634,0.619589,-100.000000,-50.000000,0.950285,53.700559,10.000000,217.726837,0.000000,96.713505,96.712662,96.708858,-0.003804
33,Lai,1.026028,0.000000,1.930546,1.559405,0.495417,-100.000000,-50.000000,0.990401,53.700559,10.000000,217.726837,0.000000,53.779993,53.750598,52.897628,-0.852970
34,Mi10,1.040126,0.000000,1.930546,0.100000,-0.929074,-100.000000,-50.000000,1.002327,53.700559,10.000000,217.726837,0.000000,78.763947,78.779680,78.840008,0.060328
35,Mi13,0.960893,0.000000,1.930546,2.063728,1.352276,-100.000000,-50.000000,1.017368,53.700559,10.000000,217.726837,0.000000,104.518560,104.516774,104.507853,-0.008921
36,Mi14,0.994145,0.000000,1.930546,2.060676,1.163754,-100.000000,-50.000000,0.967300,53.700559,10.000000,217.726837,0.000000,122.653904,122.632215,122.525242,-0.106973
37,Mi15,1.031948,0.000000,1.930546,0.113897,-0.640189,-100.000000,-50.000000,1.033099,53.700559,10.000000,217.726837,0.000000,70.957415,70.945927,70.599493,-0.346434
38,Mi2,1.012682,0.000000,1.930546,2.020888,0.656284,-100.000000,-50.000000,0.985652,53.700559,10.000000,217.726837,0.000000,99.327605,99.329287,99.340103,0.010816
39,Tm16,0.952441,0.000000,1.930546,0.101045,-1.316644,-100.000000,-50.000000,0.990142,53.700559,10.000000,217.726837,0.000000,45.275212,45.288684,45.474154,0.185470
40,Tm20,0.955573,0.000000,1.930546,0.101337,-0.561977,-100.000000,-50.000000,0.962843,53.700559,10.000000,217.726837,0.000000,61.956526,61.948082,61.708663,-0.239419
41,Tm21,1.030973,0.000000,1.930546,0.100000,-0.977674,-100.000000,-50.000000,1.035805,53.700559,10.000000,217.726837,0.000000,81.361904,81.358118,81.343833,-0.014285
42,Tm27,0.969504,0.000000,1.930546,0.101325,-0.721855,-100.000000,-50.000000,0.969474,53.700559,10.000000,217.726837,0.000000,84.647232,84.649364,84.670113,0.020749
43,Tm5a,1.028701,0.000000,1.930546,0.947019,-0.082700,-100.000000,-50.000000,0.984792,53.700559,10.000000,217.726837,0.000000,53.438806,53.413121,52.619690,-0.793431
44,Tm5b,1.014280,0.000000,1.930546,0.100000,-0.598370,-100.000000,-50.000000,1.004236,53.700559,10.000000,217.726837,0.000000,71.732784,71.723166,71.413076,-0.310090
45,Tm5c,0.954636,0.000000,1.930546,2.005488,1.014941,-100.000000,-50.000000,0.965639,53.700559,10.000000,217.726837,0.000000,94.022224,94.019018,93.933319,-0.085699
46,Tm5f,0.967912,0.000000,1.930546,0.100041,-1.436453,-100.000000,-50.000000,1.020228,53.700559,10.000000,217.726837,0.000000,97.836786,97.837083,97.842963,0.005880
47,TmY10,1.033783,0.000000,1.930546,0.101497,-0.787306,-100.000000,-50.000000,0.992050,53.700559,10.000000,217.726837,0.000000,85.664294,85.667619,85.713691,0.046072
48,TmY11,1.029042,0.000000,1.930546,0.100000,-1.350229,-100.000000,-50.000000,0.989891,53.700559,10.000000,217.726837,0.000000,11.564089,11.579174,11.689608,0.110434
49,TmY14,0.981303,0.000000,1.930546,0.100000,-1.192950,-100.000000,-50.000000,1.011288,53.700559,10.000000,217.726837,0.000000,47.846471,47.846053,47.881897,0.035844
50,TmY15,0.955672,0.000000,1.930546,1.998472,0.926934,-100.000000,-50.000000,0.998478,53.700559,10.000000,217.726837,0.000000,155.662216,155.617639,155.401927,-0.215712
51,TmY3,0.984773,0.000000,1.930546,0.100000,-0.875439,-100.000000,-50.000000,0.995979,53.700559,10.000000,217.726837,0.000000,52.637438,52.655284,52.819491,0.164208
52,TmY4,1.046015,0.000000,1.930546,0.100000,-1.260660,-100.000000,-50.000000,0.955117,53.700559,10.000000,217.726837,0.000000,74.075266,74.068360,74.039184,-0.029176
53,TmY5a,0.983745,0.000000,1.930546,2.108527,0.956212,-100.000000,-50.000000,0.991748,53.700559,10.000000,217.726837,0.000000,127.775992,127.756425,127.660768,-0.095657
54,TmY9q,0.961954,0.000000,1.930546,0.100000,-0.844767,-100.000000,-50.000000,0.974123,53.700559,10.000000,217.726837,0.000000,96.338790,96.338582,96.337683,-0.000899
55,TmY9q__perp,1.005389,0.000000,1.930546,0.100000,-0.674510,-100.000000,-50.000000,0.969438,53.700559,10.000000,217.726837,0.000000,96.380456,96.380434,96.380364,-0.000070
