,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.927331,,,0.796362,2.572276,1.517638,10.000000,,,,,,,,,,,,,,,,,,0.974902,,,,0.983942,8.362472,,,,2.006301,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.006511,6.303018,,4.834179,,,0.100000,,10.000000,7.645782,,,,,,,,,,,,,,,,,,0.100000,1.030275,,,10.000000,1.025175,,,2.068288,1.043215,,1.238723,,0.968337,1.024103,0.995685,1.035637,0.989633,,,,,,,,,
R8,,3.582187,0.100000,2.942923,0.100000,2.241790,,0.100000,2.590146,,1.101502,6.366363,,,,,,,,,,,,,2.713286,,,,0.966833,3.646103,1.615166,9.999919,,,0.990232,,0.970577,1.386677,1.619594,,1.011975,0.970079,,,0.985825,1.452306,,0.998611,,0.100000,,,,,1.012585,
L1,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,3.794436,0.100000,1.020831,0.100000,,,,,,0.796652,9.221272,,,,,,,0.100494,1.442683,2.130802,,0.221332,0.432888,,0.100000,,7.149080,,,,0.963616,1.025073,,,,0.950256,,,,,,,,,0.100000,,,,
L2,1.895315,,1.006448,1.287217,2.170783,1.122221,6.501035,0.100000,0.100000,0.969144,0.476643,3.175211,,,,,0.100000,0.100001,1.334935,,,,,,3.108156,1.544961,0.967690,,0.980384,3.520946,,,,1.317326,,0.100000,0.965108,,0.972176,,3.261333,,,,0.988630,,,,,,,0.995977,,,,
L3,,0.100000,10.000000,0.100000,10.000000,,,,0.100000,,0.100000,1.799955,,,,,10.000000,0.307609,0.999311,0.100000,,,,,1.689479,,,,0.987512,0.100000,0.966971,,1.762053,,1.040548,6.227427,,0.970907,0.100000,1.046748,3.605379,1.000805,0.965695,2.280361,0.982152,1.776989,0.956731,0.348259,,,,,0.963220,,1.832250,1.018057
L4,1.587171,,,0.100000,0.100000,2.909152,0.100000,1.043237,1.631488,,,2.459252,,,,,1.755205,0.100000,3.221495,1.921137,,,,,,1.993640,,,,1.279739,0.996884,1.213861,,,,1.001961,0.972287,,,,,,0.980708,,,,,,,,,2.174971,,,,
L5,,,,4.717046,8.710295,,,10.000000,5.998756,0.319679,7.197684,9.151479,,,,,0.100000,0.100000,3.811077,,,,,,10.000000,0.479601,0.539520,,0.100000,1.155962,1.025655,10.000000,,4.617007,1.004317,5.650374,1.049524,0.620122,0.157233,,10.000000,0.100000,0.974600,,0.955265,,,,0.968136,8.011536,1.073704,4.379905,,0.100000,,
Mi1,,1.594930,1.920763,2.791330,0.624022,,,0.100000,0.715219,0.484575,7.957258,1.467443,1.826438,2.239211,1.020357,2.260836,0.100000,1.538207,1.224354,,,,,,1.036887,0.810631,0.414771,0.327520,0.100000,0.571692,0.260865,0.100000,0.100000,,0.960281,1.776760,0.960639,0.496644,0.134983,,0.960925,0.531636,0.997343,,,0.988502,,1.010070,1.039324,1.424789,0.973925,4.979161,0.982144,0.100000,10.000000,1.487834
Tm3,,,,0.556435,1.860005,,,,0.232465,0.423499,1.034935,1.107735,1.665556,0.467274,0.963543,1.795582,,,0.254261,,,1.045065,,1.015731,,1.023964,0.156160,0.425891,1.038711,0.100000,1.049735,1.985514,,,0.991711,0.961576,1.043910,,,1.041660,,,0.967250,,,,0.982605,,1.047555,0.960736,0.483085,0.202525,,0.680863,,
