idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.041818,2.075224,-5.424009,1.005673,0.000000,15.440882,209.098205,0.000000,0.000000,19.119535,19.105291
1,R7,1.041818,5.290722,-0.840714,1.017529,0.000000,31.210487,191.741162,0.000000,0.000000,10.865796,10.865778
2,R8,1.041818,5.508233,1.126753,0.967668,0.000000,13.734271,193.953487,0.000000,0.000000,16.267239,16.267203
3,L1,1.041818,5.624228,12.540065,0.219138,0.000000,22.652811,178.569908,0.000000,0.600000,-2.829813,-2.828907
4,L2,1.041818,2.536861,-1.590391,1.252554,0.000000,24.539074,174.717932,0.000000,0.600000,-10.086565,-10.138763
5,L3,1.041818,1.938788,4.101351,0.703927,0.000000,12.902938,206.337852,0.000000,0.000000,-17.893723,-18.132058
6,L4,1.041818,0.100000,-1.219005,1.134416,0.000000,33.174430,183.554391,0.000000,1.000000,0.000000,0.000026
7,L5,1.041818,4.845469,-2.933639,0.473071,0.000000,10.000000,172.787818,0.000000,1.000000,0.000000,-0.006688
8,Mi1,1.041818,0.275086,0.013514,0.998319,0.000000,44.973743,201.975865,0.000000,0.000000,-4.018433,-4.019289
9,Tm3,1.041818,0.501213,-0.745648,1.019349,0.000000,50.199622,190.942904,0.000000,0.000000,-4.920225,-4.923861
10,Mi4,1.041818,3.323097,0.832695,0.953864,0.000000,32.241874,198.580451,0.000000,0.000000,-2.782306,-2.782921
11,Mi9,1.041818,8.419490,5.322391,0.959772,0.000000,19.047551,205.536855,0.000000,0.000000,-1.089796,-1.201459
12,T4a,1.041818,7.522220,6.015063,1.000074,0.000000,39.115760,192.323683,0.000000,0.000000,-0.716112,-0.726746
13,T4b,1.041818,3.517019,3.026819,0.966208,0.000000,29.517750,207.681511,0.000000,0.000000,-0.795240,-0.806586
14,T4c,1.041818,0.969735,-0.105044,1.008014,0.000000,49.033465,191.358145,0.000000,0.000000,-0.296757,-0.301108
15,T4d,1.041818,1.055611,-0.609633,0.983479,0.000000,51.198013,192.411228,0.000000,0.000000,-0.245327,-0.249198
16,Tm1,1.041818,8.224920,6.435064,1.004772,0.000000,36.230567,206.635240,0.000000,0.000000,-4.188195,-4.260362
17,Tm2,1.041818,5.576888,4.131105,0.978262,0.000000,32.988664,198.267215,0.000000,0.000000,-2.103698,-2.148236
18,Tm4,1.041818,8.060645,4.058011,1.005421,0.000000,57.931973,200.246297,0.000000,0.000000,2.794232,2.642406
19,Tm9,1.041818,6.788692,1.936655,0.963286,0.000000,20.983707,198.190964,0.000000,0.000000,-0.036622,-0.056810
20,T5a,1.041818,7.067429,4.288958,0.951491,0.000000,61.904079,194.220311,0.000000,0.000000,14.338215,14.377182
21,T5b,1.041818,6.881270,3.715284,1.018611,0.000000,51.005463,192.842784,0.000000,0.000000,7.476103,7.438548
22,T5c,1.041818,0.100000,-3.113033,0.995129,0.000000,49.306723,193.949859,0.000000,0.000000,0.160167,0.159340
23,T5d,1.041818,0.100000,-2.472296,0.960498,0.000000,49.648429,193.811698,0.000000,0.000000,0.348036,0.352316
24,T1,1.041818,2.579656,0.050630,1.023818,0.000000,46.767209,203.068378,0.000000,0.000000,-8.365797,-8.544105
25,T2,1.041818,4.262525,-3.407739,1.006850,0.000000,43.484164,206.865637,0.000000,0.000000,0.492605,0.465730
26,T2a,1.041818,1.012379,-2.374760,0.994049,0.000000,55.657764,205.058573,0.000000,0.000000,1.788616,1.729563
27,T3,1.041818,0.100000,-1.423190,0.977917,0.000000,51.248521,203.022495,0.000000,0.000000,0.212908,0.209006
28,C2,1.041818,0.100000,-1.349658,1.048404,0.000000,52.974457,194.490095,0.000000,0.000000,-0.621935,-0.620911
29,C3,1.041818,4.658973,4.110579,0.976046,0.000000,38.623571,199.823754,0.000000,0.000000,0.068570,0.067979
30,Lawf1,1.041818,0.911611,-0.484801,1.043609,0.000000,47.868199,208.600810,0.000000,0.000000,-0.799465,-0.812797
31,Lawf2,1.041818,8.615663,1.057705,0.989146,0.000000,67.945643,201.993962,0.000000,0.000000,4.165828,3.941104
32,Dm3v,1.041818,0.100000,0.163180,1.005139,0.000000,42.937132,208.038190,0.000000,0.000000,0.348282,0.339144
33,Lai,1.041818,7.265724,4.381983,1.023074,0.000000,13.450776,193.552296,0.000000,0.000000,7.844000,9.099864
34,Mi10,1.041818,0.961235,-0.040440,0.997915,0.000000,50.799234,201.179076,0.000000,0.000000,-2.175284,-2.195691
35,Mi13,1.041818,3.888424,-0.576507,1.049278,0.000000,40.491851,199.428393,0.000000,0.000000,-2.302839,-2.398078
36,Mi14,1.041818,0.100000,-1.728251,1.014014,0.000000,48.872199,192.570535,0.000000,0.000000,0.241589,0.249658
37,Mi15,1.041818,1.083660,-0.077642,0.966666,0.000000,50.016158,202.593247,0.000000,0.000000,-3.464944,-3.474177
38,Mi2,1.041818,0.295989,-0.745346,0.974205,0.000000,51.428411,196.109380,0.000000,0.000000,0.019802,0.017256
39,Tm16,1.041818,0.100000,-1.171282,1.006997,0.000000,47.643097,194.048577,0.000000,0.000000,-0.703565,-0.718875
40,Tm20,1.041818,2.315425,-0.868908,1.044400,0.000000,34.015100,202.535848,0.000000,0.000000,-1.333540,-1.365846
41,Tm21,1.041818,0.100000,-1.260603,0.969092,0.000000,44.927035,192.522561,0.000000,0.000000,-0.849664,-0.860217
42,Tm27,1.041818,0.100000,-1.553846,0.959379,0.000000,48.555720,209.274275,0.000000,0.000000,-0.189659,-0.188850
43,Tm5a,1.041818,2.088327,1.122419,0.953322,0.000000,50.107917,209.383387,0.000000,0.000000,-0.851101,-0.853004
44,Tm5b,1.041818,1.007286,-0.469104,0.989312,0.000000,49.999732,205.890493,0.000000,0.000000,-1.259761,-1.260699
45,Tm5c,1.041818,1.626594,-1.600150,0.974534,0.000000,53.507992,197.415838,0.000000,0.000000,-1.322112,-1.341400
46,Tm5f,1.041818,0.100000,-1.867564,1.031348,0.000000,51.300233,207.780150,0.000000,0.000000,0.002463,0.002418
47,TmY10,1.041818,0.404438,-1.404193,0.957980,0.000000,51.039731,205.593562,0.000000,0.000000,-0.001320,-0.002943
