,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.921999,,,1.219514,2.443380,1.455627,6.914527,,,,,,,,,,,,,,,,,,0.100000,,,,5.972440,10.000000,,,,2.976624,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.213196,5.339843,,2.357004,,,1.203258,,0.393392,0.477252,,,,,,,,,,,,,,,,,,3.446420,0.100000,,,0.100000,0.100000,,,0.100000,0.592301,,9.647524,,0.100000,0.100000,1.576837,0.100000,1.543740,,,,,,,,,
R8,,3.598954,10.000000,0.100000,0.100000,1.484556,,0.106917,3.014562,,2.004827,1.504757,,,,,,,,,,,,,5.439630,,,,6.250768,7.972202,0.453687,10.000000,,,0.100000,,2.648414,0.100000,2.145612,,4.709289,1.915582,,,8.828871,0.100000,,5.580864,,0.100000,,,,,1.019291,
L1,5.416720,9.168139,10.000000,0.100000,0.100000,0.100000,9.678419,2.676779,1.089132,4.117028,0.100000,,,,,,10.000000,9.042485,,,,,,,6.362076,3.691450,0.843094,,9.912234,0.100000,,0.100000,,4.235408,,,,0.100000,0.100000,,,,6.726490,,,,,,,,,1.499280,,,,
L2,0.566444,,7.994493,3.429523,2.112802,0.602217,0.100000,0.100000,0.298937,1.790628,1.432571,2.857002,,,,,0.100000,0.100000,4.426740,,,,,,0.508335,0.100000,10.000000,,0.224214,3.430811,,,,4.206501,,9.038221,6.019953,,10.000000,,2.944007,,,,0.100000,,,,,,,0.202578,,,,
L3,,5.003340,0.380585,0.273124,9.528729,,,,0.260283,,0.100000,2.730147,,,,,0.100000,10.000000,0.100000,4.212547,,,,,10.000000,,,,0.100000,10.000000,8.913237,,9.473339,,2.090595,0.250851,,3.577905,1.791814,1.246806,1.988047,0.970273,1.072592,10.000000,0.257124,7.596303,9.594711,4.325539,,,,,0.953364,,0.100000,0.100000
L4,0.355289,,,1.970977,2.884404,0.647668,0.100000,0.791326,4.641719,,,1.509610,,,,,0.100308,2.881407,7.954695,3.257409,,,,,,0.497167,,,,0.100000,10.000000,0.100000,,,,5.209160,6.430544,,,,,,10.000000,,,,,,,,,1.103171,,,,
L5,,,,0.100000,0.100000,,,9.522677,4.293635,4.182233,1.097633,0.100000,,,,,10.000000,0.100000,0.100000,,,,,,4.133857,4.515607,0.409414,,2.688464,0.613337,1.406364,7.948052,,2.869376,0.254291,4.294113,9.875510,9.163945,0.343988,,0.100000,2.590407,5.742224,,8.693977,,,,4.077513,7.191567,2.426971,8.652107,,10.000000,,
Mi1,,0.100000,0.100000,0.515552,0.100000,,,0.794173,10.000000,0.567589,3.142677,0.100000,3.157282,0.100000,0.100000,4.118374,8.191796,10.000000,1.094204,,,,,,1.964158,0.100000,1.682093,5.638119,0.100000,4.405342,0.986877,6.343999,4.297923,,4.246539,0.100000,0.100000,6.645001,0.100000,,3.040280,10.000000,4.678229,,,0.695743,,0.100000,1.041923,1.805425,0.224542,0.300445,0.100000,0.100000,0.100000,6.945693
Tm3,,,,0.100000,2.259439,,,,2.370150,8.610437,2.189092,0.100000,1.995010,0.100000,0.100000,5.349549,,,0.100000,,,0.981107,,0.952369,,4.499168,9.825917,8.204871,10.000000,0.100000,1.772625,0.100000,,,0.100000,0.100000,0.769114,,,4.963136,,,6.972118,,,,1.565851,,0.951093,4.528838,0.100000,8.562090,,1.534589,,
