cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.980359,10.848956,2.549735,1.579330,-9.399711,-40.243080,21.435869,192.420197,201.441284,0.000000,10.794996,10.848956,30.212847,19.363891
1,R7,0.953702,-17.094538,2.549735,6.462467,-8.287018,-41.813538,26.922354,198.221130,202.708084,0.000000,-17.069983,-17.094538,-5.360646,11.733892
2,R8,1.016443,-7.644420,2.549735,2.663754,-7.646672,-42.204342,10.000000,199.407501,210.756058,1.000000,-7.646672,-7.644420,0.471381,8.115802
3,L1,1.038111,-16.086002,2.549735,2.120337,-15.178084,-34.662926,19.097176,204.908142,207.584457,0.984245,-15.961145,-16.086002,-34.103081,-18.017078
4,L2,1.085036,-17.206366,2.549735,2.978987,-15.594640,-34.058605,18.452984,213.803360,187.899277,0.973613,-17.086622,-17.206366,-34.831619,-17.625254
5,L3,0.858890,-3.612511,2.549735,1.092593,0.409035,-50.230408,10.000000,209.352417,182.869766,0.929369,0.276663,-3.612511,-11.493827,-7.881316
6,L4,0.730058,3.655093,2.549735,0.100000,1.576759,-52.034679,10.000000,209.392670,192.476868,0.801335,3.704362,3.655093,-2.005064,-5.660157
7,L5,0.879794,4.056016,2.549735,2.312623,3.977534,-54.295258,10.000000,203.993790,191.820663,1.000000,3.977534,4.056016,14.295629,10.239612
8,Mi1,1.985368,-30.084209,2.549735,2.458155,-5.981986,-44.495033,25.473082,208.685318,205.763794,0.000000,-30.528421,-30.084209,-1.866230,28.217979
9,Tm3,1.016264,2.070032,2.549735,1.440817,2.096230,-52.061886,10.000000,182.448441,199.434921,1.000000,2.096230,2.070032,4.085866,2.015834
10,Mi4,1.145364,-9.921685,2.549735,4.438544,-1.733262,-48.706059,10.000000,206.960510,185.556458,1.000000,-1.733262,-9.921685,3.981645,13.903331
11,Mi9,0.977671,-95.948631,2.549735,0.655919,-3.891255,-46.131096,15.497496,203.660309,197.371368,0.000000,-199.989990,-95.948631,-96.515060,-0.566429
12,T4a,1.951752,-0.472954,2.549735,0.354930,-0.500610,-49.194347,22.244656,215.248383,189.313202,1.000000,-0.500610,-0.472954,18.503918,18.976871
13,T4b,1.034825,4.466749,2.549735,7.231572,5.840411,-53.810661,15.761274,192.296814,208.508591,0.088095,29.444181,4.466749,4.595998,0.129249
14,T4c,0.991817,-5.659827,2.549735,7.167459,-1.554563,-49.305931,24.395351,201.946564,204.878189,0.463147,9.740662,-5.659827,-13.696450,-8.036623
15,T4d,0.975203,-12.319161,2.549735,0.100000,-3.902082,-46.274582,18.992256,205.087418,195.019012,1.000000,-3.902082,-12.319161,-5.669639,6.649522
16,Tm1,0.988137,-17.722292,2.549735,3.239311,3.649091,-53.233128,24.876995,204.474518,189.550446,0.308121,-19.583500,-17.722292,-6.163176,11.559116
17,Tm2,1.003937,-6.205158,2.549735,2.990890,0.025119,-49.806282,23.001339,212.545502,185.194427,0.542763,-7.825549,-6.205158,2.417973,8.623131
18,Tm4,1.036763,-2.502354,2.549735,3.003334,1.500667,-51.776180,14.077715,215.108398,182.749115,0.165425,-3.152028,-2.502354,0.909920,3.412274
19,Tm9,1.024348,39.845654,2.549735,10.000000,11.948771,-62.889481,17.751244,199.422333,202.167480,0.799156,46.893738,39.845654,41.673134,1.827480
20,T5a,1.047512,25.311829,2.549735,2.715181,-3.505677,-47.203865,28.464453,205.063004,183.876526,1.000000,-3.505677,25.311829,69.322121,44.010292
21,T5b,1.003016,97.097893,2.549735,6.905788,-4.541882,-47.339630,11.980327,217.285614,184.800552,1.000000,-4.541882,97.097893,98.275238,1.177345
22,T5c,1.046746,98.883514,2.549735,6.075427,3.808814,-50.526554,11.507111,209.804367,200.183746,0.000000,860.483643,98.883514,99.099174,0.215660
23,T5d,1.002844,43.123478,2.549735,9.773297,2.116003,-58.182755,16.453997,206.251862,203.852005,0.624204,42.029236,43.123478,58.671227,15.547749
24,T1,1.023791,8.504637,2.549735,0.911044,2.529921,-52.536777,15.531979,206.629013,200.882904,0.000000,8.581214,8.504637,7.882802,-0.621835
25,T2,1.045297,-23.503874,2.549735,2.197941,-16.923832,-32.494564,32.098938,225.635117,186.112320,0.725679,-25.168186,-23.503874,46.988129,70.492002
26,T2a,0.967935,-0.167117,2.549735,5.922244,-18.212221,-32.939976,30.243347,197.550186,195.651520,1.000000,-18.212221,-0.167117,83.114365,83.281482
27,T3,1.005157,6.852760,2.549735,5.264309,-11.447689,-39.166191,23.953484,217.968552,201.463791,1.000000,-11.447690,6.852760,89.085197,82.232437
