idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.225971,0.886040,0.000000,1.000000,-51.783668,-0.200000,-50.205448
1,R2,0.138076,0.771255,0.000000,1.000000,-51.783668,-0.200000,-50.205448
2,R3,0.122958,0.716611,0.000000,1.000000,-51.783668,-0.200000,-50.205448
3,R4,0.178157,0.782270,0.000000,1.000000,-51.783668,-0.200000,-50.205448
4,R5,0.172257,0.775703,0.000000,1.000000,-51.783668,-0.200000,-50.205448
5,R6,0.227368,0.771279,0.000000,1.000000,-51.783668,-0.200000,-50.205448
6,R7,0.138757,0.808341,0.000000,1.000000,-51.783668,-0.200000,-50.205448
7,R8,0.212072,0.724719,0.000000,1.000000,-51.783668,-0.200000,-50.205448
8,L1,0.840726,0.699798,48.332162,1.299855,-51.783668,-0.200000,-50.205448
9,L2,0.759280,0.207727,54.026947,1.299821,-51.783668,-0.200000,-50.205448
10,L3,0.823970,0.759068,0.000000,1.299693,-51.783668,-0.200000,-50.205448
11,L4,0.738544,0.255389,0.000000,1.299808,-51.783668,-0.200000,-50.205448
12,L5,0.724391,0.170490,50.548158,1.274235,-51.783668,-0.200000,-50.205448
13,Lawf1,0.271267,0.373080,0.000000,1.000000,-51.783668,-0.200000,-50.205448
14,Lawf2,0.717476,0.869342,0.000000,1.000000,-51.783668,-0.200000,-50.205448
15,Am,0.824148,0.836569,0.000000,1.000000,-51.783668,-0.200000,-50.205448
16,C2,0.320835,0.258853,0.000000,1.000000,-51.783668,-0.200000,-50.205448
17,C3,0.755811,0.689160,0.000000,1.000000,-51.783668,-0.200000,-50.205448
18,CT1(Lo1),0.140415,0.262900,0.000000,1.000000,-51.783668,-0.200000,-50.205448
19,CT1(M10),0.116563,0.134669,0.000000,1.000000,-51.783668,-0.200000,-50.205448
20,Mi1,0.833046,0.773728,0.000000,1.300349,-51.783668,-0.200000,-50.205448
21,Mi2,0.598012,0.647222,0.000000,1.000000,-51.783668,-0.200000,-50.205448
22,Mi3,0.781222,0.816445,0.000000,1.000000,-51.783668,-0.200000,-50.205448
23,Mi4,0.864470,0.756321,0.000000,1.297953,-51.783668,-0.200000,-50.205448
24,Mi9,0.854767,0.727241,0.000000,1.299011,-51.783668,-0.200000,-50.205448
25,Mi10,0.592364,0.447664,0.000000,1.000000,-51.783668,-0.200000,-50.205448
26,Mi11,0.480502,0.577496,0.000000,1.000000,-51.783668,-0.200000,-50.205448
27,Mi12,0.735899,0.792263,0.000000,1.000000,-51.783668,-0.200000,-50.205448
28,Mi13,0.765158,0.755082,0.000000,1.000000,-51.783668,-0.200000,-50.205448
29,Mi14,0.784406,0.757342,0.000000,1.000000,-51.783668,-0.200000,-50.205448
30,Mi15,0.801425,0.843308,0.000000,1.000000,-51.783668,-0.200000,-50.205448
31,T1,0.718038,0.798323,0.000000,1.000000,-51.783668,-0.200000,-50.205448
32,T2,0.190365,0.334975,0.000000,1.000000,-51.783668,-0.200000,-50.205448
33,T2a,0.215375,0.221752,0.000000,1.000000,-51.783668,-0.200000,-50.205448
34,T3,0.231135,0.233577,0.000000,1.000000,-51.783668,-0.200000,-50.205448
35,T4a,0.222068,0.226473,0.000000,1.000000,-51.783668,-0.200000,-50.205448
