idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.726151,1.502198,0.239800,0.975996,0.000000,26.766476,192.892215,0.000000,0.000000,19.645950,19.645950
1,R7,2.726151,6.585195,-1.806389,0.964849,0.000000,24.726392,197.281115,0.000000,0.000000,15.068554,15.068557
2,R8,2.726151,4.049244,6.166980,1.018143,0.000000,28.423723,203.637948,0.000000,0.000000,7.995703,7.995710
3,L1,2.726151,1.689926,16.677558,0.417591,0.000000,26.938002,187.624327,0.000000,0.600000,25.815748,25.816546
4,L2,2.726151,1.935191,21.479864,1.249409,0.000000,25.433106,186.978216,0.000000,0.600000,-24.189022,-24.188754
5,L3,2.726151,3.061973,21.285662,1.685801,0.000000,29.503824,207.419439,0.000000,0.000000,-25.534515,-25.534512
6,L4,2.726151,0.432448,18.771482,0.152757,0.000000,22.711274,191.604626,0.000000,1.000000,0.000000,0.000014
7,L5,2.726151,5.099446,23.115869,0.352243,0.000000,23.816713,193.391429,0.000000,1.000000,0.000000,0.001020
8,Mi1,2.726151,2.590497,22.991378,0.664469,0.000000,34.659411,193.107647,0.000000,0.000000,67.672225,67.669265
9,Tm3,2.726151,2.425271,21.735643,0.769860,0.000000,25.089818,196.927106,0.000000,0.000000,91.748325,91.751030
10,Mi4,2.726151,4.251177,24.312659,0.768825,0.000000,35.910145,196.732812,0.000000,0.000000,135.625747,135.607525
11,Mi9,2.726151,4.210407,21.724587,2.273595,0.000000,40.890370,190.223715,0.000000,0.000000,-674.058459,-674.010234
12,T4a,2.726151,3.162637,26.826928,0.957950,0.000000,49.654099,200.383839,0.000000,0.000000,149.229647,149.224351
13,T4b,2.726151,0.131190,18.487228,1.003178,0.000000,39.960470,197.393882,0.000000,0.000000,-42.023975,-42.247926
14,T4c,2.726151,0.102282,18.041602,1.049386,0.000000,39.943109,191.982055,0.000000,0.000000,-40.799029,-40.970584
15,T4d,2.726151,1.814020,21.423382,1.036889,0.000000,44.950145,195.298463,0.000000,0.000000,14.756455,14.637682
16,Tm1,2.726151,0.100000,17.695389,2.955524,0.000000,28.383291,196.134135,0.000000,0.000000,-780.082391,-780.096294
17,Tm2,2.726151,0.432426,18.233786,1.539418,0.000000,27.378525,205.571140,0.000000,0.000000,-174.407929,-174.406538
18,Tm4,2.726151,2.138049,22.259882,2.247427,0.000000,27.594467,198.102434,0.000000,0.000000,-735.308907,-735.297759
19,Tm9,2.726151,0.100047,18.729563,0.818263,0.000000,29.613695,199.478744,0.000000,0.000000,-232.519723,-232.496047
20,T5a,2.726151,2.242676,21.087049,0.999090,0.000000,36.753956,203.750613,0.000000,0.000000,2.466405,2.464059
21,T5b,2.726151,2.667974,21.303892,0.993915,0.000000,37.766202,208.716556,0.000000,0.000000,0.389247,0.389247
22,T5c,2.726151,2.202024,20.795527,0.980674,0.000000,34.471682,203.458996,0.000000,0.000000,0.065154,0.065160
23,T5d,2.726151,6.509844,25.658417,1.041742,0.000000,32.789837,208.655284,0.000000,0.000000,2.244471,2.240293
24,T1,2.726151,0.474375,18.488593,0.970855,0.000000,40.439127,195.254539,0.000000,0.000000,-763.581754,-763.577550
25,T2,2.726151,1.944438,22.653644,0.982658,0.000000,48.468755,196.638647,0.000000,0.000000,110.137361,110.140356
26,T2a,2.726151,0.933231,21.179157,0.953634,0.000000,49.123003,191.582544,0.000000,0.000000,-9256325023.916317,-3397.111081
27,T3,2.726151,1.743688,21.550233,1.035239,0.000000,51.967325,199.520146,0.000000,0.000000,136.664683,136.663870
28,C2,2.726151,3.114604,23.460116,0.984566,0.000000,34.362380,208.436609,0.000000,0.000000,51.372455,51.374048
29,C3,2.726151,5.580147,27.299503,0.961844,0.000000,39.390776,196.665538,0.000000,0.000000,151.778719,151.777847
30,Lawf1,2.726151,0.838703,19.359114,0.956426,0.000000,38.795032,204.595483,0.000000,0.000000,5.893632,5.893649
31,Lawf2,2.726151,2.797648,27.698188,0.990185,0.000000,48.042819,190.818475,0.000000,0.000000,21.638290,21.475501
