trace_id,step_ms,speed_dps,direction_deg,time_ms,vm_mv
step40_dir0,40,56,0,719.5121951219512,5.778688524590164
step40_dir0,40,56,0,731.7073170731707,6.147540983606557
step40_dir0,40,56,0,743.9024390243902,6.639344262295082
step40_dir0,40,56,0,756.0975609756098,6.762295081967213
step40_dir0,40,56,0,768.2926829268292,6.803278688524591
step40_dir0,40,56,0,780.4878048780488,6.803278688524591
step40_dir0,40,56,0,792.6829268292682,6.803278688524591
step40_dir0,40,56,0,804.8780487804878,6.680327868852459
step40_dir0,40,56,0,817.0731707317073,6.5163934426229515
step40_dir0,40,56,0,829.2682926829268,6.352459016393443
step40_dir0,40,56,0,841.4634146341463,6.024590163934427
step40_dir0,40,56,0,853.6585365853658,5.8196721311475414
step40_dir0,40,56,0,865.8536585365854,5.327868852459017
step40_dir0,40,56,0,878.0487804878048,5.040983606557377
step40_dir0,40,56,0,890.2439024390244,4.467213114754099
step40_dir0,40,56,0,902.4390243902438,4.0983606557377055
step40_dir0,40,56,0,914.6341463414634,3.6475409836065578
step40_dir0,40,56,0,926.8292682926829,3.237704918032787
step40_dir0,40,56,0,939.0243902439024,2.8278688524590163
step40_dir0,40,56,0,951.2195121951219,2.6229508196721314
step40_dir0,40,56,0,963.4146341463414,2.336065573770492
step40_dir0,40,56,0,975.609756097561,2.1311475409836067
step40_dir0,40,56,0,987.8048780487804,1.8852459016393444
step40_dir0,40,56,0,1000.0,1.7213114754098362
step40_dir0,40,56,0,1012.1951219512194,1.5573770491803278
step40_dir0,40,56,0,1024.390243902439,1.3934426229508197
step40_dir0,40,56,0,1036.5853658536585,1.2295081967213115
step40_dir0,40,56,0,1048.780487804878,1.0655737704918034
step40_dir0,40,56,0,1060.9756097560976,0.8606557377049182
step40_dir0,40,56,0,1073.170731707317,0.7377049180327869
step40_dir0,40,56,0,1085.3658536585365,0.6147540983606559
step40_dir0,40,56,0,1097.560975609756,0.49180327868852464
step40_dir0,40,56,0,1109.7560975609756,0.40983606557377056
step40_dir0,40,56,0,1121.9512195121952,0.3278688524590164
step40_dir0,40,56,0,1134.1463414634145,0.20491803278688528
step40_dir0,40,56,0,1146.341463414634,0.1639344262295082
step40_dir0,40,56,0,1158.5365853658536,0.08196721311475413
step40_dir0,40,56,0,1170.7317073170732,0.08196721311475413
step40_dir0,40,56,0,1182.9268292682925,0.04098360655737707
step40_dir0,40,56,0,1195.121951219512,0.04098360655737707
