idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,0.915579,0.993055,0.000000,1.000000,-47.566165,-0.200000,-49.029547
1,C3,0.100000,0.946915,0.000000,1.000000,-47.566165,-0.200000,-49.029547
2,L1,0.885336,0.102520,0.000000,1.000000,-47.566165,-0.200000,-49.029547
3,L2,0.975445,1.003454,0.000000,1.000000,-47.566165,-0.200000,-49.029547
4,L3,0.434098,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
5,L4,1.009754,0.867766,0.000000,1.000000,-47.566165,-0.200000,-49.029547
6,L5,0.100000,0.946915,0.000000,1.000000,-47.566165,-0.200000,-49.029547
7,Mi1,0.900943,0.881022,0.000000,1.000000,-47.566165,-0.200000,-49.029547
8,Mi4,0.900943,0.881022,0.000000,1.000000,-47.566165,-0.200000,-49.029547
9,Mi9,0.878232,0.889349,50.884416,1.000000,-47.566165,-0.200000,-49.029547
10,R1-6,0.165413,0.932334,52.337931,1.000000,-47.566165,-0.200000,-49.029547
11,R7,0.968949,0.832894,0.000000,1.000000,-47.566165,-0.200000,-49.029547
12,R8,0.817223,0.912694,0.000000,1.000000,-47.566165,-0.200000,-49.029547
13,T1,0.100000,0.907713,0.000000,1.000000,-47.566165,-0.200000,-49.029547
14,T2,0.100000,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
15,T2a,0.946976,0.986395,0.000000,1.000000,-47.566165,-0.200000,-49.029547
16,T3,0.946976,0.986395,0.000000,1.000000,-47.566165,-0.200000,-49.029547
17,T4a,0.100000,1.002007,0.000000,0.521463,-47.566165,-0.200000,-49.029547
18,T4b,0.918469,0.991860,0.000000,0.527829,-47.566165,-0.200000,-49.029547
19,T4c,0.965960,0.100000,0.000000,0.523113,-47.566165,-0.200000,-49.029547
20,T4d,0.125698,0.897995,0.390555,0.516619,-47.566165,-0.200000,-49.029547
21,T5a,0.968949,0.832894,0.000000,0.560744,-47.566165,-0.200000,-49.029547
22,T5b,0.904088,0.100000,0.000000,0.550216,-47.566165,-0.200000,-49.029547
23,T5c,0.165413,0.932334,52.337931,0.557889,-47.566165,-0.200000,-49.029547
24,T5d,0.968949,0.832894,0.000000,0.554019,-47.566165,-0.200000,-49.029547
25,Tm1,0.897965,0.877651,0.000000,1.000000,-47.566165,-0.200000,-49.029547
26,Tm2,0.885336,0.102520,0.000000,1.000000,-47.566165,-0.200000,-49.029547
27,Tm20,0.100000,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
28,Tm21,0.915808,0.475647,0.367373,1.000000,-47.566165,-0.200000,-49.029547
29,Tm3,0.628124,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
30,Tm4,0.100000,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
31,Tm9,0.434098,0.100000,0.000000,1.000000,-47.566165,-0.200000,-49.029547
