idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.369666,1.582989,0.969995,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
1,C3,0.100000,1.721227,1.032356,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
2,L1,1.737215,0.124584,0.931526,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
3,L2,0.567290,0.580277,1.056863,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
4,L3,0.973126,0.101452,0.907520,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
5,L4,0.100000,1.553242,1.060091,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
6,L5,0.100000,1.721227,1.083719,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
7,Mi1,0.100000,1.352435,1.055147,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
8,Mi4,0.100000,1.352435,0.917998,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
9,Mi9,0.479928,1.616218,1.064227,46.156360,53.316700,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
10,R1-6,0.100000,1.549067,0.995464,48.596746,44.330347,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
11,R7,1.602343,1.517500,0.974039,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
12,R8,1.576491,1.785670,0.920109,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
13,T1,0.100000,1.683151,0.911571,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
14,T2,1.285722,0.100000,1.026004,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
15,T2a,1.611977,1.832714,1.044613,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
16,T3,1.611977,1.832714,1.043585,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
17,T4a,0.100000,1.860573,0.100000,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
18,T4b,0.552703,0.545765,0.100000,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
19,T4c,1.273644,0.100000,0.100000,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
20,T4d,0.100000,1.700371,0.100000,0.721398,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
21,T5a,1.602343,1.517500,1.047563,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
22,T5b,1.547920,1.719377,1.095737,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
23,T5c,0.100000,1.549067,0.965477,48.596746,44.330347,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
24,T5d,1.602343,1.517500,0.984165,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
25,Tm1,1.425869,1.525310,0.948176,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
26,Tm2,1.737215,0.124584,0.919238,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
27,Tm20,1.285722,0.100000,1.046311,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
28,Tm21,0.594778,1.802358,1.034739,0.923739,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
29,Tm3,1.044592,0.100000,1.033002,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
30,Tm4,1.285722,0.100000,1.088750,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
31,Tm9,0.973126,0.101452,0.977628,0.000000,0.000000,-46.691589,-0.400000,-53.340497,-47.293624,-0.400000,-48.002963
