cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.976737,11.364100,2.411820,2.389490,-8.119037,-41.990345,18.855915,197.918762,203.726151,0.000000,11.318352,11.364100,30.497313,19.133213
1,R7,0.980671,3.208385,2.411820,7.827402,-8.797885,-41.100998,33.679016,205.810425,210.256561,0.000000,3.182960,3.208385,20.038845,16.830460
2,R8,1.034662,-1.190916,2.411820,8.066354,-9.951747,-40.446735,41.305138,194.862732,202.125443,0.000000,-1.173081,-1.190916,14.323341,15.514257
3,L1,2.000000,-11.121072,2.411820,2.288040,-11.076397,-39.359688,13.930128,215.547119,220.551147,1.000000,-11.076398,-11.121072,-44.346516,-33.225444
4,L2,2.000000,-24.524174,2.411820,2.991091,-17.433598,-32.935677,10.000000,211.642242,181.031204,0.939392,-24.510395,-24.524174,-53.287983,-28.763809
5,L3,1.934319,-27.720915,2.411820,2.620574,-23.847429,-26.129074,35.530102,226.370651,162.434616,0.955775,-27.746321,-27.720915,-41.558270,-13.837355
6,L4,1.282466,-8.301407,2.411820,3.046264,-11.176373,-38.955456,10.000000,204.973633,211.862534,0.436122,-8.227982,-8.301407,-13.095057,-4.793650
7,L5,1.967048,0.247726,2.411820,1.654634,0.190303,-50.155922,10.000000,203.219421,168.883560,1.000000,0.190303,0.247726,23.925228,23.677502
8,Mi1,2.000000,-33.580574,2.411820,2.991366,-16.150253,-34.254707,21.490480,223.516937,195.549469,0.578634,-33.560276,-33.580574,-2.012929,31.567645
9,Tm3,2.000000,-11.041340,2.411820,0.882021,-6.709029,-43.421566,10.000000,201.762680,191.409927,0.757978,-10.994962,-11.041340,17.435469,28.476809
10,Mi4,1.920461,4.802115,2.411820,1.518561,5.169559,-55.044418,14.688454,210.366943,190.297775,0.000000,4.967058,4.802115,35.831764,31.029649
