idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,5.650071,1.944182,-19.629167,1.049426,0.268017,10.000000,195.536669,0.000000,0.000000,20.003910,20.003910
1,R7,5.650071,0.849397,-19.818199,0.995038,-0.304926,34.848693,191.708822,0.000000,0.000000,19.854199,19.854199
2,R8,5.650071,0.100000,-9.606651,0.981071,0.063161,85.647368,197.918455,0.000000,0.000000,20.019490,20.019490
3,L1,5.650071,1.791402,5.207236,1.738571,0.680485,10.000000,188.200729,0.000000,0.600000,0.340087,0.340088
4,L2,5.650071,0.380043,4.395670,3.425987,0.244427,10.000000,167.748231,0.000000,0.600000,-0.574235,-0.574231
5,L3,5.650071,2.121298,2.560352,1.587437,-4.484848,51.650375,199.664277,0.000000,0.000000,-0.146719,-0.146717
6,L4,5.650071,10.000000,-0.692572,0.100000,0.062449,32.380920,256.389200,0.000000,1.000000,0.000000,0.000000
7,L5,5.650071,10.000000,0.163996,0.443400,-0.097889,15.420731,214.078924,0.000000,1.000000,0.000000,-0.000000
8,Mi1,5.650071,1.484675,12.561149,1.571920,-7.241129,10.000000,202.631274,0.000000,0.000000,-6.786161,-6.786161
9,Tm3,5.650071,3.013955,-5.905906,0.502266,-1.540382,10.000000,197.531505,0.000000,0.000000,-1.464077,-1.464070
10,Mi4,5.650071,6.080181,-1.989379,1.087270,2.659656,11.231933,198.271766,0.000000,0.000000,1.442907,1.443734
11,Mi9,5.650071,0.100000,1.679297,2.141555,2.593576,16.216539,203.892809,0.000000,0.000000,2.884290,2.885428
12,T4a,5.650071,0.100000,-10.314644,1.014912,-0.333944,57.004644,206.815864,0.000000,0.000000,2.706348,2.708562
13,T4b,5.650071,10.000000,-1.663313,1.017658,-0.458888,10.000000,195.006724,0.000000,0.000000,2.525235,2.528021
14,T4c,5.650071,10.000000,-2.342426,0.969917,0.385999,10.000000,193.814830,0.000000,0.000000,2.625508,2.628347
15,T4d,5.650071,10.000000,0.369091,0.975168,0.404370,10.000000,208.460433,0.000000,0.000000,2.431669,2.432829
16,Tm1,5.650071,0.182939,-2.644456,0.709993,2.178603,18.845227,205.136800,0.000000,0.000000,1.706704,1.706716
17,Tm2,5.650071,0.152347,-4.864810,0.626489,1.590347,10.000000,200.097465,0.000000,0.000000,1.320384,1.320384
18,Tm4,5.650071,0.100000,-7.627072,0.251022,0.891554,10.000000,190.290365,0.000000,0.000000,0.758180,0.758179
19,Tm9,5.650071,4.977489,-2.129417,0.659330,1.347569,30.024024,190.407569,0.000000,0.000000,0.841770,0.841906
20,T5a,5.650071,0.356332,-1.870664,1.012594,-0.422561,50.761462,190.427244,0.000000,0.000000,-0.062634,-0.061446
21,T5b,5.650071,0.100000,-1.762760,0.977582,-0.300604,53.154378,195.259360,0.000000,0.000000,-0.018856,-0.018553
22,T5c,5.650071,0.100000,-1.859271,1.003611,-0.106622,51.936118,191.051502,0.000000,0.000000,-0.036899,-0.036372
23,T5d,5.650071,2.312897,-1.056067,1.011526,0.233472,53.464695,194.181643,0.000000,0.000000,-0.064771,-0.064595
24,T1,5.650071,0.100000,-12.465160,1.002215,0.369910,72.249387,209.949011,0.000000,0.000000,1.282084,1.282086
25,T2,5.650071,0.513462,7.790680,1.013969,-0.451386,10.000000,195.996252,0.000000,0.000000,1.316197,1.316197
26,T2a,5.650071,1.502997,-11.464808,1.041361,-0.005030,61.065389,200.346894,0.000000,0.000000,2.625914,2.625958
27,T3,5.650071,0.100000,0.784149,0.962194,-0.231366,10.000000,207.576251,0.000000,0.000000,3.120841,3.120841
28,C2,5.650071,0.100000,-10.738871,1.047164,-0.034632,65.300252,200.922330,0.000000,0.000000,-1.662154,-1.662154
29,C3,5.650071,2.499975,2.513421,1.011180,0.185358,10.000000,202.865752,0.000000,0.000000,-4.043156,-4.043569
30,Lawf1,5.650071,0.776922,4.857778,0.978643,-0.015271,10.975535,190.884061,0.000000,0.000000,0.141778,0.141768
31,Lawf2,5.650071,0.100000,-3.546607,1.040647,0.377399,73.431031,193.140519,0.000000,0.000000,0.330567,0.330570
32,Dm3v,5.650071,0.100000,-2.461104,1.011958,-0.131023,54.609724,191.430225,0.000000,0.000000,0.212319,0.212371
33,Lai,5.650071,9.932696,-0.681832,0.983493,-0.248883,26.796518,194.853072,0.000000,0.000000,-1.527141,-1.527141
34,Mi10,5.650071,5.283113,-0.220580,1.028301,-0.127893,92.596538,195.626311,0.000000,0.000000,-0.132919,-0.132925
35,Mi13,5.650071,0.100000,-1.914098,0.977496,0.439375,80.118939,202.467135,0.000000,0.000000,0.100048,0.098704
36,Mi14,5.650071,0.329412,8.175692,0.966624,0.103378,60.695440,201.801217,0.000000,0.000000,0.030918,0.030918
37,Mi15,5.650071,6.781068,-0.361287,0.961659,0.360109,38.685001,196.662632,0.000000,0.000000,0.171605,0.171603
38,Mi2,5.650071,0.442993,2.228656,1.013179,0.136875,46.271755,207.130652,0.000000,0.000000,1.293281,1.293281
39,Tm16,5.650071,0.100000,-1.296755,1.041618,0.388693,51.896780,206.253494,0.000000,0.000000,-0.222379,-0.224790
40,Tm20,5.650071,0.100000,-5.277345,0.980144,0.178739,54.858577,195.156208,0.000000,0.000000,1.158340,1.158493
