cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.952892,15.778263,2.712548,1.407643,-3.443158,-21.676489,16.789797,207.563309,197.027237,0.000000,15.562761,15.778263,18.974091,3.195827
1,R7,0.982429,0.183015,2.712548,3.181973,0.222759,-25.400089,10.000000,196.958405,201.375641,1.000000,0.222759,0.183015,-1.203453,-1.386468
2,R8,1.001921,15.009753,2.712548,3.118804,-1.234932,-23.917986,18.741423,200.067169,206.690384,0.000000,14.916943,15.009753,18.236612,3.226859
3,L1,1.015267,-5.932864,2.712548,2.507445,1.001946,-25.621281,17.341793,208.245316,216.084351,0.722750,-5.576606,-5.932864,-9.702809,-3.769946
4,L2,0.996700,10.064826,2.712548,3.970133,2.285361,-27.758530,16.538837,202.310211,207.764511,0.203096,11.010636,10.064826,2.532618,-7.532208
5,L3,0.955594,-9.814898,2.712548,0.638391,-0.141541,-24.477499,11.711377,204.740326,201.748093,0.000000,-13.224455,-9.814898,-9.750843,0.064055
6,L4,0.986282,-1.343539,2.712548,0.100000,-1.664552,-23.384687,14.157614,207.252396,212.633163,0.531208,-1.341349,-1.343539,-1.506257,-0.162719
7,L5,1.029747,0.595587,2.712548,2.138566,0.393606,-24.991249,10.473717,196.456314,184.832748,1.000000,0.393606,0.595587,0.431504,-0.164082
8,Mi1,1.009294,-36.062675,2.712548,1.974085,-0.574730,-24.576532,16.180553,210.756271,212.662766,0.263990,-36.481339,-36.062675,-29.101130,6.961546
9,Tm3,1.032876,-25.795177,2.712548,1.404264,-0.757462,-23.981651,19.847179,205.983978,189.351547,0.000000,-27.449514,-25.795177,-15.857466,9.937712
10,Mi4,0.952525,-52.409550,2.712548,2.027705,-3.622579,-21.562599,95.942070,215.731125,188.462799,0.000000,-35.764267,-52.409550,-50.313419,2.096130
11,Mi9,1.048338,30.906565,2.712548,1.098243,-1.818917,-23.268576,11.578802,180.925415,217.325485,1.000000,-1.818917,30.906565,28.288950,-2.617615
