cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.965735,10.960779,1.635271,2.215310,-6.314552,-43.804852,19.758121,196.137665,195.835358,0.000000,10.676246,10.960779,16.651587,5.690807
1,R7,1.049503,-1.817043,1.635271,5.112838,-1.820104,-47.861282,10.000000,193.872925,210.644104,1.000000,-1.820104,-1.817043,-0.780197,1.036846
2,R8,0.968810,-12.764341,1.635271,3.043098,-7.743220,-42.076706,21.540319,199.073715,193.304321,0.000000,-12.747839,-12.764341,-9.315536,3.448806
3,L1,1.025577,-3.081628,1.635271,1.501019,1.921898,-52.307507,20.350927,194.896713,216.051605,1.000000,1.921898,-3.081628,-13.808257,-10.726629
4,L2,0.966446,-55.599731,1.635271,4.456088,3.323050,-53.410496,17.817877,196.168549,196.109055,0.000000,-54.935020,-55.599731,-61.730904,-6.131172
5,L3,1.041916,-33.541187,1.635271,2.137850,1.619305,-51.305603,10.000000,206.897827,192.124741,0.136076,-34.768456,-33.541187,-30.213238,3.327950
6,L4,0.986392,-1.424866,1.635271,0.945513,-1.530233,-48.961266,14.555285,212.462082,188.783112,0.000000,-1.388510,-1.424866,-1.526305,-0.101439
7,L5,1.016398,-46.249744,1.635271,1.194002,-3.371442,-46.698795,23.118557,213.671936,209.108398,0.526281,-47.993683,-46.249744,-25.684528,20.565216
8,Mi1,2.000000,-4.429531,1.635271,1.471467,-1.141557,-48.463699,20.147631,207.431381,190.609070,0.411252,-4.611482,-4.429531,3.481279,7.910810
9,Tm3,1.008707,-48.856735,1.635271,3.571318,-1.534322,-48.468300,22.720337,207.548584,207.091309,0.000000,-50.887466,-48.856735,-27.217749,21.638987
10,Mi4,1.938771,7.996758,1.635271,8.648204,9.154576,-58.951492,100.000000,187.973450,222.536346,0.921618,8.030648,7.996758,6.326773,-1.669985
11,Mi9,1.004112,21.410032,1.635271,3.787177,0.804950,-51.163937,11.909143,195.648743,200.222763,1.000000,0.804950,21.410032,27.533758,6.123726
12,T4a,1.301391,-0.947309,1.635271,0.100000,-0.434487,-49.072536,17.218668,219.308990,203.448990,0.969385,-0.982431,-0.947309,4.017732,4.965041
13,T4b,0.979210,55.987141,1.635271,8.513231,5.740471,-56.439041,20.413074,204.690964,201.158234,0.000000,56.446712,55.987141,63.146538,7.159397
14,T4c,0.964075,-21.913628,1.635271,4.657264,-3.471126,-46.199474,23.546881,214.678055,200.027267,0.000000,-21.489851,-21.913628,-8.672254,13.241374
15,T4d,1.038253,-2.390956,1.635271,0.905032,-1.365595,-49.100948,10.000000,199.100967,198.896622,1.000000,-1.365595,-2.390956,-2.189210,0.201746
16,Tm1,1.019455,-18.550100,1.635271,0.914862,-0.661476,-49.397053,10.000000,199.043762,201.938248,0.321614,-16.654099,-18.550100,-20.248684,-1.698584
17,Tm2,1.004979,-3.896496,1.635271,3.521432,-1.211767,-49.162895,16.617079,208.663406,193.932022,0.000000,-1.986187,-3.896496,-7.808780,-3.912284
18,Tm4,1.011320,-0.979466,1.635271,1.008036,-0.808065,-49.465580,10.423491,201.769958,208.928741,1.000000,-0.808065,-0.979466,-1.639406,-0.659941
19,Tm9,0.970332,4.427521,1.635271,4.509140,4.357028,-53.975651,14.245028,210.350250,202.877304,1.000000,4.357028,4.427521,4.820375,0.392854
20,T5a,1.017215,92.348701,1.635271,5.351749,6.256805,-54.318405,18.554138,203.551819,188.114960,0.000000,92.423798,92.348701,90.581223,-1.767479
21,T5b,1.013874,4.803803,1.635271,5.714033,5.065075,-55.025208,24.884571,200.598907,190.839722,1.000000,5.065075,4.803803,2.260879,-2.542924
22,T5c,0.962964,-2.437763,1.635271,0.100000,-2.297991,-47.870716,14.836881,202.863556,198.071533,1.000000,-2.297991,-2.437763,-2.926486,-0.488723
23,T5d,1.045125,-2.044998,1.635271,0.100000,-2.402060,-47.236237,14.358459,198.504669,206.325439,0.000000,-2.189382,-2.044998,-3.271763,-1.226765
24,T1,1.000233,5.686516,1.635271,7.491260,5.728335,-56.155254,10.000000,200.642853,181.500046,1.000000,5.728336,5.686516,5.651875,-0.034641
25,T2,1.002516,-5.331638,1.635271,2.602727,-6.906028,-43.441509,22.147840,209.449692,210.542374,0.000000,-4.088642,-5.331638,29.900707,35.232346
26,T2a,1.036531,-11.538420,1.635271,2.275691,-4.735091,-45.418217,10.000000,200.177048,188.559601,0.000000,-11.209654,-11.538420,-9.771433,1.766987
27,T3,0.956289,3.088195,1.635271,3.873891,1.537426,-51.809044,15.702259,206.893219,194.459305,0.950500,3.202372,3.088195,11.566817,8.478622
28,C2,0.981367,-15.810776,1.635271,0.127506,-0.909564,-48.849350,18.082529,203.950607,207.286987,0.000000,-16.288101,-15.810776,-11.576215,4.234561
29,C3,0.960196,21.538586,1.635271,3.394511,2.053524,-52.322617,12.756739,203.157059,195.245956,0.000000,21.864349,21.538586,20.798418,-0.740168
30,Lawf1,1.003755,87.872696,1.635271,2.353996,-2.172077,-49.108791,20.337727,202.512833,209.867645,1.000000,-2.172077,87.872696,92.343613,4.470917
31,Lawf2,1.035190,-33.210361,1.635271,3.546674,0.909914,-51.048946,10.000000,186.793015,208.847488,0.000000,-20.196741,-33.210361,-39.781765,-6.571404
32,Dm3v,1.042295,16.581596,1.635271,10.000000,12.374511,-62.115406,10.543637,209.625671,205.193756,0.000000,17.506285,16.581596,14.931828,-1.649768
33,Lai,1.012458,-20.463408,1.635271,6.369270,3.129034,-53.472496,19.516739,195.805984,201.466125,0.000000,-13.998086,-20.463408,-45.736118,-25.272711
34,Mi10,1.002512,63.647446,1.635271,4.146681,1.870177,-52.272110,11.708166,210.619507,189.582001,0.000302,63.409710,63.647446,63.324120,-0.323326
35,Mi13,1.026010,-19.853598,1.635271,0.198800,-0.807353,-48.965935,15.913863,203.669357,191.731323,0.000000,-14.166715,-19.853598,-28.149166,-8.295568
36,Mi14,1.042892,-1.321038,1.635271,0.532387,-1.044963,-49.113361,10.000000,188.853897,197.841461,1.000000,-1.044963,-1.321038,-1.197489,0.123549
37,Mi15,1.039216,-21.669804,1.635271,0.153269,-0.937250,-49.028645,14.557998,205.214798,199.348099,0.000000,-20.381411,-21.669804,-24.755480,-3.085676
38,Mi2,0.957497,0.713138,1.635271,0.788189,-1.230725,-49.176655,11.020487,212.640503,210.076324,0.379188,0.683099,0.713138,0.866865,0.153727
39,Tm16,0.951829,-10.794526,1.635271,1.473661,-0.294648,-49.648464,10.000000,192.041092,197.005722,0.819444,-6.535140,-10.794526,-13.397860,-2.603333
40,Tm20,0.971071,27.235374,1.635271,8.449635,4.070791,-54.888336,10.000000,214.427353,204.607361,0.514696,25.572500,27.235374,27.541611,0.306236
41,Tm21,0.960333,-17.425455,1.635271,0.100000,-1.283507,-48.750023,13.181718,206.624344,210.059937,0.395118,-14.071648,-17.425455,-21.416769,-3.991314
42,Tm27,1.007884,-23.689074,1.635271,0.100000,-0.473311,-49.076214,10.000000,200.099411,215.944397,0.153740,-22.436537,-23.689074,-24.330791,-0.641718
43,Tm5a,0.976740,-46.781662,1.635271,0.100000,-1.235409,-49.069336,14.176316,203.209564,204.133911,0.000000,-46.593365,-46.781662,-46.983070,-0.201408
44,Tm5b,0.964207,7.406236,1.635271,4.647120,3.886483,-54.215488,10.873344,188.840912,206.666031,0.357475,7.081121,7.406236,8.811595,1.405359
45,Tm5c,1.015237,1.963887,1.635271,3.786860,1.241740,-50.785938,12.156932,208.481705,199.436996,0.000000,2.308655,1.963887,5.558201,3.594314
46,Tm5f,0.994442,61.413128,1.635271,1.212772,-0.514855,-49.360348,12.380136,193.281845,204.584808,0.000000,61.321930,61.413128,61.064980,-0.348148
47,TmY10,1.000450,-43.501480,1.635271,0.105711,-1.019326,-48.992531,10.000000,191.313187,196.918793,0.042875,-43.333412,-43.501480,-42.321724,1.179756
48,TmY11,1.035666,-94.227760,1.635271,2.971698,1.686519,-51.370579,10.000000,186.010071,211.596863,0.000000,-93.957558,-94.227760,-94.378616,-0.150856
49,TmY14,0.997253,64.492996,1.635271,7.823324,0.359727,-55.869133,11.469492,195.473587,197.998154,0.924104,15.992923,64.492996,78.458336,13.965340
50,TmY15,0.994764,2.317517,1.635271,2.456383,-6.489161,-44.093147,24.162264,193.424301,196.988525,0.000000,3.658898,2.317517,46.031773,43.714255
51,TmY3,1.008934,-96.081314,1.635271,0.100000,-1.992157,-48.481266,10.119478,203.587463,203.078079,0.038902,-95.727188,-96.081314,-95.926453,0.154861
52,TmY4,0.986080,-47.126328,1.635271,1.168241,-0.852735,-49.351494,15.312198,195.500305,197.191086,0.483056,-44.520710,-47.126328,-45.870441,1.255886
53,TmY5a,1.001042,7.053039,1.635271,5.585212,4.442577,-53.962784,10.000000,187.342972,205.366531,0.733008,8.113286,7.053039,16.513288,9.460250
54,TmY9q,0.999812,27.148258,1.635271,6.100160,0.086976,-50.806278,10.000000,183.788483,210.172974,0.753157,18.915987,27.148258,29.205801,2.057543
55,TmY9q__perp,1.019977,22.594267,1.635271,2.904354,0.134867,-50.828503,10.000000,189.760605,193.590256,0.000000,22.125132,22.594267,22.968700,0.374434
