idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
11,R7,1.028342,1.004120,0.992814,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
12,R8,1.009073,0.991631,1.042470,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
13,T1,0.956515,1.049126,0.956008,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
14,T2,0.967586,1.015478,0.950974,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
15,T2a,1.022140,1.045164,0.962138,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
16,T3,1.005815,0.983270,0.973800,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
17,T4a,0.977894,1.016220,1.034690,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
18,T4b,1.014560,1.048992,1.045342,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
19,T4c,0.963779,1.027363,1.012775,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
20,T4d,1.018954,1.035574,1.004476,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
21,T5a,0.999063,0.965724,0.956012,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
22,T5b,1.010625,1.004622,1.013605,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
23,T5c,0.964985,0.997047,0.972881,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
24,T5d,1.019424,1.004998,0.951295,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
25,Tm1,1.032682,0.953346,1.017863,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
26,Tm2,0.969260,0.994844,1.021196,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
27,Tm20,0.972759,1.049758,0.980104,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
28,Tm21,1.031544,1.041439,0.960652,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
29,Tm3,1.042071,0.967217,1.036441,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
30,Tm4,1.010647,1.028721,0.951908,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
31,Tm9,0.970075,1.037121,1.042742,0.000000,0.000000,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390,-51.112320,-0.242738,-48.077614,-49.912590,-0.242312,-50.713390
