,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.559131,,,1.540074,1.586958,0.926195,1.627781,,,,,,,,,,,,,,,,,,0.469515,,,,0.886308,1.544926,,,,0.450786,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.632845,1.614250,,1.248721,,,0.357548,,0.448602,1.586796,,,,,,,,,,,,,,,,,,1.154768,1.043602,,,0.961978,1.041188,,,1.416312,0.836183,,0.889723,,0.635325,0.490435,1.278613,0.598017,0.572814,,,,,,,,,
R8,,0.507095,1.494783,1.540677,1.567149,1.222047,,1.475309,0.471518,,0.438470,1.354383,,,,,,,,,,,,,0.824464,,,,0.861461,0.674316,1.187186,0.520208,,,1.285435,,1.612208,1.397598,1.131251,,0.445464,1.273556,,,1.345337,0.542067,,1.046745,,1.345285,,,,,0.997577,
L1,1.539661,1.151773,0.616505,0.550651,0.512446,1.618929,0.470412,0.423812,1.142209,0.958951,0.950898,,,,,,0.711955,0.449962,,,,,,,0.431555,1.320684,1.507232,,0.860884,1.609056,,1.009535,,1.594310,,,,0.501969,1.480179,,,,0.673899,,,,,,,,,0.784503,,,,
L2,0.426690,,0.892257,1.599593,1.550985,0.448190,1.618509,1.600677,0.701221,1.516232,0.903995,0.463045,,,,,1.609390,1.548965,1.498312,,,,,,1.581588,1.544201,0.629860,,0.725520,0.380789,,,,1.455032,,1.161321,0.483747,,0.450285,,1.162068,,,,0.412155,,,,,,,1.504179,,,,
L3,,1.516925,1.441831,1.559476,1.568647,,,,0.444501,,0.445926,1.565894,,,,,1.335317,1.377597,1.568112,1.555249,,,,,0.923602,,,,1.573085,0.394143,0.880106,,0.745652,,0.627813,1.189181,,1.029881,1.263909,0.696272,1.573287,0.994239,0.758761,0.478824,0.951414,1.520029,0.750003,0.541620,,,,,1.005746,,0.634309,0.996765
L4,0.464673,,,1.528774,1.525034,0.476277,1.565360,0.971790,0.774231,,,0.461320,,,,,1.251816,1.605797,1.607148,0.991458,,,,,,0.760575,,,,0.438543,0.351197,0.992574,,,,0.397689,0.507073,,,,,,0.834380,,,,,,,,,1.174561,,,,
L5,,,,1.582190,1.570215,,,1.537063,0.844622,1.104348,1.281475,0.394011,,,,,1.555497,1.282234,1.582802,,,,,,1.087561,1.285388,0.539605,,1.414598,0.384402,0.385052,0.708235,,0.991861,1.059473,1.127767,0.647464,0.444797,0.710723,,0.996599,0.419962,1.015193,,1.379911,,,,0.528244,1.287763,0.537453,1.502171,,0.514216,,
Mi1,,1.397301,1.393771,1.538986,1.496284,,,0.537142,0.617340,1.070799,0.571007,1.582533,0.405506,1.574389,1.273696,1.404243,1.594186,0.847243,1.547075,,,,,,1.036098,1.021958,1.261869,1.514923,1.266323,0.424184,1.283897,1.321388,0.512415,,0.615279,1.435081,0.430595,0.655864,0.994371,,1.592688,1.048352,0.622472,,,1.309730,,1.584767,0.961653,0.476237,1.376179,1.178524,1.527294,1.358513,1.284477,0.421192
Tm3,,,,0.614636,0.769857,,,,0.792673,1.603174,0.437494,1.438581,0.631750,1.254408,1.082960,1.355291,,,1.535680,,,1.012152,,0.984229,,1.255915,1.501726,1.554519,0.575863,0.402882,1.087391,1.586730,,,0.702647,0.874109,1.025658,,,1.080251,,,0.635075,,,,0.824291,,1.417762,0.797199,1.375137,1.261680,,0.837522,,
