idx,cell,a_in,a_out,v_th,a_gt,bias_gt,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,v_pre,v_onset
38,Mi2,1.090727,0.776977,-50.000000,1.033404,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-23.069669,-36.105045
39,Tm16,1.090727,0.518118,-50.000000,1.021482,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-64.649274,-56.507965
40,Tm20,1.090727,1.552449,-50.000000,0.957366,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-10.414965,-23.703967
41,Tm21,1.090727,0.940551,-50.000000,1.030939,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-6.589443,-33.668049
42,Tm27,1.090727,0.584567,-50.000000,1.035974,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-51.357253,-39.295874
43,Tm5a,1.090727,1.308193,-50.000000,1.041493,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-48.234570,-46.819367
44,Tm5b,1.090727,0.586382,-50.000000,0.972649,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-57.900440,-56.945513
45,Tm5c,1.090727,1.513786,-50.000000,0.952823,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-32.507286,-34.914789
46,Tm5f,1.090727,1.052048,-50.000000,1.000289,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-11.555628,-16.526078
47,TmY10,1.090727,0.482933,-50.000000,0.985480,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-53.746287,-46.374511
48,TmY11,1.090727,1.529999,-50.000000,0.975638,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-58.334256,-58.516204
49,TmY14,1.090727,1.151375,-50.000000,1.005629,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-5.463218,-19.952765
50,TmY15,1.090727,1.295922,-50.000000,1.003438,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,2.973459,-0.097956
51,TmY3,1.090727,1.261273,-50.000000,1.015536,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-16.706099,-23.195474
52,TmY4,1.090727,1.338435,-50.000000,1.036645,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-12.256315,-30.353240
53,TmY5a,1.090727,0.806962,-50.000000,1.011425,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-4.210452,-7.962244
54,TmY9q,1.090727,1.219164,-50.000000,0.995200,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-5.800658,-24.434537
55,TmY9q__perp,1.090727,0.967207,-50.000000,1.047635,0.000000,0.000000,0.000000,-52.805441,-0.200000,-48.528314,-50.848785,-0.200000,-51.721311,-4.787895,-28.111556
