cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.048704,18.244951,2.627111,1.858896,-1.992721,-22.884069,14.811172,210.047363,192.418915,0.000000,18.072803,18.244951,18.240950,-0.004002
1,R7,1.003470,-56.913731,2.627111,6.968447,6.071177,-30.855228,29.073954,206.057327,198.190430,0.000000,-57.268124,-56.913731,-57.477516,-0.563786
2,R8,1.027532,1.098820,2.627111,5.426479,1.158102,-26.299946,10.000000,185.408127,206.262894,1.000000,1.158102,1.098820,1.266198,0.167377
3,L1,1.007938,-28.923326,2.627111,2.218989,0.242931,-25.171030,10.260794,204.635284,214.212738,0.000000,-30.246449,-28.923326,-29.174463,-0.251137
4,L2,1.009220,-61.516628,2.627111,2.601658,0.734108,-25.549557,10.498070,197.550735,208.881393,0.000000,-63.410446,-61.516628,-61.548248,-0.031620
5,L3,0.963125,2.207927,2.627111,0.100000,-1.712706,-22.852655,10.093251,204.031235,188.486343,1.000000,-1.712706,2.207927,2.097948,-0.109979
6,L4,0.978297,10.393175,2.627111,3.200599,1.920624,-26.694372,11.363864,210.236328,207.233795,0.001681,8.255436,10.393175,10.220265,-0.172910
7,L5,0.957848,12.357160,2.627111,3.374819,0.753558,-26.000311,12.736049,193.399719,221.444885,0.000000,11.127493,12.357160,12.082997,-0.274162
8,Mi1,0.950831,-0.155980,2.627111,1.296753,-0.180392,-25.236271,10.000000,207.449982,192.644699,1.000000,-0.180392,-0.155980,-0.154040,0.001940
9,Tm3,1.002857,89.965935,2.627111,2.827131,0.147572,-24.892187,14.357824,203.126678,198.545761,0.019321,89.633224,89.965935,89.785805,-0.180130
10,Mi4,1.030892,8.253481,2.627111,4.082264,-7.874207,-17.886253,99.457405,211.399429,194.700974,0.490276,3.963545,8.253481,7.569751,-0.683730
11,Mi9,0.978968,-39.821949,2.627111,0.529363,-6.525385,-19.170109,30.839777,200.325638,204.263626,0.684917,-25.836884,-39.821949,-37.840240,1.981709
12,T4a,0.774668,22.947197,2.627111,3.638061,4.903478,-29.630312,16.942568,196.787949,198.105301,0.114480,27.233236,22.947197,23.385099,0.437902
13,T4b,0.870062,1.452966,2.627111,0.100000,1.403433,-27.884462,16.352676,207.720566,190.937653,0.659223,2.750398,1.452966,1.840959,0.387993
14,T4c,1.264099,5.174705,2.627111,0.529616,-3.300345,-21.830259,14.366576,183.487640,233.474289,0.643444,5.171561,5.174705,5.180453,0.005748
15,T4d,0.871160,11.985488,2.627111,4.764241,11.963172,-37.174690,19.262600,203.922699,201.663162,1.000000,11.963172,11.985488,11.947763,-0.037724
16,Tm1,0.962022,-10.418297,2.627111,0.100000,-0.653669,-24.546120,17.183901,188.926727,212.485382,0.733429,-9.662762,-10.418297,-10.326738,0.091558
17,Tm2,1.046649,17.622961,2.627111,2.371521,1.557909,-27.200708,10.326799,185.985687,199.751144,0.634710,11.499252,17.622961,17.306730,-0.316231
18,Tm4,1.013793,-64.549950,2.627111,3.668385,0.264278,-25.058102,11.717098,212.050095,192.206543,0.000000,-61.026657,-64.549950,-64.098831,0.451118
19,Tm9,1.004878,-28.614267,2.627111,6.011970,-2.899207,-22.316044,26.997181,208.277145,216.227463,0.003195,-18.961201,-28.614267,-27.232119,1.382149
20,T5a,0.974494,51.609749,2.627111,2.819895,1.956413,-26.705946,18.117872,206.102997,202.610580,0.000000,52.430447,51.609749,52.064545,0.454796
21,T5b,1.011646,47.920956,2.627111,3.557448,-1.142585,-23.500690,11.104448,192.688400,205.245850,0.000000,58.465794,47.920956,49.425945,1.504990
22,T5c,1.030993,47.342781,2.627111,3.817535,-1.443064,-24.451519,11.449743,211.979111,209.435074,0.000000,56.630054,47.342781,49.058826,1.716045
23,T5d,1.021299,-2.990817,2.627111,4.203260,-2.106177,-25.706499,32.409290,220.320786,201.463272,0.969024,-1.083909,-2.990817,-0.439017,2.551799
24,T1,0.988582,-51.290203,2.627111,4.350828,1.728329,-24.197933,19.019804,224.920776,237.960236,0.093897,-54.011833,-51.290203,-51.467846,-0.177643
25,T2,0.967040,91.044090,2.627111,2.116453,-0.213076,-24.383406,17.227293,204.272476,209.907669,0.052110,90.851562,91.044090,91.051666,0.007576
26,T2a,0.999119,0.810518,2.627111,4.730299,-0.149702,-26.359108,35.130730,207.111221,206.135315,1.000000,-0.149702,0.810518,0.559477,-0.251042
27,T3,1.044428,-2.062377,2.627111,3.489918,-2.326452,-23.149237,12.126475,193.638718,223.359894,1.000000,-2.326452,-2.062377,-1.968417,0.093961
28,C2,1.016402,-3.754972,2.627111,0.100000,-3.902704,-21.114328,10.443802,196.558136,190.426834,1.000000,-3.902704,-3.754972,-4.013600,-0.258629
29,C3,1.020578,12.121685,2.627111,8.478828,5.721725,-30.782196,23.971996,204.558273,193.402039,0.125378,10.928657,12.121685,11.966949,-0.154736
30,Lawf1,0.967387,96.440315,2.627111,5.239386,-4.713633,-20.670494,10.000000,195.311310,191.643463,0.174848,96.371704,96.440315,96.434570,-0.005745
31,Lawf2,0.960252,-50.697395,2.627111,3.848028,0.552302,-25.470634,10.715285,204.377304,193.284805,0.000000,-50.497105,-50.697395,-50.681030,0.016365
32,Dm3v,1.040206,40.827232,2.627111,7.473164,5.800292,-30.348410,13.220597,217.733109,198.341217,0.000000,40.935406,40.827232,40.779160,-0.048073
33,Lai,1.030113,-92.041870,2.627111,4.823833,2.245644,-27.924770,10.000000,237.414703,195.162811,0.000000,-91.432030,-92.041870,-92.034821,0.007050
34,Mi10,1.020882,80.920883,2.627111,4.419729,0.634452,-25.428431,11.437016,214.341827,204.704544,0.000000,79.692734,80.920883,80.867058,-0.053825
35,Mi13,0.954759,-72.206161,2.627111,5.142684,-1.292904,-23.353514,21.611210,208.956055,191.911728,0.000000,-71.933304,-72.206161,-72.217484,-0.011322
36,Mi14,0.986045,89.266243,2.627111,0.366142,0.744479,-23.999527,14.914763,211.228790,182.551971,0.000000,88.808205,89.266243,89.244873,-0.021370
37,Mi15,0.981672,-70.527954,2.627111,8.232928,0.913046,-26.367987,10.000000,207.616409,210.889221,0.000000,-71.975494,-70.527954,-70.777710,-0.249756
38,Mi2,1.045942,0.024540,2.627111,4.365108,-0.839292,-24.650879,10.000000,186.632721,187.878281,0.000000,-1.166719,0.024540,-0.031054,-0.055593
39,Tm16,0.975818,-26.280312,2.627111,7.788824,4.016959,-29.191921,16.647909,204.675247,193.294693,0.896858,-4.978199,-26.280312,-25.071608,1.208704
40,Tm20,0.975067,-15.068739,2.627111,4.300735,-11.888236,-16.575348,48.284145,207.938126,226.457275,1.000000,-11.888237,-15.068739,-14.337258,0.731481
41,Tm21,1.046230,38.030689,2.627111,7.840220,-14.317614,-10.908548,23.093683,222.464386,173.038895,1.000000,-14.317613,38.030689,36.596298,-1.434391
42,Tm27,1.043998,31.675053,2.627111,7.695696,-2.318122,-23.995037,28.779043,205.292374,193.886215,0.000000,33.826130,31.675053,32.252808,0.577755
43,Tm5a,0.984506,-63.629089,2.627111,5.524632,-5.907998,-19.113718,21.354557,198.875275,188.489990,0.000000,-62.717518,-63.629089,-63.759155,-0.130066
44,Tm5b,1.033564,-0.112760,2.627111,1.882839,-0.043686,-24.487082,12.233303,197.411224,202.305313,1.000000,-0.043686,-0.112760,0.002987,0.115747
45,Tm5c,0.958002,13.303236,2.627111,9.985097,4.894681,-29.374134,10.000000,193.801437,218.058884,0.000000,15.867899,13.303236,13.612503,0.309267
46,Tm5f,0.953594,-10.390165,2.627111,4.555345,-8.903818,-24.141104,43.976791,179.244629,209.186234,1.000000,-8.903816,-10.390165,-9.017811,1.372355
47,TmY10,0.974431,-55.330227,2.627111,2.353329,-2.552539,-22.563015,12.799154,214.459167,191.737823,0.000000,-46.221470,-55.330227,-55.047245,0.282982
48,TmY11,0.961915,-81.416725,2.627111,2.741453,1.777576,-26.345926,10.096607,208.116165,177.348938,0.000000,-70.536385,-81.416725,-80.288940,1.127785
49,TmY14,0.973594,100.000000,2.627111,10.000000,4.384799,-29.766863,15.836400,197.087494,216.128601,0.000000,100.000000,100.000000,100.000000,0.000000
50,TmY15,0.998755,-4.130395,2.627111,0.678487,-4.039237,-21.301104,12.843798,198.135727,196.642303,1.000000,-4.039237,-4.130395,-3.430052,0.700343
51,TmY3,0.969534,96.555023,2.627111,6.947075,-2.865383,-25.402098,31.409061,208.619278,189.680237,0.000000,96.446709,96.555023,96.546410,-0.008614
52,TmY4,0.977907,-75.962875,2.627111,10.000000,4.417445,-29.929106,36.238724,218.327652,205.126724,0.000000,-75.304649,-75.962875,-75.676117,0.286758
53,TmY5a,0.978247,92.166054,2.627111,5.376197,-6.972107,-19.819197,20.537445,188.431168,196.490707,0.000000,91.626747,92.166054,92.227661,0.061607
54,TmY9q,0.991462,-3.079701,2.627111,0.100000,-2.376526,-22.333921,21.348454,204.121826,190.101089,1.000000,-2.376526,-3.079701,-2.284760,0.794942
55,TmY9q__perp,0.971295,53.948372,2.627111,6.860303,3.786692,-28.744934,10.000000,196.885483,180.165985,0.000000,55.538410,53.948372,54.002464,0.054092
