,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,8.524899,,,1.534168,2.185981,2.770226,0.376137,,,,,,,,,,,,,,,,,,0.100000,,,,6.316042,0.100000,,,,1.820607,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.413742,3.102933,,6.932719,,,1.231104,,0.390658,4.714617,,,,,,,,,,,,,,,,,,0.100000,8.047550,,,3.247851,4.829784,,,4.884948,3.150491,,0.100000,,0.100000,0.101320,1.132166,9.667712,0.100000,,,,,,,,,
R8,,0.102068,5.891343,6.944700,0.100000,7.127254,,0.571966,0.100000,,0.100000,6.765884,,,,,,,,,,,,,10.000000,,,,0.100000,0.100000,9.697606,10.000000,,,10.000000,,0.100000,0.565369,0.100000,,5.850365,8.913551,,,4.879761,0.100000,,0.436551,,10.000000,,,,,1.048907,
L1,0.100000,3.916123,0.100000,0.100000,0.525279,0.100000,0.100000,2.188334,3.075921,2.000126,1.555582,,,,,,0.100000,0.100000,,,,,,,0.100000,10.000000,7.432111,,2.657920,0.224108,,0.100000,,4.850031,,,,0.100000,7.660867,,,,10.000000,,,,,,,,,0.100000,,,,
L2,2.894573,,10.000000,10.000000,5.972930,0.102339,3.087226,0.100000,0.100000,0.100000,0.100000,2.297961,,,,,0.799747,0.481369,1.014693,,,,,,1.215003,0.100000,10.000000,,8.003063,0.100000,,,,0.100000,,0.236864,4.843062,,0.177666,,0.236159,,,,8.402880,,,,,,,0.162541,,,,
L3,,2.295259,0.700144,0.100000,0.100000,,,,0.761573,,1.770772,1.793287,,,,,0.100000,5.481856,10.000000,3.215036,,,,,2.408361,,,,0.100000,0.100000,0.100000,,0.100000,,1.243786,0.100000,,10.000000,2.383992,10.000000,3.625608,0.985771,9.060102,0.100000,3.259878,1.601770,0.100000,1.364224,,,,,0.958859,,0.100000,10.000000
L4,9.605140,,,0.100000,0.100000,0.100000,0.100000,0.100000,10.000000,,,8.340209,,,,,1.449918,0.218726,0.100000,0.100000,,,,,,1.863731,,,,0.304100,10.000000,0.100000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,3.892438,,,,
L5,,,,0.100000,0.100000,,,2.909844,0.100000,0.100000,2.214519,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,9.330306,0.100000,,6.006279,3.426570,0.100000,10.000000,,0.728632,10.000000,10.000000,0.100000,8.321989,0.100000,,0.100000,6.094357,1.125435,,8.123055,,,,0.100000,8.293067,10.000000,1.755638,,9.957552,,
Mi1,,10.000000,1.974597,0.418257,9.989484,,,1.873737,0.199642,1.052820,4.936168,0.100000,1.912946,2.191515,1.940167,1.959496,0.100000,0.100000,0.100000,,,,,,0.100000,2.697937,5.882509,9.677891,0.100000,8.420274,2.214108,0.100000,8.841866,,10.000000,0.105689,0.100000,10.000000,4.469435,,0.100000,3.359700,4.836495,,,0.100000,,8.371585,1.029483,1.540619,0.100000,7.254297,7.692088,0.100000,0.100000,9.856477
Tm3,,,,0.100000,0.454287,,,,2.841718,0.100000,0.100000,0.100000,1.267753,1.245993,1.836307,1.711946,,,0.100000,,,0.956701,,0.958044,,2.358782,0.100000,0.631846,10.000000,10.000000,0.100000,10.000000,,,10.000000,0.100000,0.258940,,,0.100000,,,7.640080,,,,5.803733,,7.231876,0.628118,0.100000,0.100000,,6.541297,,
Mi4,,,,,3.732588,9.307953,,3.634835,0.100000,0.100000,0.100000,2.689305,0.120195,0.100000,0.713186,0.100000,0.765133,0.360349,4.273352,5.707527,,,,,0.227855,,0.100000,,4.512969,10.000000,10.000000,10.000000,7.452681,,2.135725,,0.100000,,0.100000,3.600456,2.252503,,7.856524,0.273951,4.981892,4.253229,1.416405,0.100000,0.741275,,2.682810,2.941530,0.997498,7.095180,,
Mi9,,,,,,10.000000,0.100000,,0.100000,6.044652,0.821666,,0.460481,0.100000,0.450900,1.506075,0.100000,0.100000,0.851176,1.322773,,,,,,10.000000,10.000000,8.970327,10.000000,,4.041479,0.102826,10.000000,,0.981440,,10.000000,2.027524,,9.334091,9.313000,0.100000,0.100000,0.100000,1.654488,,1.038936,,2.975931,0.992845,,9.999125,10.000000,4.791926,10.000000,
