idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,v_th_ca,a_ca,tau_ca,tau_lp,tau_hp,a_h,v_pre,v_onset,v_spot_end,delta_v
10,Mi4,0.896868,0.000000,2.193314,1.799884,-6.528764,-100.000000,-50.000000,0.968570,50.080763,10.000000,235.421099,0.000000,-1.958611,-1.269100,2.995210,4.264310
11,Mi9,0.501442,0.000000,2.193314,2.594342,-4.640386,-100.000000,-50.000000,1.027960,50.080763,10.000000,235.421099,0.000000,6.550715,5.811021,2.707936,-3.103085
12,T4a,1.003206,0.000000,2.193314,2.449239,-2.707139,-100.000000,-50.000000,0.991831,50.080763,10.000000,235.421099,0.000000,107.595677,110.465842,125.714375,15.248534
13,T4b,1.009139,0.000000,2.193314,5.319193,3.945336,-100.000000,-50.000000,1.043439,50.080763,10.000000,235.421099,0.000000,-7.042491,-7.192183,-8.204805,-1.012623
14,T4c,0.963654,0.000000,2.193314,4.155151,4.813116,-100.000000,-50.000000,0.992382,50.080763,10.000000,235.421099,0.000000,-4.613674,-4.638775,-4.535027,0.103748
15,T4d,1.047188,0.000000,2.193314,4.727323,4.842604,-100.000000,-50.000000,1.043882,50.080763,10.000000,235.421099,0.000000,18.251790,18.986252,23.250190,4.263938
16,Tm1,1.040071,0.000000,2.193314,0.802907,-1.120841,-100.000000,-50.000000,0.982527,50.080763,10.000000,235.421099,0.000000,18.345977,17.714438,12.155591,-5.558847
17,Tm2,0.536899,0.000000,2.193314,2.496605,-1.394684,-100.000000,-50.000000,0.977470,50.080763,10.000000,235.421099,0.000000,-8.403161,-8.465299,-10.735554,-2.270255
18,Tm4,0.500000,0.000000,2.193314,4.064634,-9.507771,-100.000000,-50.000000,0.966428,50.080763,10.000000,235.421099,0.000000,11.834729,11.431391,6.731161,-4.700230
19,Tm9,0.500000,0.000000,2.193314,7.160848,-3.079665,-100.000000,-50.000000,0.967132,50.080763,10.000000,235.421099,0.000000,1.438042,0.630219,-2.556388,-3.186608
20,T5a,0.971898,0.000000,2.193314,4.322014,-7.904067,-100.000000,-50.000000,0.961618,50.080763,10.000000,235.421099,0.000000,150.528987,150.319447,144.727286,-5.592161
21,T5b,1.009720,0.000000,2.193314,9.883010,8.216567,-100.000000,-50.000000,1.043537,50.080763,10.000000,235.421099,0.000000,282.129462,281.409156,272.863525,-8.545631
22,T5c,0.969664,0.000000,2.193314,5.303306,6.036640,-100.000000,-50.000000,0.988612,50.080763,10.000000,235.421099,0.000000,159.837781,159.369678,154.771779,-4.597899
23,T5d,1.038046,0.000000,2.193314,9.903681,1.158793,-100.000000,-50.000000,0.962305,50.080763,10.000000,235.421099,0.000000,-21.736894,-21.093587,-19.307934,1.785654
24,T1,1.005998,0.000000,2.193314,0.732177,-2.173445,-100.000000,-50.000000,1.049683,50.080763,10.000000,235.421099,0.000000,10.159988,10.999010,10.050449,-0.948560
25,T2,1.003928,0.000000,2.193314,1.961192,-7.015307,-100.000000,-50.000000,1.000005,50.080763,10.000000,235.421099,0.000000,91.206168,93.349026,107.393812,14.044787
26,T2a,0.959566,0.000000,2.193314,2.628856,-4.946217,-100.000000,-50.000000,1.013348,50.080763,10.000000,235.421099,0.000000,129.981080,130.203196,134.486092,4.282896
27,T3,0.991736,0.000000,2.193314,2.473709,-4.088918,-100.000000,-50.000000,1.022450,50.080763,10.000000,235.421099,0.000000,237.808628,237.119857,229.249059,-7.870798
28,C2,0.970629,0.000000,2.193314,1.258810,-3.790768,-100.000000,-50.000000,1.034102,50.080763,10.000000,235.421099,0.000000,79.178254,79.960065,86.493174,6.533109
29,C3,1.018107,0.000000,2.193314,1.055974,-1.023070,-100.000000,-50.000000,1.007888,50.080763,10.000000,235.421099,0.000000,68.954240,69.480263,71.545089,2.064826
30,Lawf1,0.999534,0.000000,2.193314,2.247089,-4.385948,-100.000000,-50.000000,1.029567,50.080763,10.000000,235.421099,0.000000,69.779248,67.860326,60.442375,-7.417951
31,Lawf2,1.039143,0.000000,2.193314,0.903957,-2.159557,-100.000000,-50.000000,0.975697,50.080763,10.000000,235.421099,0.000000,7.575907,7.632702,8.681488,1.048786
32,Dm3v,1.024906,0.000000,2.193314,2.534923,-1.143388,-100.000000,-50.000000,0.991878,50.080763,10.000000,235.421099,0.000000,82.825050,83.052198,82.312074,-0.740124
33,Lai,0.984592,0.000000,2.193314,3.734550,3.421974,-100.000000,-50.000000,0.970543,50.080763,10.000000,235.421099,0.000000,-49.566784,-49.914486,-52.878466,-2.963980
34,Mi10,0.966427,0.000000,2.193314,3.090254,-0.898939,-100.000000,-50.000000,0.958629,50.080763,10.000000,235.421099,0.000000,-160.278820,-159.375953,-154.251432,5.124521
35,Mi13,1.049563,0.000000,2.193314,0.693956,-4.112626,-100.000000,-50.000000,1.038118,50.080763,10.000000,235.421099,0.000000,44.331543,43.971721,40.345879,-3.625842
36,Mi14,1.037738,0.000000,2.193314,1.827916,-1.393728,-100.000000,-50.000000,0.991861,50.080763,10.000000,235.421099,0.000000,68.489441,68.377813,66.989183,-1.388630
37,Mi15,1.016897,0.000000,2.193314,5.790638,5.471900,-100.000000,-50.000000,1.003313,50.080763,10.000000,235.421099,0.000000,12.799799,12.870631,13.362483,0.491852
38,Mi2,0.967652,0.000000,2.193314,5.643389,6.115843,-100.000000,-50.000000,0.966351,50.080763,10.000000,235.421099,0.000000,54.734805,54.662397,55.344928,0.682531
39,Tm16,0.968347,0.000000,2.193314,5.135480,1.672986,-100.000000,-50.000000,0.959427,50.080763,10.000000,235.421099,0.000000,-82.103662,-83.000863,-87.867549,-4.866686
40,Tm20,0.952144,0.000000,2.193314,2.365162,-4.607061,-100.000000,-50.000000,1.043490,50.080763,10.000000,235.421099,0.000000,-29.159429,-29.287623,-31.570592,-2.282969
41,Tm21,1.027283,0.000000,2.193314,5.384795,-5.896431,-100.000000,-50.000000,1.031515,50.080763,10.000000,235.421099,0.000000,258.752770,361.312805,3118.479256,2757.166450
42,Tm27,1.017509,0.000000,2.193314,0.825784,-3.713308,-100.000000,-50.000000,1.028065,50.080763,10.000000,235.421099,0.000000,78.705992,80.208202,90.929591,10.721389
43,Tm5a,1.046502,0.000000,2.193314,7.761240,13.953306,-100.000000,-50.000000,1.034095,50.080763,10.000000,235.421099,0.000000,-6.656415,-7.142715,-11.361889,-4.219173
44,Tm5b,1.046442,0.000000,2.193314,7.343580,-0.102268,-100.000000,-50.000000,0.958680,50.080763,10.000000,235.421099,0.000000,-30.330734,-30.082641,-29.364945,0.717695
45,Tm5c,1.011795,0.000000,2.193314,2.297838,-4.532250,-100.000000,-50.000000,1.029575,50.080763,10.000000,235.421099,0.000000,16.339619,16.072097,15.114680,-0.957417
46,Tm5f,0.956088,0.000000,2.193314,5.079299,5.295322,-100.000000,-50.000000,1.040364,50.080763,10.000000,235.421099,0.000000,66.489572,66.311320,64.208691,-2.102629
47,TmY10,1.026568,0.000000,2.193314,1.997599,-0.294314,-100.000000,-50.000000,1.043236,50.080763,10.000000,235.421099,0.000000,13.421421,13.605381,13.476413,-0.128968
48,TmY11,1.033024,0.000000,2.193314,5.369482,-0.958822,-100.000000,-50.000000,0.988759,50.080763,10.000000,235.421099,0.000000,-187.885414,-191.141446,-203.471259,-12.329813
49,TmY14,1.046592,0.000000,2.193314,4.280829,-3.925105,-100.000000,-50.000000,1.018193,50.080763,10.000000,235.421099,0.000000,-293.714202,-283.297846,-254.092678,29.205168
50,TmY15,0.984523,0.000000,2.193314,2.880552,-8.538377,-100.000000,-50.000000,1.003581,50.080763,10.000000,235.421099,0.000000,174.747612,171.084621,160.250713,-10.833908
51,TmY3,1.014537,0.000000,2.193314,3.606717,-7.536068,-100.000000,-50.000000,0.981655,50.080763,10.000000,235.421099,0.000000,4.098178,6.683596,16.771290,10.087694
52,TmY4,1.020968,0.000000,2.193314,9.653207,7.107811,-100.000000,-50.000000,0.957943,50.080763,10.000000,235.421099,0.000000,140.603232,143.080754,151.734840,8.654086
53,TmY5a,0.951289,0.000000,2.193314,4.632682,0.975966,-100.000000,-50.000000,0.988751,50.080763,10.000000,235.421099,0.000000,101.133199,102.671853,118.024704,15.352852
54,TmY9q,1.012022,0.000000,2.193314,6.220256,-2.551435,-100.000000,-50.000000,0.956770,50.080763,10.000000,235.421099,0.000000,154.087734,153.330539,147.773710,-5.556829
55,TmY9q__perp,0.967740,0.000000,2.193314,0.777889,-2.257788,-100.000000,-50.000000,0.964914,50.080763,10.000000,235.421099,0.000000,51.809079,51.699911,51.505168,-0.194743
