,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,3.862791,,,1.977422,1.185807,1.056167,2.332367,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,5.894796,,,,2.736518,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.595448,4.273376,,5.861909,,,1.034153,,0.133527,4.591598,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,2.214035,10.000000,,,0.100000,10.000000,,0.100000,,3.673314,1.493606,2.769010,8.606094,1.652896,,,,,,,,,
R8,,4.273469,0.100000,2.669884,0.100000,0.100000,,0.100000,0.547589,,2.970740,2.460999,,,,,,,,,,,,,4.329379,,,,2.571818,5.865492,1.952808,0.100000,,,9.659183,,2.458065,2.516058,0.100000,,1.425667,0.100000,,,0.345235,0.100000,,6.636039,,0.100000,,,,,0.988204,
L1,0.100000,7.699527,10.000000,0.100000,1.069169,0.745387,0.100000,1.805634,1.536908,0.100000,0.100753,,,,,,1.463977,3.678633,,,,,,,2.717496,10.000000,6.917146,,4.504012,1.499865,,10.000000,,1.844780,,,,7.096943,0.100000,,,,0.148167,,,,,,,,,0.100000,,,,
L2,5.687665,,0.100000,1.042615,0.100000,0.100000,4.673973,0.100000,0.100000,10.000000,2.294891,0.107217,,,,,0.100000,0.171969,2.495515,,,,,,0.100000,3.061861,10.000000,,0.100000,0.628839,,,,2.346979,,2.431116,10.000000,,3.863268,,3.854264,,,,5.073348,,,,,,,0.100000,,,,
L3,,3.603340,0.100000,2.247094,0.228616,,,,0.322961,,3.093651,0.844544,,,,,7.238588,0.201160,4.288161,0.736300,,,,,0.100000,,,,6.701681,9.348099,0.100000,,0.100000,,10.000000,0.134013,,0.970254,1.095388,0.100000,4.470415,0.973657,10.000000,1.844267,8.067381,0.100000,0.100000,0.100000,,,,,1.033011,,3.712591,0.100000
L4,0.434684,,,0.100000,0.100000,1.160399,0.100000,0.100000,0.100000,,,0.100000,,,,,6.820862,3.091565,5.768810,9.231918,,,,,,0.100000,,,,0.100000,0.100000,0.100000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,2.888964,,,,
L5,,,,2.719493,6.367007,,,2.184731,0.100000,0.252191,0.100000,3.665554,,,,,0.100000,2.883813,8.537533,,,,,,10.000000,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,0.100000,9.880087,0.207205,1.568927,0.100000,0.101755,,6.313848,5.386306,0.100000,,0.866068,,,,0.439925,2.685977,0.669660,0.100000,,9.348810,,
Mi1,,0.102179,0.100000,0.100000,0.100000,,,0.100000,2.938162,0.100000,3.261566,0.100000,2.161136,0.204804,1.141973,4.131034,3.597594,10.000000,10.000000,,,,,,0.100000,7.362543,9.089549,9.941406,6.678197,0.100000,10.000000,2.472131,1.994571,,0.645063,0.100000,3.520488,0.100000,0.100000,,5.342199,7.621443,1.059499,,,4.200247,,8.010950,1.028495,10.000000,0.100000,10.000000,2.544272,1.939766,0.100000,10.000000
Tm3,,,,2.657754,5.555646,,,,0.210345,0.100000,0.443244,5.238486,0.100000,2.185405,5.596073,0.100000,,,0.100000,,,0.970667,,0.964248,,0.100000,7.702506,6.326442,2.693019,0.547684,1.616868,10.000000,,,10.000000,4.474179,6.705596,,,3.093390,,,0.100000,,,,0.410893,,1.243693,0.956831,0.100000,0.967714,,9.611772,,
Mi4,,,,,0.400713,0.100000,,0.450590,1.000496,3.555443,0.100000,3.872478,1.040126,1.239912,0.100000,5.810587,7.043458,3.828133,1.592687,0.324771,,,,,4.759917,,0.100000,,0.100000,0.205599,10.000000,7.576519,6.198617,,0.100000,,0.252089,,0.700941,0.123411,0.663640,,2.300992,2.100924,0.583302,1.961757,0.100000,10.000000,4.089898,,0.100000,2.030656,1.024955,0.153344,,
Mi9,,,,,,0.100108,0.101926,,0.225135,4.446722,0.675284,,0.000000,4.438044,1.862591,1.599262,0.100000,5.813845,5.349951,0.648914,,,,,,3.396059,1.981917,0.751849,9.325133,,0.100000,1.903792,0.100000,,0.100000,,0.100000,4.562893,,0.915300,2.236648,0.998948,2.613946,0.100000,0.100000,,0.994362,,1.942352,0.954071,,7.285670,0.790870,8.528337,0.100000,
T4a,,,,,,,,,,,,0.283523,0.100000,1.014021,1.683450,1.039794,,,,,2.488779,,,,,,,,,0.100000,,,,,,0.163163,,,,,,,0.100000,,,,,,,1.365601,,,,,5.227271,0.100000
T4b,,,,,,,,,0.100000,,1.687961,0.100000,0.100000,9.574799,,1.036038,,,,,,3.880775,,,,,,,,,,,,,,0.100000,,,,,,,0.347037,,,,,,0.100000,5.499599,7.683896,,,,,
T4c,,,,,,,,,,,,0.100000,,,1.178491,,,,,,,,0.100000,0.100000,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,4.246484,0.596539,,0.635612,0.100000,,
T4d,,,,,,,,,0.100000,,,,,,0.955509,1.895471,,,,,,,,3.546259,,,,,,,,,,,,,,,,,,,,,,,,,,0.586595,0.100000,,0.100000,1.584143,,
Tm1,,,,,1.882480,,,0.520773,0.100000,0.100000,5.493398,0.100000,,,1.022023,,0.100000,2.065274,5.457006,10.000000,4.441770,9.870842,0.100000,2.486963,10.000000,3.509750,3.289997,2.963331,0.100000,0.100000,,0.775915,4.389496,,0.100000,0.100000,,2.175313,0.100000,10.000000,7.816280,4.812757,2.268345,0.100000,,,9.839687,7.467298,,0.100000,,0.100000,0.100000,1.146249,1.216780,4.543650
Tm2,,,,0.100000,0.435549,,,0.100000,7.848399,0.100000,4.925516,0.100000,0.100000,,5.136158,,2.224892,,6.238204,10.000000,7.304127,10.000000,0.100000,4.536194,4.326433,0.100000,0.100000,8.382738,,0.100000,2.565977,10.000000,5.354750,,,0.100000,,,0.100000,,,5.629836,8.308656,,,,,,2.330674,7.899460,0.100000,2.716556,0.100000,0.100000,0.100000,6.915226
Tm4,,,,,4.741440,,,,3.220603,1.014568,4.164593,,,,,,5.694623,0.100000,0.100000,,5.056557,9.971634,0.100000,5.804605,0.100000,0.100000,0.100000,5.462125,0.100000,0.100000,,0.100000,,,7.096212,0.100000,1.843844,,9.596400,,,4.052860,10.000000,,,,,,0.632241,1.869353,0.100000,3.045399,,7.528495,,4.011211
Tm9,,,,,,0.208482,,,,,4.787902,3.595650,,,,,0.100000,6.817693,0.100000,5.833490,1.026899,9.990234,0.100000,8.120712,,5.692879,0.100000,,,,,,3.434669,,,,,,,,2.685594,0.944945,,,,9.032837,0.100000,,,0.100000,7.683397,,2.741634,,0.100000,6.437922
T5a,,,,,,,,,,,,,0.100000,,,,,9.306498,,,2.019427,0.100000,,,,4.434338,,,,,,,,,,,,,,,,,4.844857,,,,,,,3.591242,,,,0.421195,2.447077,2.683587
T5b,,,,,,,,,,,,,,0.707334,,,,,,,6.028049,5.873316,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.100000,5.811147,1.309367,,,3.781855,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.971872,1.738207,0.100000,,0.459516,,,,,,,,,,,,,,,,,,,,,,,,2.324113,0.100000,,0.100000,7.353646,,
T5d,,,,,,,,,,,,,,,7.127808,0.998322,,,,,,,,0.100000,,7.806969,,,,,,,,,,,,,,,,,,,,,,,,1.798963,1.868556,,0.100000,7.733293,,
T1,3.369270,0.566457,10.000000,,0.100000,0.646510,,0.100000,,,,3.954781,,,,,9.998973,10.000000,10.000000,,,,,,,,,,,,,,,0.100848,,,,,,,3.264820,,,,,,,,,,,,1.023844,,,
T2,,,,,,,,0.100000,2.645589,0.100000,,0.126798,,,,,0.100000,0.100000,5.544669,,,,,,,3.715641,1.124962,4.145259,,,,1.892970,,,,,0.100000,,,,,4.535932,10.000000,,1.993865,0.100000,,,0.467769,5.948114,1.638925,2.183280,,5.374570,0.985939,3.967954
T2a,,,,,,,,,0.730171,1.771698,,,,,,,10.000000,,0.100000,,,,,,,4.341938,10.000000,0.100000,5.194414,,,10.000000,0.110976,,9.408928,0.100000,,,,,4.838729,5.720373,,4.018334,8.240755,,6.380156,,,9.907342,0.100000,,1.000533,8.563154,0.410256,0.100000
T3,,,,,,,,,,0.100000,,,,,,1.008722,5.053478,,,,,,,,,7.643472,0.100000,3.090430,,0.100000,,0.100000,,,,,,,0.100000,,,7.369302,,,,,0.570835,,,,,,,6.802560,,2.784656
C2,0.100000,0.100000,0.100000,1.532310,0.100000,4.454298,0.112659,0.958442,0.100000,,0.100000,,,,,,4.146843,,,0.100000,,,,,0.100000,0.100000,0.868781,5.593102,9.748341,7.332809,,,,2.054059,,,,10.000000,5.843284,10.000000,,,10.000000,,,,,,,,,,,,,
C3,0.485749,,,0.100000,0.263147,2.786597,10.000000,0.444487,1.598700,10.000000,5.072234,4.482878,1.123495,2.307206,0.100000,5.270068,0.305776,9.124146,2.072968,0.286192,,,,,2.049736,10.000000,2.339579,0.100000,3.285244,,,,,1.839774,,9.918093,,10.000000,9.371482,,8.992754,0.100000,0.100000,,,,,,,2.021784,,,,,,
Lawf1,0.847542,,,5.068471,0.100000,2.003093,,0.100000,,10.000000,,2.145022,,,,,,,,,,,,,0.100000,,,,,,0.100000,,,0.100816,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,0.100000,4.747764,0.100000,,3.398103,,,,,,,,,0.100000,9.976151,,10.000000,,,,,2.552312,,,,0.826365,0.100000,6.468040,,,0.171746,,0.619811,0.847009,,,,,,,,,,,,,0.100000,,,,1.891846,,
Dm3v,,,,,,,,,,,2.707427,2.232785,,,,,3.616761,5.494885,,,,,,,,,0.100000,,,,,,7.672955,,,,,,,,1.454285,7.990466,,,,,0.100000,,,,,,9.362577,0.100000,10.000000,0.100000
Lai,0.100000,,,10.000000,8.773231,0.634385,,2.184618,,,,,,,,,,,,,,,,,1.465408,,,,,3.033844,,,,1.315772,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,1.985794,,,,,0.300449,0.172743,0.100000,,1.076841,1.003728,,0.100000,2.682740,,,,,,,4.631450,,,,,2.142888,,,,2.726614,,0.723711,0.100000,,10.000000,,,1.929025,,4.562567,,,,0.978994,,,,,,,
Mi13,,,,,,,0.100000,0.100000,2.045646,0.100000,,0.100000,,,,,3.633082,6.639363,6.124559,0.100000,,,,,9.158391,9.999831,0.100000,,,,,,,,,,,,,,0.520309,,,,10.000000,,,,,,,,,0.966153,,
Mi14,,,,,3.863364,,,1.023204,,,,0.386859,,,,,0.100000,3.189709,6.804528,,,,,,6.444269,0.100000,,0.953960,,,,,,,,8.258145,,,,,0.977136,,0.100000,,,,,,,,,0.100000,,0.100000,,
Mi15,,,,,,,,,,,1.374356,,,,,,,,0.849013,,,,,,0.100000,,1.003689,,,6.739752,2.141435,,,,0.100000,,1.495940,10.000000,0.100000,,,2.781742,0.981819,10.000000,,1.726465,,,,,,,,2.639712,,
Mi2,,,,,,,,,0.364793,,,,,,,,0.100000,,8.138308,,,,,,,5.462460,0.227270,1.051843,,,,,,,,,0.100000,,,,6.934469,0.202130,0.100000,,,,,5.573881,,,,,,1.049488,,
Tm16,,,,,,,,,3.639759,,0.266382,0.100000,,,,,7.441642,10.000000,4.931712,10.000000,,,,,,0.100000,,,,0.100000,1.571772,0.678788,,,8.476215,,,,,,0.100000,5.208786,0.100000,,,3.109410,4.996107,0.289284,0.100000,0.497140,2.002540,,,7.381983,,0.781324
Tm20,,,,,,,,,,,3.168256,0.100000,,,,,0.100000,8.129397,,6.540974,,,,,2.906386,0.100000,10.000000,,,0.100000,,,,,,,,,0.100000,7.353378,2.118927,2.608344,1.006706,0.100000,,5.840597,3.947937,2.446797,0.151060,,,2.010448,1.886763,9.248157,1.048423,
