cell,polarity,time_s,dff
Mi1,ON,2.0816326530612246,1.3538461538461537
Mi1,ON,2.122448979591837,1.3384615384615384
Mi1,ON,2.163265306122449,1.323076923076923
Mi1,ON,2.2040816326530615,1.3076923076923077
Mi1,ON,2.2448979591836737,1.3076923076923077
Mi1,ON,2.2857142857142856,1.323076923076923
Mi1,ON,2.326530612244898,1.323076923076923
Mi1,ON,2.36734693877551,1.323076923076923
Mi1,ON,2.4081632653061225,1.3076923076923077
Mi1,ON,2.4489795918367347,1.2615384615384615
Mi1,ON,2.489795918367347,1.2615384615384615
Mi1,ON,2.5306122448979593,1.2615384615384615
Mi1,ON,2.5714285714285716,1.2461538461538462
Mi1,ON,2.612244897959184,1.2307692307692306
Mi1,ON,2.653061224489796,1.2153846153846153
Mi1,ON,2.693877551020408,1.1846153846153846
Mi1,ON,2.7346938775510203,1.1846153846153846
Mi1,ON,2.7755102040816326,1.2153846153846153
Mi1,ON,2.816326530612245,1.2
Mi1,ON,2.857142857142857,1.2
Mi1,ON,2.8979591836734695,1.169230769230769
Mi1,ON,2.938775510204082,1.169230769230769
Mi1,ON,2.979591836734694,1.1538461538461537
Mi1,ON,3.0204081632653064,1.1384615384615384
Mi1,ON,3.0612244897959187,1.123076923076923
Mi1,ON,3.1020408163265305,1.123076923076923
Mi1,ON,3.142857142857143,1.1076923076923075
Mi1,ON,3.183673469387755,1.0923076923076922
Mi1,ON,3.2244897959183674,1.0923076923076922
Mi1,ON,3.2653061224489797,1.0769230769230769
Mi1,ON,3.306122448979592,1.0769230769230769
Mi1,ON,3.3469387755102042,1.0307692307692307
Mi1,ON,3.3877551020408165,1.0
Mi1,ON,3.428571428571429,1.0
Mi1,ON,3.469387755102041,0.9846153846153844
Mi1,ON,3.510204081632653,0.9538461538461538
Mi1,ON,3.5510204081632653,0.9538461538461538
Mi1,ON,3.5918367346938775,0.9538461538461538
Mi1,ON,3.63265306122449,0.9384615384615385
Mi1,ON,3.673469387755102,0.9076923076923078
Mi1,ON,3.7142857142857144,0.9076923076923078
Mi1,ON,3.7551020408163267,0.9076923076923078
Mi1,ON,3.795918367346939,0.8923076923076922
Mi1,ON,3.8367346938775513,0.8923076923076922
Mi1,ON,3.8775510204081636,0.8615384615384616
Mi1,ON,3.9183673469387754,0.8307692307692307
Mi1,ON,3.9591836734693877,0.8153846153846154
Mi1,ON,4.0,0.8153846153846154
Mi1,ON,4.040816326530612,0.7846153846153847
Mi1,ON,4.081632653061225,0.7846153846153847
Mi1,ON,4.122448979591836,0.7538461538461538
Mi1,ON,4.163265306122449,0.7846153846153847
Mi1,ON,4.204081632653061,0.7692307692307692
Mi1,OFF,0.0,0.0
Mi1,OFF,0.04081632653061224,0.015384615384615441
Mi1,OFF,0.08163265306122448,0.03076923076923077
Mi1,OFF,0.12244897959183673,0.0
Mi1,OFF,0.16326530612244897,-0.0461538461538461
Mi1,OFF,0.20408163265306123,-0.09230769230769231
Mi1,OFF,0.24489795918367346,-0.1384615384615384
Mi1,OFF,0.2857142857142857,-0.16923076923076918
Mi1,OFF,0.32653061224489793,-0.21538461538461534
Mi1,OFF,0.36734693877551017,-0.2461538461538461
Mi1,OFF,0.4081632653061224,-0.29230769230769227
Mi1,OFF,0.4489795918367347,-0.30769230769230765
Mi1,OFF,0.4897959183673469,-0.32307692307692304
Mi1,OFF,0.5306122448979592,-0.3384615384615384
Mi1,OFF,0.5714285714285714,-0.3692307692307692
Mi1,OFF,0.6122448979591837,-0.39999999999999997
Mi1,OFF,0.6530612244897959,-0.43076923076923074
Mi1,OFF,0.6938775510204082,-0.41538461538461535
Mi1,OFF,0.7346938775510203,-0.43076923076923074
Mi1,OFF,0.7755102040816326,-0.4461538461538461
Mi1,OFF,0.8163265306122449,-0.4461538461538461
Mi1,OFF,0.8571428571428571,-0.4615384615384615
Mi1,OFF,0.8979591836734694,-0.4615384615384615
Mi1,OFF,0.9387755102040816,-0.4461538461538461
Mi1,OFF,0.9795918367346939,-0.4615384615384615
Mi1,OFF,1.0204081632653061,-0.4615384615384615
Mi1,OFF,1.0612244897959184,-0.4769230769230769
Mi1,OFF,1.1020408163265307,-0.4769230769230769
Mi1,OFF,1.142857142857143,-0.5076923076923077
Mi1,OFF,1.183673469387755,-0.4923076923076923
Mi1,OFF,1.2244897959183674,-0.4923076923076923
Mi1,OFF,1.2653061224489797,-0.4923076923076923
Mi1,OFF,1.306122448979592,-0.523076923076923
Mi1,OFF,1.3469387755102042,-0.523076923076923
Mi1,OFF,1.3877551020408163,-0.5076923076923077
Mi1,OFF,1.4285714285714286,-0.5076923076923077
Mi1,OFF,1.469387755102041,-0.523076923076923
Mi1,OFF,1.5102040816326532,-0.523076923076923
Mi1,OFF,1.5510204081632655,-0.523076923076923
Mi1,OFF,1.5918367346938775,-0.523076923076923
Mi1,OFF,1.6326530612244898,-0.5538461538461539
Mi1,OFF,1.6734693877551021,-0.5538461538461539
Mi1,OFF,1.7142857142857144,-0.5538461538461539
Mi1,OFF,1.7551020408163267,-0.5538461538461539
Mi1,OFF,1.7959183673469388,-0.5692307692307692
Mi1,OFF,1.836734693877551,-0.5846153846153845
Mi1,OFF,1.8775510204081634,-0.5846153846153845
Mi1,OFF,1.9183673469387756,-0.5846153846153845
Mi1,OFF,1.959183673469388,-0.5846153846153845
Mi1,OFF,2.0,-0.5846153846153845
Mi1,OFF,2.0408163265306123,-0.5846153846153845
Mi1,OFF,2.0816326530612246,-0.6
Mi1,OFF,2.122448979591837,-0.6153846153846154
Mi1,OFF,2.163265306122449,-0.6153846153846154
Mi1,OFF,2.2040816326530615,-0.6461538461538461
Mi1,OFF,2.2448979591836737,-0.6461538461538461
Mi1,OFF,2.2857142857142856,-0.6461538461538461
Mi1,OFF,2.326530612244898,-0.6461538461538461
Mi1,OFF,2.36734693877551,-0.6461538461538461
Mi1,OFF,2.4081632653061225,-0.6461538461538461
Mi1,OFF,2.4489795918367347,-0.6461538461538461
Mi1,OFF,2.489795918367347,-0.6461538461538461
Mi1,OFF,2.5306122448979593,-0.6615384615384615
Mi1,OFF,2.5714285714285716,-0.6461538461538461
Mi1,OFF,2.612244897959184,-0.6615384615384615
Mi1,OFF,2.653061224489796,-0.6615384615384615
Mi1,OFF,2.693877551020408,-0.6615384615384615
Mi1,OFF,2.7346938775510203,-0.6615384615384615
Mi1,OFF,2.7755102040816326,-0.6615384615384615
Mi1,OFF,2.816326530612245,-0.6615384615384615
Mi1,OFF,2.857142857142857,-0.6615384615384615
Mi1,OFF,2.8979591836734695,-0.6615384615384615
Mi1,OFF,2.938775510204082,-0.6461538461538461
Mi1,OFF,2.979591836734694,-0.6461538461538461
Mi1,OFF,3.0204081632653064,-0.6461538461538461
Mi1,OFF,3.0612244897959187,-0.6461538461538461
Mi1,OFF,3.1020408163265305,-0.6615384615384615
Mi1,OFF,3.142857142857143,-0.6615384615384615
Mi1,OFF,3.183673469387755,-0.6615384615384615
Mi1,OFF,3.2244897959183674,-0.6615384615384615
Mi1,OFF,3.2653061224489797,-0.6615384615384615
Mi1,OFF,3.306122448979592,-0.6615384615384615
Mi1,OFF,3.3469387755102042,-0.6615384615384615
Mi1,OFF,3.3877551020408165,-0.6615384615384615
Mi1,OFF,3.428571428571429,-0.6615384615384615
Mi1,OFF,3.469387755102041,-0.6615384615384615
Mi1,OFF,3.510204081632653,-0.6615384615384615
Mi1,OFF,3.5510204081632653,-0.6615384615384615
Mi1,OFF,3.5918367346938775,-0.6615384615384615
Mi1,OFF,3.63265306122449,-0.6615384615384615
Mi1,OFF,3.673469387755102,-0.6615384615384615
Mi1,OFF,3.7142857142857144,-0.6615384615384615
Mi1,OFF,3.7551020408163267,-0.6615384615384615
Mi1,OFF,3.795918367346939,-0.6615384615384615
Mi1,OFF,3.8367346938775513,-0.6615384615384615
Mi1,OFF,3.8775510204081636,-0.6615384615384615
Mi1,OFF,3.9183673469387754,-0.6615384615384615
Mi1,OFF,3.9591836734693877,-0.6615384615384615
Mi1,OFF,4.0,-0.6615384615384615
Mi1,OFF,4.040816326530612,-0.6615384615384615
Mi1,OFF,4.081632653061225,-0.6615384615384615
Mi1,OFF,4.122448979591836,-0.6615384615384615
Mi1,OFF,4.163265306122449,-0.6615384615384615
Mi1,OFF,4.204081632653061,-0.6615384615384615
Tm3,ON,0.0,0.0
Tm3,ON,0.04081632653061224,0.030769230769230882
Tm3,ON,0.08163265306122448,0.07692307692307687
Tm3,ON,0.12244897959183673,0.04615384615384621
Tm3,ON,0.16326530612244897,0.030769230769230882
Tm3,ON,0.20408163265306123,0.1692307692307693
Tm3,ON,0.24489795918367346,0.27692307692307705
Tm3,ON,0.2857142857142857,0.40000000000000013
Tm3,ON,0.32653061224489793,0.5076923076923077
Tm3,ON,0.36734693877551017,0.7384615384615385
Tm3,ON,0.4081632653061224,0.9384615384615385
Tm3,ON,0.4489795918367347,1.1692307692307693
Tm3,ON,0.4897959183673469,1.3076923076923077
Tm3,ON,0.5306122448979592,1.4615384615384615
Tm3,ON,0.5714285714285714,1.630769230769231
Tm3,ON,0.6122448979591837,1.7846153846153847
Tm3,ON,0.6530612244897959,1.846153846153846
Tm3,ON,0.6938775510204082,1.8615384615384618
Tm3,ON,0.7346938775510203,1.9538461538461538
Tm3,ON,0.7755102040816326,2.0153846153846153
Tm3,ON,0.8163265306122449,2.046153846153846
Tm3,ON,0.8571428571428571,2.046153846153846
Tm3,ON,0.8979591836734694,1.9846153846153844
Tm3,ON,0.9387755102040816,1.9384615384615385
Tm3,ON,0.9795918367346939,2.0307692307692307
Tm3,ON,1.0204081632653061,2.1230769230769235
Tm3,ON,1.0612244897959184,2.092307692307692
Tm3,ON,1.1020408163265307,1.9846153846153844
Tm3,ON,1.142857142857143,1.8769230769230771
Tm3,ON,1.183673469387755,1.7846153846153847
Tm3,ON,1.2244897959183674,1.7384615384615387
Tm3,ON,1.2653061224489797,1.7692307692307694
Tm3,ON,1.306122448979592,1.8769230769230771
Tm3,ON,1.3469387755102042,1.8923076923076925
Tm3,ON,1.3877551020408163,1.8769230769230771
Tm3,ON,1.4285714285714286,1.8153846153846154
Tm3,ON,1.469387755102041,1.8
Tm3,ON,1.5102040816326532,1.753846153846154
Tm3,ON,1.5510204081632655,1.7076923076923076
Tm3,ON,1.5918367346938775,1.676923076923077
Tm3,ON,1.6326530612244898,1.7384615384615387
Tm3,ON,1.6734693877551021,1.8615384615384618
Tm3,ON,1.7142857142857144,1.9230769230769231
Tm3,ON,1.7551020408163267,1.8
Tm3,ON,1.7959183673469388,1.630769230769231
Tm3,ON,1.836734693877551,1.5846153846153845
Tm3,ON,1.8775510204081634,1.5230769230769232
Tm3,ON,1.9183673469387756,1.4769230769230768
Tm3,ON,1.959183673469388,1.4307692307692308
Tm3,ON,2.0,1.3846153846153848
Tm3,ON,2.0408163265306123,1.1692307692307693
Tm3,ON,2.0816326530612246,0.9538461538461538
Tm3,ON,2.122448979591837,0.8307692307692309
Tm3,ON,2.163265306122449,0.6153846153846154
Tm3,ON,2.2040816326530615,0.5230769230769232
Tm3,ON,2.2448979591836737,0.5230769230769232
Tm3,ON,2.2857142857142856,0.4615384615384617
Tm3,ON,2.326530612244898,0.3846153846153846
Tm3,ON,2.36734693877551,0.18461538461538463
Tm3,ON,2.4081632653061225,0.07692307692307687
Tm3,ON,2.4489795918367347,-0.01538461538461533
Tm3,ON,2.489795918367347,-0.18461538461538451
Tm3,ON,2.5306122448979593,-0.2769230769230768
Tm3,ON,2.5714285714285716,-0.2769230769230768
Tm3,ON,2.612244897959184,-0.2615384615384615
Tm3,ON,2.653061224489796,-0.2769230769230768
Tm3,ON,2.693877551020408,-0.3076923076923076
Tm3,ON,2.7346938775510203,-0.2769230769230768
Tm3,ON,2.7755102040816326,-0.23076923076923073
Tm3,ON,2.816326530612245,-0.23076923076923073
Tm3,ON,2.857142857142857,-0.3076923076923076
Tm3,ON,2.8979591836734695,-0.3999999999999999
Tm3,ON,2.938775510204082,-0.5076923076923077
Tm3,ON,2.979591836734694,-0.5999999999999999
Tm3,ON,3.0204081632653064,-0.6461538461538461
Tm3,ON,3.0612244897959187,-0.7384615384615384
Tm3,ON,3.1020408163265305,-0.7538461538461538
Tm3,ON,3.142857142857143,-0.7384615384615384
Tm3,ON,3.183673469387755,-0.7999999999999999
Tm3,ON,3.2244897959183674,-0.8153846153846154
Tm3,ON,3.2653061224489797,-0.7999999999999999
Tm3,ON,3.306122448979592,-0.846153846153846
Tm3,ON,3.3469387755102042,-0.923076923076923
Tm3,ON,3.3877551020408165,-0.9384615384615385
Tm3,ON,3.428571428571429,-0.8923076923076922
Tm3,ON,3.469387755102041,-0.8923076923076922
Tm3,ON,3.510204081632653,-0.8923076923076922
Tm3,ON,3.5510204081632653,-0.8923076923076922
Tm3,ON,3.5918367346938775,-0.8923076923076922
Tm3,ON,3.63265306122449,-0.9076923076923076
Tm3,ON,3.673469387755102,-0.9538461538461538
Tm3,ON,3.7142857142857144,-0.9846153846153846
Tm3,ON,3.7551020408163267,-0.9538461538461538
Tm3,ON,3.795918367346939,-0.9384615384615385
Tm3,ON,3.8367346938775513,-0.9538461538461538
Tm3,ON,3.8775510204081636,-0.9846153846153846
Tm3,ON,3.9183673469387754,-0.9692307692307691
Tm3,ON,3.9591836734693877,-0.9692307692307691
Tm3,ON,4.0,-0.9846153846153846
Tm3,ON,4.040816326530612,-1.0
Tm3,ON,4.081632653061225,-1.0307692307692307
Tm3,ON,4.122448979591836,-1.0307692307692307
Tm3,ON,4.163265306122449,-1.0307692307692307
Tm3,ON,4.204081632653061,-1.046153846153846
Tm3,OFF,0.0,0.0
Tm3,OFF,0.04081632653061224,0.0
Tm3,OFF,0.08163265306122448,0.0
Tm3,OFF,0.12244897959183673,0.015384615384615385
Tm3,OFF,0.16326530612244897,0.015384615384615385
Tm3,OFF,0.20408163265306123,0.015384615384615385
Tm3,OFF,0.24489795918367346,0.015384615384615385
Tm3,OFF,0.2857142857142857,0.015384615384615385
Tm3,OFF,0.32653061224489793,0.03076923076923077
Tm3,OFF,0.36734693877551017,0.03076923076923077
Tm3,OFF,0.4081632653061224,0.03076923076923077
Tm3,OFF,0.4489795918367347,0.03076923076923077
Tm3,OFF,0.4897959183673469,0.12307692307692308
Tm3,OFF,0.5306122448979592,0.2
Tm3,OFF,0.5714285714285714,0.2153846153846154
Tm3,OFF,0.6122448979591837,0.4
Tm3,OFF,0.6530612244897959,0.5692307692307692
Tm3,OFF,0.6938775510204082,0.6
Tm3,OFF,0.7346938775510203,0.7076923076923077
Tm3,OFF,0.7755102040816326,0.6153846153846154
Tm3,OFF,0.8163265306122449,0.49230769230769234
Tm3,OFF,0.8571428571428571,0.38461538461538464
Tm3,OFF,0.8979591836734694,0.4461538461538462
Tm3,OFF,0.9387755102040816,0.6
Tm3,OFF,0.9795918367346939,0.7384615384615385
Tm3,OFF,1.0204081632653061,0.676923076923077
Tm3,OFF,1.0612244897959184,0.6153846153846154
Tm3,OFF,1.1020408163265307,0.6153846153846154
Tm3,OFF,1.142857142857143,0.6
Tm3,OFF,1.183673469387755,0.6
Tm3,OFF,1.2244897959183674,0.6
Tm3,OFF,1.2653061224489797,0.6
Tm3,OFF,1.306122448979592,0.7230769230769231
Tm3,OFF,1.3469387755102042,0.7846153846153846
Tm3,OFF,1.3877551020408163,0.8
Tm3,OFF,1.4285714285714286,0.9230769230769231
Tm3,OFF,1.469387755102041,0.9692307692307692
Tm3,OFF,1.5102040816326532,0.9846153846153847
Tm3,OFF,1.5510204081632655,0.9692307692307692
Tm3,OFF,1.5918367346938775,0.8615384615384616
Tm3,OFF,1.6326530612244898,0.8307692307692308
Tm3,OFF,1.6734693877551021,0.9230769230769231
Tm3,OFF,1.7142857142857144,1.0615384615384615
Tm3,OFF,1.7551020408163267,1.123076923076923
Tm3,OFF,1.7959183673469388,1.0923076923076922
Tm3,OFF,1.836734693877551,1.0461538461538462
Tm3,OFF,1.8775510204081634,1.0
Tm3,OFF,1.9183673469387756,0.9846153846153847
Tm3,OFF,1.959183673469388,0.9692307692307692
Tm3,OFF,2.0,0.9846153846153847
Tm3,OFF,2.0408163265306123,0.9692307692307692
Tm3,OFF,2.0816326530612246,0.9538461538461539
Tm3,OFF,2.122448979591837,0.9692307692307692
Tm3,OFF,2.163265306122449,1.0769230769230769
Tm3,OFF,2.2040816326530615,1.0461538461538462
Tm3,OFF,2.2448979591836737,0.9230769230769231
Tm3,OFF,2.2857142857142856,0.8461538461538461
Tm3,OFF,2.326530612244898,0.9076923076923077
Tm3,OFF,2.36734693877551,1.0153846153846153
Tm3,OFF,2.4081632653061225,1.123076923076923
Tm3,OFF,2.4489795918367347,1.2153846153846153
Tm3,OFF,2.489795918367347,1.2153846153846153
Tm3,OFF,2.5306122448979593,1.1076923076923078
Tm3,OFF,2.5714285714285716,1.0307692307692307
Tm3,OFF,2.612244897959184,1.0769230769230769
Tm3,OFF,2.653061224489796,1.0923076923076922
Tm3,OFF,2.693877551020408,1.0
Tm3,OFF,2.7346938775510203,1.0
Tm3,OFF,2.7755102040816326,0.9538461538461539
Tm3,OFF,2.816326530612245,0.9076923076923077
Tm3,OFF,2.857142857142857,0.9076923076923077
Tm3,OFF,2.8979591836734695,0.9076923076923077
Tm3,OFF,2.938775510204082,0.9538461538461539
Tm3,OFF,2.979591836734694,1.0461538461538462
Tm3,OFF,3.0204081632653064,1.0923076923076922
Tm3,OFF,3.0612244897959187,1.0769230769230769
Tm3,OFF,3.1020408163265305,0.9846153846153847
Tm3,OFF,3.142857142857143,0.9076923076923077
Tm3,OFF,3.183673469387755,0.9230769230769231
Tm3,OFF,3.2244897959183674,0.9230769230769231
Tm3,OFF,3.2653061224489797,0.9076923076923077
Tm3,OFF,3.306122448979592,0.9230769230769231
Tm3,OFF,3.3469387755102042,0.8461538461538461
Tm3,OFF,3.3877551020408165,0.8307692307692308
Tm3,OFF,3.428571428571429,0.9538461538461539
Tm3,OFF,3.469387755102041,1.1076923076923078
Tm3,OFF,3.510204081632653,0.9846153846153847
Tm3,OFF,3.5510204081632653,0.8769230769230769
Tm3,OFF,3.5918367346938775,0.8
Tm3,OFF,3.63265306122449,0.8615384615384616
Tm3,OFF,3.673469387755102,0.9846153846153847
Tm3,OFF,3.7142857142857144,1.0769230769230769
Tm3,OFF,3.7551020408163267,1.0153846153846153
Tm3,OFF,3.795918367346939,0.8769230769230769
Tm3,OFF,3.8367346938775513,0.8615384615384616
Tm3,OFF,3.8775510204081636,0.8769230769230769
Tm3,OFF,3.9183673469387754,0.9230769230769231
Tm3,OFF,3.9591836734693877,0.9692307692307692
Tm3,OFF,4.0,1.0
Tm3,OFF,4.040816326530612,1.0
Tm3,OFF,4.081632653061225,1.0153846153846153
Tm3,OFF,4.122448979591836,1.0
Tm3,OFF,4.163265306122449,0.9692307692307692
Tm3,OFF,4.204081632653061,0.9692307692307692
Mi4,ON,0.0,0.0
Mi4,ON,0.04081632653061224,0.0
Mi4,ON,0.08163265306122448,0.0
Mi4,ON,0.12244897959183673,-0.015384615384615385
Mi4,ON,0.16326530612244897,0.0
Mi4,ON,0.20408163265306123,0.03076923076923077
Mi4,ON,0.24489795918367346,0.06153846153846154
Mi4,ON,0.2857142857142857,0.1076923076923077
Mi4,ON,0.32653061224489793,0.15384615384615385
Mi4,ON,0.36734693877551017,0.16923076923076924
Mi4,ON,0.4081632653061224,0.2
Mi4,ON,0.4489795918367347,0.2153846153846154
Mi4,ON,0.4897959183673469,0.24615384615384617
Mi4,ON,0.5306122448979592,0.2923076923076923
Mi4,ON,0.5714285714285714,0.3384615384615385
Mi4,ON,0.6122448979591837,0.4461538461538462
Mi4,ON,0.6530612244897959,0.523076923076923
Mi4,ON,0.6938775510204082,0.4923076923076923
Mi4,ON,0.7346938775510203,0.47692307692307695
Mi4,ON,0.7755102040816326,0.4923076923076923
Mi4,ON,0.8163265306122449,0.5846153846153845
Mi4,ON,0.8571428571428571,0.676923076923077
Mi4,ON,0.8979591836734694,0.7384615384615385
Mi4,ON,0.9387755102040816,0.7692307692307692
Mi4,ON,0.9795918367346939,0.7846153846153847
Mi4,ON,1.0204081632653061,0.7846153846153847
Mi4,ON,1.0612244897959184,0.8
Mi4,ON,1.1020408163265307,0.8153846153846154
Mi4,ON,1.142857142857143,0.7846153846153847
Mi4,ON,1.183673469387755,0.7846153846153847
Mi4,ON,1.2244897959183674,0.8461538461538463
Mi4,ON,1.2653061224489797,0.9538461538461538
Mi4,ON,1.306122448979592,0.9692307692307691
Mi4,ON,1.3469387755102042,0.9384615384615385
Mi4,ON,1.3877551020408163,0.9076923076923078
Mi4,ON,1.4285714285714286,0.9692307692307691
Mi4,ON,1.469387755102041,1.0769230769230769
Mi4,ON,1.5102040816326532,1.1076923076923075
Mi4,ON,1.5510204081632655,1.1076923076923075
Mi4,ON,1.5918367346938775,1.123076923076923
Mi4,ON,1.6326530612244898,1.1846153846153846
Mi4,ON,1.6734693877551021,1.2461538461538462
Mi4,ON,1.7142857142857144,1.2153846153846153
Mi4,ON,1.7551020408163267,1.3076923076923077
Mi4,ON,1.7959183673469388,1.3846153846153846
Mi4,ON,1.836734693877551,1.4307692307692308
Mi4,ON,1.8775510204081634,1.5999999999999999
Mi4,ON,1.9183673469387756,1.6923076923076923
Mi4,ON,1.959183673469388,1.646153846153846
Mi4,ON,2.0,1.523076923076923
Mi4,ON,2.0408163265306123,1.5076923076923077
Mi4,ON,2.0816326530612246,1.5538461538461539
Mi4,ON,2.122448979591837,1.646153846153846
Mi4,ON,2.163265306122449,1.7076923076923076
Mi4,ON,2.2040816326530615,1.7538461538461538
Mi4,ON,2.2448979591836737,1.7538461538461538
Mi4,ON,2.2857142857142856,1.7538461538461538
Mi4,ON,2.326530612244898,1.7692307692307692
Mi4,ON,2.36734693877551,1.7692307692307692
Mi4,ON,2.4081632653061225,1.7846153846153845
Mi4,ON,2.4489795918367347,1.8153846153846154
Mi4,ON,2.489795918367347,2.030769230769231
Mi4,ON,2.5306122448979593,2.230769230769231
Mi4,ON,2.5714285714285716,2.246153846153846
Mi4,ON,2.612244897959184,2.0461538461538464
Mi4,ON,2.653061224489796,1.8923076923076922
Mi4,ON,2.693877551020408,1.8923076923076922
Mi4,ON,2.7346938775510203,1.9230769230769231
Mi4,ON,2.7755102040816326,1.9384615384615385
Mi4,ON,2.816326530612245,1.9692307692307691
Mi4,ON,2.857142857142857,2.076923076923077
Mi4,ON,2.8979591836734695,2.153846153846154
Mi4,ON,2.938775510204082,2.2
Mi4,ON,2.979591836734694,2.2615384615384615
Mi4,ON,3.0204081632653064,2.3230769230769233
Mi4,ON,3.0612244897959187,2.246153846153846
Mi4,ON,3.1020408163265305,2.030769230769231
Mi4,ON,3.142857142857143,1.846153846153846
Mi4,ON,3.183673469387755,1.9230769230769231
Mi4,ON,3.2244897959183674,2.0923076923076924
Mi4,ON,3.2653061224489797,2.2153846153846155
Mi4,ON,3.306122448979592,2.2
Mi4,ON,3.3469387755102042,2.3692307692307693
Mi4,ON,3.3877551020408165,2.5384615384615388
Mi4,ON,3.428571428571429,2.5230769230769234
Mi4,ON,3.469387755102041,2.4000000000000004
Mi4,ON,3.510204081632653,2.3230769230769233
Mi4,ON,3.5510204081632653,2.3230769230769233
Mi4,ON,3.5918367346938775,2.2923076923076926
Mi4,ON,3.63265306122449,2.2923076923076926
Mi4,ON,3.673469387755102,2.2923076923076926
Mi4,ON,3.7142857142857144,2.246153846153846
Mi4,ON,3.7551020408163267,2.1692307692307695
Mi4,ON,3.795918367346939,2.184615384615385
Mi4,ON,3.8367346938775513,2.246153846153846
Mi4,ON,3.8775510204081636,2.246153846153846
Mi4,ON,3.9183673469387754,2.1384615384615384
Mi4,ON,3.9591836734693877,2.030769230769231
Mi4,ON,4.0,2.076923076923077
Mi4,ON,4.040816326530612,2.0923076923076924
Mi4,ON,4.081632653061225,2.2615384615384615
Mi4,ON,4.122448979591836,2.430769230769231
Mi4,ON,4.163265306122449,2.4461538461538463
Mi4,ON,4.204081632653061,2.430769230769231
Mi4,OFF,0.0,0.0
Mi4,OFF,0.04081632653061224,-0.0769230769230771
Mi4,OFF,0.08163265306122448,-0.15384615384615374
Mi4,OFF,0.12244897959183673,-0.16923076923076907
Mi4,OFF,0.16326530612244897,-0.29230769230769216
Mi4,OFF,0.20408163265306123,-0.5692307692307694
Mi4,OFF,0.24489795918367346,-0.723076923076923
Mi4,OFF,0.2857142857142857,-0.9692307692307691
Mi4,OFF,0.32653061224489793,-1.2153846153846153
Mi4,OFF,0.36734693877551017,-1.3692307692307693
Mi4,OFF,0.4081632653061224,-1.4615384615384615
Mi4,OFF,0.4489795918367347,-1.6
Mi4,OFF,0.4897959183673469,-1.6615384615384614
Mi4,OFF,0.5306122448979592,-1.6923076923076923
Mi4,OFF,0.5714285714285714,-1.7999999999999998
Mi4,OFF,0.6122448979591837,-1.876923076923077
Mi4,OFF,0.6530612244897959,-1.9692307692307693
Mi4,OFF,0.6938775510204082,-2.046153846153846
Mi4,OFF,0.7346938775510203,-2.1076923076923078
Mi4,OFF,0.7755102040816326,-2.123076923076923
Mi4,OFF,0.8163265306122449,-2.1538461538461537
