,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.430395,,,1.184441,0.378697,0.305259,0.586043,,,,,,,,,,,,,,,,,,1.371522,,,,1.673645,1.419581,,,,0.590230,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.402491,0.722229,,1.095118,,,1.321458,,1.234789,1.325702,,,,,,,,,,,,,,,,,,0.550714,0.476879,,,0.609772,0.629968,,,0.761472,1.012609,,0.539757,,0.489316,0.941858,1.246434,1.066497,0.670863,,,,,,,,,
R8,,0.757324,0.835074,1.269002,0.419424,0.438273,,1.371548,0.763205,,1.326765,0.367412,,,,,,,,,,,,,0.358834,,,,1.314710,0.568542,0.672168,0.617703,,,1.439375,,0.960293,1.187778,1.339362,,0.530048,0.656788,,,0.683481,1.049880,,1.394813,,0.917867,,,,,0.977679,
L1,0.971392,1.033555,1.199873,0.600516,1.379540,1.691789,1.125451,1.296842,1.292329,1.191058,1.379712,,,,,,0.584659,0.643611,,,,,,,0.604849,0.867961,1.510519,,0.639399,1.087851,,1.451087,,1.179549,,,,1.366525,1.385421,,,,0.664746,,,,,,,,,0.387111,,,,
L2,0.517738,,0.804809,1.449275,0.792305,1.201133,1.568051,0.660318,0.934881,1.346347,1.656995,0.829766,,,,,1.410342,1.471383,0.833065,,,,,,1.299846,1.498868,0.925914,,1.307399,1.381100,,,,1.407992,,1.412531,1.198000,,1.335329,,1.339452,,,,1.306016,,,,,,,1.357607,,,,
L3,,1.388838,0.579067,1.384175,1.002554,,,,0.730381,,1.367885,1.471909,,,,,0.691567,1.427705,1.469849,1.559911,,,,,0.901320,,,,0.598451,0.905837,0.544722,,1.325925,,1.118529,0.703657,,1.438495,1.301940,0.532754,1.436336,1.002003,1.197265,1.151981,1.265648,0.798908,1.493133,1.276403,,,,,0.970959,,0.795876,1.639583
L4,0.616855,,,0.630374,1.338094,1.409812,1.345648,1.049516,0.834445,,,0.566962,,,,,0.695144,0.643612,0.618005,1.464571,,,,,,1.474871,,,,0.570214,0.473958,1.483405,,,,1.361671,0.535136,,,,,,0.911997,,,,,,,,,0.621686,,,,
L5,,,,0.933855,1.401202,,,1.317361,0.589561,1.220117,1.200463,1.585799,,,,,0.613176,1.594174,1.258773,,,,,,0.726180,0.562002,0.454889,,0.747956,0.598360,0.533923,0.650623,,1.208175,1.342214,0.822823,0.379428,1.065310,1.392899,,1.483122,1.258058,0.701712,,1.356342,,,,0.651983,0.683652,0.821496,1.347822,,0.693301,,
Mi1,,0.430175,1.296644,0.725060,0.828893,,,0.654409,1.246554,1.161803,1.288727,1.580485,1.080814,1.278977,1.352762,1.338632,0.596070,1.471402,0.424824,,,,,,1.613341,1.222592,0.612020,1.626096,0.781657,0.651788,0.447212,1.418521,0.315826,,0.449639,0.787187,0.681743,0.737188,1.371116,,1.440497,0.674971,1.618521,,,0.915003,,0.690833,1.029754,0.506291,1.383941,1.374526,1.318768,0.422208,0.637322,1.364324
Tm3,,,,0.605022,0.366994,,,,1.412471,1.523945,0.332996,1.472505,1.402745,1.328167,1.302135,1.382839,,,1.332306,,,1.029045,,0.962091,,1.110135,0.605994,1.373207,0.507901,1.402308,0.976669,1.204197,,,0.583364,0.764628,1.364282,,,0.320296,,,1.604049,,,,1.469927,,1.037773,0.913030,1.252500,1.099708,,0.638166,,
Mi4,,,,,1.123001,0.448271,,0.632215,0.608794,0.605554,1.726364,0.893835,1.445170,0.584509,0.724449,1.355394,1.393178,0.656844,0.896927,1.503841,,,,,0.958390,,0.799423,,0.618269,0.726478,1.430639,0.840959,1.346680,,0.902942,,0.649752,,0.630487,0.560103,0.809895,,1.368981,1.392414,0.699995,0.746365,0.655097,0.735224,1.321348,,0.672072,0.914034,1.015519,1.296114,,
Mi9,,,,,,0.305660,1.184652,,0.437341,0.506089,1.507450,,0.881337,1.301910,0.663194,0.673129,1.261013,1.244245,1.387363,0.417205,,,,,,0.637467,0.996213,0.421000,1.332423,,1.609724,1.206402,1.350833,,0.725865,,0.594021,1.288917,,0.631133,1.395857,1.330844,0.734399,1.507522,0.688554,,0.955824,,0.354362,1.014326,,0.830238,0.742000,1.331064,1.281927,
T4a,,,,,,,,,,,,1.238983,0.628583,0.996853,1.441060,1.023356,,,,,0.598131,,,,,,,,,1.186256,,,,,,1.294106,,,,,,,1.232108,,,,,,,1.344559,,,,,1.563650,0.599856
T4b,,,,,,,,,1.358261,,1.440954,0.516282,1.414893,0.604190,,1.016644,,,,,,0.826514,,,,,,,,,,,,,,1.261907,,,,,,,1.253928,,,,,,0.659170,1.367009,1.352422,,,,,
T4c,,,,,,,,,,,,0.542211,,,1.385291,,,,,,,,0.666688,1.210697,,1.444664,,,,,,,,,,,,,,,,,,,,,,,,0.727385,1.384543,,0.671884,1.069256,,
T4d,,,,,,,,,0.692797,,,,,,0.978817,0.643377,,,,,,,,1.397158,,,,,,,,,,,,,,,,,,,,,,,,,,0.716773,1.596432,,1.340940,0.459090,,
