,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.387588,,,2.436233,1.064175,0.856059,4.748761,,,,,,,,,,,,,,,,,,0.189292,,,,0.455876,0.572456,,,,1.657268,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.958390,8.291641,,0.980366,,,1.349181,,0.154903,0.100000,,,,,,,,,,,,,,,,,,0.100000,0.979873,,,0.100000,0.989661,,,0.100000,10.000000,,0.661445,,0.523896,0.973834,0.100000,0.273443,0.100000,,,,,,,,,
R8,,0.100000,3.798466,6.564957,10.000000,2.583487,,1.235581,0.100000,,0.100000,0.100000,,,,,,,,,,,,,4.364857,,,,0.100000,1.806880,1.315573,10.000000,,,0.618597,,4.768853,0.100000,0.100000,,2.533464,10.000000,,,0.393531,3.722587,,0.100000,,0.100000,,,,,0.985892,
L1,0.100000,0.676912,0.475121,0.100000,0.100000,0.100000,0.468309,3.118269,0.248603,6.087716,0.239739,,,,,,0.100000,0.100000,,,,,,,10.000000,10.000000,0.100000,,0.100000,0.151470,,1.145498,,1.557257,,,,0.100000,3.291709,,,,0.100000,,,,,,,,,0.364058,,,,
L2,0.112752,,0.100000,4.497438,10.000000,1.912442,1.874063,0.100000,0.100000,1.978405,0.100000,0.100000,,,,,0.353268,1.935659,5.574899,,,,,,0.369507,0.100000,1.251156,,0.100000,0.100000,,,,2.491559,,0.100000,0.100000,,10.000000,,2.887011,,,,0.100000,,,,,,,0.100000,,,,
L3,,10.000000,7.989199,10.000000,10.000000,,,,0.100000,,2.228298,3.200329,,,,,2.234098,1.033980,10.000000,5.352810,,,,,3.631416,,,,1.017635,1.134601,0.398303,,10.000000,,9.411041,0.100000,,1.020958,10.000000,10.000000,0.100000,1.046297,1.507514,0.100000,0.986771,6.547368,0.100000,0.100000,,,,,1.045973,,10.000000,0.100000
L4,0.100000,,,7.267770,1.352236,1.540168,0.100000,10.000000,0.100000,,,1.829968,,,,,0.100000,1.840786,0.221207,0.577395,,,,,,0.100000,,,,0.100000,1.834825,0.100000,,,,0.129035,10.000000,,,,,,5.812718,,,,,,,,,0.100000,,,,
L5,,,,0.198550,0.100000,,,0.100000,0.927886,4.366835,0.728677,0.100000,,,,,0.100000,0.128755,10.000000,,,,,,3.237655,0.100000,0.100000,,6.410219,0.779813,8.879735,0.100000,,2.093775,0.842480,10.000000,10.000000,2.022713,9.224361,,0.100000,0.100000,0.100000,,0.406767,,,,3.044039,1.950614,10.000000,0.100000,,0.100000,,
Mi1,,7.058450,0.810626,0.346948,0.487945,,,6.041721,0.100000,2.666591,1.888046,0.100000,0.100000,0.521555,0.444369,0.150351,0.100000,4.050253,3.319275,,,,,,0.442719,0.207894,0.395469,0.823115,7.524232,4.729685,9.485024,3.123953,9.824531,,0.241275,0.311255,10.000000,7.651751,2.614474,,0.100000,0.100000,0.167185,,,0.100000,,0.158109,1.048176,1.266817,0.100000,0.368426,0.453323,0.100000,0.100000,2.163323
Tm3,,,,0.100000,0.100000,,,,1.095459,4.823477,10.000000,0.536797,6.464574,0.100000,0.100000,0.100000,,,0.100000,,,1.036404,,1.024124,,9.451079,3.457298,10.000000,3.591795,0.100000,0.100000,10.000000,,,0.228731,0.100000,0.842407,,,0.992134,,,3.568767,,,,8.008283,,1.028686,0.100000,0.100000,0.770635,,5.098409,,
