cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.016611,16.648958,1.813715,2.184040,-1.318902,-23.971350,10.000000,208.583160,205.811081,0.088098,16.559038,16.648958,16.648167,-0.000792
1,R7,0.963221,19.690676,1.813715,3.669940,-0.167515,-24.559044,12.374900,202.333771,195.374786,0.000000,19.588499,19.690676,19.690464,-0.000212
2,R8,1.030979,14.654593,1.813715,0.782105,-0.114334,-24.698511,10.000000,210.827682,196.275223,0.100226,14.621017,14.654593,14.653605,-0.000988
3,L1,1.033183,-11.740146,1.813715,2.849931,-0.520478,-24.802586,10.000000,211.655060,197.684479,0.824979,-11.580487,-11.740146,-11.726356,0.013790
4,L2,0.951720,-40.804352,1.813715,0.978931,0.792019,-25.915144,13.341827,204.612396,212.413544,0.004211,-40.217129,-40.804352,-40.814808,-0.010456
5,L3,1.011134,-33.473640,1.813715,1.673142,1.596238,-26.324579,14.565782,204.514297,194.969742,0.035023,-32.782341,-33.473640,-33.431076,0.042564
6,L4,1.001363,0.843712,1.813715,3.164300,1.175853,-26.590906,11.903954,213.218414,203.767929,0.000033,0.877839,0.843712,0.845827,0.002115
7,L5,0.982223,-25.837063,1.813715,2.952575,-0.381570,-24.542776,10.000000,198.825806,207.188919,0.000000,-27.069098,-25.837063,-25.854084,-0.017021
8,Mi1,1.042602,-33.782928,1.813715,2.328962,-0.620562,-24.420059,10.000000,209.020157,212.350464,0.072618,-35.418518,-33.782928,-33.827377,-0.044449
9,Tm3,1.007737,-1.011282,1.813715,3.417283,-1.172616,-23.862312,10.000000,186.219818,228.415924,0.986337,-1.270627,-1.011282,-1.147186,-0.135904
10,Mi4,0.951962,1.095463,1.813715,3.785260,0.795291,-25.864014,99.019279,212.704681,199.060883,0.989519,0.746943,1.095463,0.900512,-0.194951
11,Mi9,0.981815,-2.008617,1.813715,2.765909,0.500199,-25.001596,12.422793,200.232376,219.547394,0.904875,-2.029572,-2.008617,-2.331692,-0.323075
12,T4a,0.755914,-16.738590,1.813715,6.740520,1.094478,-26.588160,10.632977,202.646072,200.965637,0.533382,-15.234517,-16.738590,-16.820553,-0.081963
13,T4b,1.000027,10.317006,1.813715,9.871083,11.170331,-34.292450,10.000000,175.472931,206.439056,1.000000,11.170332,10.317006,9.900648,-0.416358
14,T4c,0.956682,-11.132646,1.813715,0.125751,-0.545440,-24.295618,12.023385,188.045639,194.661911,0.001356,-11.083534,-11.132646,-11.056065,0.076581
15,T4d,0.953790,-6.235209,1.813715,10.000000,-6.091678,-19.172260,10.000000,202.563690,194.864075,1.000000,-6.091679,-6.235209,-5.940003,0.295206
16,Tm1,0.974602,-4.871148,1.813715,0.739373,0.171696,-24.981817,13.985045,212.657639,193.203445,0.628111,-4.855956,-4.871148,-4.849120,0.022027
17,Tm2,1.017971,0.968667,1.813715,1.518174,-0.308082,-24.596045,13.414074,187.953278,200.075989,0.707860,1.018288,0.968667,0.978198,0.009531
18,Tm4,0.980639,-7.475628,1.813715,5.295486,1.004094,-25.931902,19.581264,217.895493,202.103882,0.520172,-7.473205,-7.475628,-7.468270,0.007359
19,Tm9,0.980419,1.829718,1.813715,7.766351,1.843388,-26.955666,10.000000,194.204453,190.533188,1.000000,1.843388,1.829718,1.745544,-0.084175
20,T5a,0.953639,22.907375,1.813715,0.542487,-1.501288,-23.724043,26.202637,211.254532,201.903809,0.148330,23.063213,22.907375,22.973516,0.066141
21,T5b,1.017817,23.288492,1.813715,6.438752,2.136628,-28.149223,13.246127,223.648834,208.577972,1.000000,2.136628,23.288492,23.035944,-0.252548
