,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,9.893170,,,2.057621,2.162862,1.145073,10.000000,,,,,,,,,,,,,,,,,,2.893196,,,,10.000000,0.100000,,,,5.639380,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.749869,9.753999,,2.008480,,,0.100000,,3.361551,10.000000,,,,,,,,,,,,,,,,,,8.811294,0.407334,,,4.057963,0.100000,,,3.041158,0.100000,,0.469030,,0.100000,1.797587,3.962769,4.188258,0.100000,,,,,,,,,
R8,,3.408738,10.000000,10.000000,10.000000,1.408612,,0.100000,0.803779,,4.747711,10.000000,,,,,,,,,,,,,4.166257,,,,0.100000,10.000000,0.100000,0.100000,,,0.100000,,0.100000,2.092835,10.000000,,10.000000,10.000000,,,2.339713,8.369993,,5.897680,,0.100000,,,,,0.961887,
L1,0.100000,8.460863,2.092372,7.237439,1.699551,0.100000,0.100000,2.511248,3.203403,4.194297,6.341596,,,,,,0.100000,0.775775,,,,,,,0.100000,0.347465,5.384217,,5.651036,0.100066,,0.100000,,10.000000,,,,0.994559,0.100000,,,,2.697528,,,,,,,,,0.153586,,,,
L2,5.607167,,0.100000,0.100001,10.000000,9.917454,3.077705,0.490197,0.100000,10.000000,2.518551,0.100000,,,,,1.542509,5.915589,9.823446,,,,,,0.100044,0.100000,0.100000,,10.000000,10.000000,,,,0.100000,,1.152192,0.100000,,3.808023,,0.100000,,,,0.890182,,,,,,,0.665368,,,,
L3,,0.500997,0.100000,10.000000,0.100000,,,,2.407329,,0.211358,1.277912,,,,,3.016589,1.247111,0.100000,2.552689,,,,,3.590346,,,,10.000000,3.561089,0.100000,,6.093419,,0.531621,2.917353,,0.308109,0.823586,3.123625,2.790991,0.958959,0.170217,0.100000,0.100000,1.305540,0.366210,1.774478,,,,,1.013300,,0.100203,10.000000
L4,1.327606,,,2.224828,1.483185,0.100000,1.400644,0.100000,6.340515,,,4.032806,,,,,2.592005,5.968451,9.060184,7.567189,,,,,,2.404388,,,,2.624320,9.782487,10.000000,,,,0.100000,0.405264,,,,,,1.112403,,,,,,,,,4.276336,,,,
L5,,,,3.838463,2.028551,,,9.512886,2.957563,2.558641,0.102085,1.749803,,,,,10.000000,0.100000,1.065364,,,,,,10.000000,2.070650,10.000000,,0.407632,0.803768,2.754682,0.100000,,0.100000,6.517482,1.620729,10.000000,0.325584,0.100000,,10.000000,10.000000,2.530266,,0.548700,,,,9.395977,0.100000,0.100000,3.994220,,10.000000,,
Mi1,,0.100000,10.000000,3.098100,8.294374,,,0.100000,2.475724,4.305214,0.100013,2.179253,2.333303,8.380445,3.661392,1.339649,3.628598,0.100000,10.000000,,,,,,8.294211,3.503949,4.132642,4.022783,0.155791,0.803773,3.398825,10.000000,10.000000,,4.014625,10.000000,0.100000,0.100000,9.157671,,3.560520,10.000000,3.448524,,,7.506213,,7.541161,0.962990,0.115437,0.100000,3.022269,0.100000,0.453056,0.100179,10.000000
Tm3,,,,4.958806,1.636931,,,,1.661714,3.106071,0.124163,0.100000,6.337944,7.155728,0.100000,2.463650,,,0.859048,,,0.951399,,0.986056,,4.934311,8.250808,2.964151,0.100000,0.100000,10.000000,3.566793,,,0.833101,2.726420,2.834470,,,10.000000,,,2.459721,,,,9.825760,,9.504506,0.100000,0.100000,4.184150,,0.100000,,
Mi4,,,,,7.678882,3.236999,,2.928944,1.042964,0.100012,0.100000,2.570567,1.651779,0.100000,9.706382,0.100000,9.623148,0.671464,2.171681,3.257644,,,,,0.975866,,7.119648,,0.958473,0.100000,5.732065,10.000000,0.100000,,1.312798,,3.652870,,0.976311,2.457269,2.057337,,0.852627,2.708024,0.961582,0.100000,2.952908,0.412567,4.258602,,2.432978,0.972398,1.005328,1.203494,,
Mi9,,,,,,4.509940,0.100000,,0.100000,0.100000,2.861255,,1.043152,2.598979,9.980967,0.666162,2.322807,1.824910,4.117133,1.698817,,,,,,2.468438,0.100000,10.000000,0.100000,,9.930465,8.533762,1.005629,,1.953928,,1.131107,1.614149,,1.446021,9.678813,7.130067,1.536460,1.008134,1.551782,,0.959944,,2.767671,0.978539,,2.218281,0.984293,10.000000,3.076673,
T4a,,,,,,,,,,,,1.110696,0.443554,0.974236,10.000000,0.976786,,,,,0.100000,,,,,,,,,3.263198,,,,,,9.955562,,,,,,,4.539673,,,,,,,2.779954,,,,,0.218691,0.270770
T4b,,,,,,,,,0.982745,,10.000000,0.262117,0.100000,9.763999,,0.984933,,,,,,8.995601,,,,,,,,,,,,,,8.418334,,,,,,,0.100000,,,,,,2.894710,9.956769,0.718846,,,,,
T4c,,,,,,,,,,,,1.689588,,,0.100000,,,,,,,,0.100000,0.980919,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,0.221531,9.401788,,0.100000,0.100000,,
T4d,,,,,,,,,1.755034,,,,,,0.960392,4.087761,,,,,,,,2.716350,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,3.819397,,0.100000,8.867963,,
Tm1,,,,,9.740356,,,1.894172,10.000000,9.972865,0.287930,2.456365,,,0.964448,,6.561224,0.100000,9.848406,1.965099,2.097465,9.522385,0.100000,0.100000,1.282625,1.454453,10.000000,10.000000,10.000000,4.373256,,0.100000,9.956237,,0.100000,1.667786,,1.005799,0.100000,10.000000,4.038531,10.000000,9.067636,0.100000,,,7.008407,9.877432,,3.751224,,2.318114,0.100000,0.529150,0.100580,6.076466
Tm2,,,,0.100061,0.100000,,,7.316694,4.132173,0.100000,0.892375,1.183386,0.233188,,0.100000,,4.408337,,6.892537,6.976144,3.501616,5.153569,7.975846,0.100000,10.000000,4.608588,6.851503,10.000000,,7.796223,1.676218,7.198991,10.000000,,,10.000000,,,6.993105,,,10.000000,7.489456,,,,,,0.595190,0.824307,0.161644,7.769759,0.100000,7.204650,0.100000,7.970686
Tm4,,,,,0.100000,,,,4.776777,0.100000,0.100000,,,,,,10.000000,0.100000,9.071209,,0.100000,10.000000,2.926891,0.100000,1.038869,0.259576,3.730784,10.000000,0.100000,4.266575,,6.313368,,,6.404029,0.100000,0.104919,,0.100000,,,6.638974,10.000000,,,,,,1.469155,0.100000,0.100000,10.000000,,0.100000,,5.971502
Tm9,,,,,,0.100000,,,,,2.081805,0.100000,,,,,0.100000,0.294549,2.054491,0.100000,1.746763,1.907954,0.100000,0.100000,,3.772199,6.170189,,,,,,6.909281,,,,,,,,1.801361,0.224305,,,,8.225644,0.216887,,,3.209709,0.590359,,1.691753,,0.100007,9.696606
T5a,,,,,,,,,,,,,0.100000,,,,,3.869576,,,1.141033,10.000000,,,,4.715890,,,,,,,,,,,,,,,,,1.463508,,,,,,,0.100000,,,,10.000000,0.288952,8.265049
T5b,,,,,,,,,,,,,,0.100000,,,,,,,9.928446,0.100000,,,,6.157591,,,,,,,,,,,,,,,,,,,,,,,7.126271,6.233376,8.220678,,,0.100000,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,1.025523,0.100000,0.100000,,1.246842,,,,,,,,,,,,,,,,,,,,,,,,0.851292,10.000000,,0.100000,3.920841,,
T5d,,,,,,,,,,,,,,,6.752729,1.000819,,,,,,,,0.100000,,4.829474,,,,,,,,,,,,,,,,,,,,,,,,0.434651,3.807440,,0.981866,0.100000,,
T1,0.982185,10.000000,0.100000,,0.100000,2.073223,,0.100000,,,,9.316803,,,,,6.963077,1.595967,10.000000,,,,,,,,,,,,,,,8.934590,,,,,,,8.740475,,,,,,,,,,,,0.960511,,,
