cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.012040,17.775373,2.231365,1.512642,-2.215215,-22.895885,13.051240,203.929855,210.277191,0.000000,17.706657,17.775373,37.737831,19.962458
1,R7,0.993991,19.771469,2.231365,3.299572,-0.062830,-24.635519,17.878887,211.026718,205.142212,0.000000,19.710281,19.771469,39.725815,19.954346
2,R8,1.037897,18.067553,2.231365,0.607226,-1.675464,-22.979046,14.429928,205.580841,206.386505,0.000000,17.994843,18.067553,38.055813,19.988260
3,L1,0.827401,-3.748541,2.231365,2.348815,0.304989,-25.671839,15.426420,208.250641,208.150864,0.821160,-3.534473,-3.748541,-12.796503,-9.047962
4,L2,1.780683,-21.713428,2.231365,3.407614,1.978788,-27.225163,10.000000,205.271698,209.708405,0.582455,-20.136166,-21.713428,-57.276466,-35.563038
5,L3,1.063520,-7.119123,2.231365,1.787717,0.669692,-25.978891,16.148706,197.603577,194.391800,0.000000,-7.214165,-7.119123,-21.566952,-14.447829
6,L4,0.635267,4.430367,2.231365,2.147623,3.692922,-28.767769,10.000000,194.170380,200.612122,0.632783,4.713131,4.430367,1.582504,-2.847863
7,L5,0.729524,-0.651325,2.231365,1.610690,-0.425228,-24.983763,10.000000,191.735046,196.453537,1.000000,-0.425228,-0.651325,10.329768,10.981093
8,Mi1,1.307651,-29.630983,2.231365,2.279917,-0.154672,-24.684690,19.874186,199.314178,205.072540,0.000000,-29.743477,-29.630983,4.721654,34.352638
9,Tm3,0.897135,2.589105,2.231365,1.524734,3.471125,-28.056610,12.075422,199.980774,209.446182,0.855806,2.528045,2.589105,18.552059,15.962954
10,Mi4,1.768781,4.257885,2.231365,2.574286,0.598064,-25.801208,100.000000,193.888977,202.637238,0.000000,4.317717,4.257885,14.381910,10.124025
11,Mi9,1.193951,6.997612,2.231365,2.294032,-1.730215,-23.687357,14.959507,195.462646,194.249771,0.025448,6.722049,6.997612,-3.131649,-10.129260
12,T4a,0.886969,-1.389990,2.231365,1.028353,-1.908682,-22.886604,12.067655,209.939499,194.196884,0.787051,-1.397412,-1.389990,20.371098,21.761088
13,T4b,0.996142,4.156226,2.231365,4.812714,3.908589,-28.682425,11.227620,203.357224,194.283844,0.158106,4.177240,4.156226,13.372634,9.216408
14,T4c,0.980671,-2.757023,2.231365,1.137441,0.076528,-25.298836,10.159232,198.866440,190.423401,0.000000,-2.633750,-2.757023,10.751367,13.508390
15,T4d,1.001807,0.908847,2.231365,4.103910,3.140478,-27.872429,15.841031,189.771591,205.386871,0.000000,0.909017,0.908847,15.999662,15.090815
16,Tm1,1.007408,-3.151301,2.231365,0.928863,1.054000,-25.681530,16.299589,210.459503,202.417252,0.000000,-2.414687,-3.151301,-11.219969,-8.068668
17,Tm2,1.010149,4.063214,2.231365,0.101051,1.632174,-26.260105,13.712985,197.780975,196.638123,0.023597,4.354918,4.063214,1.199572,-2.863642
18,Tm4,0.989377,3.358073,2.231365,5.063758,-4.111955,-22.157118,24.621376,219.144058,205.530319,0.455867,4.812211,3.358073,-27.493437,-30.851510
19,Tm9,1.028364,23.023397,2.231365,6.493039,3.898820,-29.022806,18.990894,212.092484,205.925598,0.006645,22.837839,23.023397,11.357132,-11.666265
20,T5a,1.040030,4.803547,2.231365,2.721384,-0.833186,-24.230198,17.034336,195.459106,217.755020,0.983675,0.383714,4.803547,-13.245110,-18.048656
