idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.000000,2.345075,-19.994808,0.963803,0.003838,15.260507,201.819769,0.000000,0.000000,20.080064,20.080064
1,R7,1.000000,8.628038,-19.998296,0.973203,-0.446830,44.301831,204.263504,0.000000,0.000000,19.998896,19.998896
2,R8,1.000000,3.523615,-19.994435,1.014608,0.304945,25.698163,209.832617,0.000000,0.000000,20.013856,20.013856
3,L1,1.000000,4.508288,5.072184,0.620048,-0.075952,19.182047,189.450686,0.000000,0.600000,-0.004692,-0.004692
4,L2,1.000000,4.609657,6.012743,0.827747,-0.177688,12.356804,173.310424,0.000000,0.600000,-0.143591,-0.143591
5,L3,1.000000,6.717720,0.898113,1.198535,-1.751301,33.165328,203.493640,0.000000,0.000000,-0.035290,-0.035290
6,L4,1.000000,0.895365,1.647223,0.218066,0.227817,10.000000,201.049922,0.000000,1.000000,0.000000,0.000000
7,L5,1.000000,6.015333,0.405217,0.454822,-0.435922,33.676075,187.914066,0.000000,1.000000,0.000000,0.000000
8,Mi1,1.000000,4.187631,2.064131,0.967418,-5.021644,24.193635,195.047530,0.000000,0.000000,-5.208820,-5.208820
9,Tm3,1.000000,5.123607,0.961124,0.380092,-0.545867,13.378940,191.367903,0.000000,0.000000,-0.878625,-0.878625
10,Mi4,1.000000,6.690163,-0.939211,1.501950,-0.779546,17.249968,204.331691,0.000000,0.000000,-1.112869,-1.112869
11,Mi9,1.000000,5.718461,1.001978,0.656150,2.983083,18.865157,205.687980,0.000000,0.000000,2.529808,2.529808
12,T4a,1.000000,0.374377,-0.709907,1.012240,0.431279,54.139983,202.557219,0.000000,0.000000,-0.339075,-0.339075
13,T4b,1.000000,10.000000,-1.504493,0.982771,0.484525,69.288410,196.067389,0.000000,0.000000,-0.957669,-0.957669
14,T4c,1.000000,8.253564,-1.325730,0.950660,0.388553,29.697375,202.010286,0.000000,0.000000,-0.003910,-0.003910
15,T4d,1.000000,10.000000,2.963747,0.951054,0.179181,15.002448,191.701173,0.000000,0.000000,0.077448,0.077448
16,Tm1,1.000000,3.442539,-4.927308,0.605028,5.807005,18.170168,194.707607,0.000000,0.000000,5.759131,5.759131
17,Tm2,1.000000,1.545866,-0.721406,0.550679,3.601990,21.504053,203.024484,0.000000,0.000000,3.502254,3.502254
18,Tm4,1.000000,8.983753,-4.616221,0.506766,2.477604,10.000000,202.788909,0.000000,0.000000,2.491765,2.491765
19,Tm9,1.000000,0.411841,4.972813,0.386650,1.758516,16.202759,207.972899,0.000000,0.000000,1.158992,1.158992
20,T5a,1.000000,0.100000,-1.092050,0.973708,-0.134579,49.087824,203.119189,0.000000,0.000000,0.198554,0.198554
21,T5b,1.000000,0.100000,-1.870382,1.020435,-0.438595,51.851884,194.066555,0.000000,0.000000,0.062474,0.062474
22,T5c,1.000000,0.100000,-1.470892,0.955606,0.181055,49.435734,198.128029,0.000000,0.000000,0.197601,0.197601
23,T5d,1.000000,9.999452,9.152249,0.950931,-0.403763,60.508207,207.789825,0.000000,0.000000,2.303616,2.303616
24,T1,1.000000,2.840625,1.519366,1.029655,-0.136041,47.602930,190.732575,0.000000,0.000000,0.574750,0.574750
25,T2,1.000000,10.000000,0.925649,1.024722,0.080861,10.000000,202.537654,0.000000,0.000000,0.248319,0.248319
26,T2a,1.000000,10.000000,3.611300,0.979247,0.082951,54.146801,207.150964,0.000000,0.000000,-0.705584,-0.705584
27,T3,1.000000,0.314241,-0.251013,1.014967,0.114852,59.728545,208.397302,0.000000,0.000000,-0.004166,-0.004166
28,C2,1.000000,3.067632,7.240549,0.983802,-0.052053,30.771689,203.720159,0.000000,0.000000,-2.641613,-2.641613
29,C3,1.000000,9.998933,5.940335,1.039091,-0.281658,26.575714,192.630221,0.000000,0.000000,-18.935511,-18.935511
30,Lawf1,1.000000,9.666948,-0.979806,1.043803,0.084497,57.260824,199.268710,0.000000,0.000000,-0.004092,-0.004092
31,Lawf2,1.000000,10.000000,1.700950,0.999402,0.129986,21.469899,200.768174,0.000000,0.000000,0.507499,0.507499
32,Dm3v,1.000000,8.145333,3.801483,0.984432,0.356155,52.406563,204.519073,0.000000,0.000000,0.519452,0.519462
33,Lai,1.000000,1.728150,-3.310119,0.960543,0.236493,49.190902,209.008001,0.000000,0.000000,-0.060356,-0.060356
34,Mi10,1.000000,0.395888,-0.539479,0.992377,0.057740,50.516582,191.264523,0.000000,0.000000,-1.968669,-1.968669
35,Mi13,1.000000,10.000000,0.230986,0.958636,0.468985,85.102456,191.461091,0.000000,0.000000,-0.436334,-0.436334
36,Mi14,1.000000,7.502903,-0.460450,0.993674,-0.188781,10.000000,191.849822,0.000000,0.000000,0.412205,0.412205
37,Mi15,1.000000,4.115990,1.574967,0.950803,0.291432,76.531587,195.465444,0.000000,0.000000,-2.047082,-2.047082
38,Mi2,1.000000,10.000000,1.352904,0.955237,-0.061744,44.061765,204.064312,0.000000,0.000000,0.455908,0.455908
39,Tm16,1.000000,0.100000,-1.550924,0.981766,0.039671,49.136288,201.064345,0.000000,0.000000,-0.103787,-0.103787
40,Tm20,1.000000,0.116952,-0.767634,1.038583,0.123020,55.862626,203.449805,0.000000,0.000000,0.157672,0.157672
41,Tm21,1.000000,0.146806,-1.075667,1.015013,0.484226,48.532709,198.280666,0.000000,0.000000,-0.682567,-0.682567
42,Tm27,1.000000,0.100000,-1.083328,0.964036,0.021499,49.407188,194.661768,0.000000,0.000000,-0.111842,-0.111842
43,Tm5a,1.000000,0.563354,-1.582012,1.027472,0.107803,50.114306,199.072160,0.000000,0.000000,-0.029072,-0.029072
44,Tm5b,1.000000,0.486654,-0.100153,0.969193,-0.371533,54.970395,208.632444,0.000000,0.000000,-0.255358,-0.255358
45,Tm5c,1.000000,10.000000,-1.908280,1.015093,0.064859,35.813590,208.098528,0.000000,0.000000,2.176685,2.176685
46,Tm5f,1.000000,9.746139,1.164776,0.965294,0.124563,31.748125,195.819198,0.000000,0.000000,0.757327,0.757327
47,TmY10,1.000000,0.388692,-0.943231,0.976184,0.267197,49.177815,196.295712,0.000000,0.000000,0.069686,0.069686
48,TmY11,1.000000,9.361327,2.843055,1.022647,0.352292,51.007913,197.606727,0.000000,0.000000,0.367230,0.367230
49,TmY14,1.000000,10.000000,-0.987260,1.001197,0.336251,39.746442,208.642227,0.000000,0.000000,1.213628,1.213628
50,TmY15,1.000000,5.295951,-1.010928,0.986248,-0.241379,68.801511,208.833036,0.000000,0.000000,-0.140128,-0.140128
51,TmY3,1.000000,8.817697,0.772330,0.994578,0.232783,19.991561,195.456608,0.000000,0.000000,0.665463,0.665463
52,TmY4,1.000000,6.428835,2.574007,0.970929,-0.406050,48.043740,199.298234,0.000000,0.000000,-4.173298,-4.173292
53,TmY5a,1.000000,10.000000,-1.121043,1.018043,-0.074173,64.986162,191.711611,0.000000,0.000000,1.928273,1.928275
54,TmY9q,1.000000,1.046347,-0.597713,1.016648,0.340267,58.271420,209.749617,0.000000,0.000000,0.132883,0.132883
55,TmY9q__perp,1.000000,10.000000,2.078940,0.959185,0.160136,10.000000,194.476922,0.000000,0.000000,2.365459,2.365483
