idx,cell,a_in,a_out,v_th,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
19,Tm9,1.053882,9.633961,-52.575218,0.665748,0.000000,10.000000,191.997726,-50.000000,0.000000,-48.933355,-48.290301
20,T5a,1.053882,8.728067,-60.779722,0.961167,0.000000,99.984754,203.292983,-50.000000,0.000000,-40.827934,-40.909302
21,T5b,1.053882,8.935113,-66.682183,1.014136,0.000000,77.075551,199.756574,-50.000000,0.000000,-26.060390,-26.124800
22,T5c,1.053882,9.976541,-70.000000,1.009089,0.000000,21.509881,197.195679,-50.000000,0.000000,-21.868465,-22.226762
23,T5d,1.053882,6.564249,-44.606101,0.964362,0.000000,42.405048,190.679251,-50.000000,0.000000,-40.370549,-40.412649
24,T1,1.053882,4.113614,-50.235367,1.028336,0.000000,43.052371,209.820469,-50.000000,0.000000,-43.397763,-43.141738
25,T2,1.053882,2.803639,-51.278763,1.031890,0.000000,42.813733,196.795353,-50.000000,0.000000,-27.982394,-28.275054
26,T2a,1.053882,7.530597,-68.913939,1.004357,0.000000,77.045914,205.659044,-50.000000,0.000000,-45.054655,-45.119669
27,T3,1.053882,6.539331,-58.378289,0.953098,0.000000,77.538845,192.419464,-50.000000,0.000000,-41.229930,-41.266263
28,C2,1.053882,5.350039,-49.146903,0.958616,0.000000,12.287922,204.053489,-50.000000,0.000000,-49.858529,-49.857057
29,C3,1.053882,4.821608,-56.564439,1.036746,0.000000,10.000000,193.635133,-50.000000,0.000000,-93.310741,-93.323610
30,Lawf1,1.053882,5.432213,-48.585522,1.014187,0.000000,10.000000,190.196744,-50.000000,0.000000,-29.034859,-28.355217
31,Lawf2,1.053882,3.593929,-51.250376,1.039687,0.000000,49.409936,200.625497,-50.000000,0.000000,-51.854113,-51.950886
32,Dm3v,1.053882,8.602402,-54.601005,1.006751,0.000000,10.950963,199.559787,-50.000000,0.000000,-36.047311,-36.386387
33,Lai,1.053882,7.310276,-50.655642,0.962631,0.000000,16.758230,209.233407,-50.000000,0.000000,-61.233530,-61.195871
34,Mi10,1.053882,4.468106,-50.828656,0.976982,0.000000,11.314269,203.402894,-50.000000,0.000000,-43.858678,-43.829031
35,Mi13,1.053882,8.372697,-47.979118,0.999127,0.000000,10.000000,203.683906,-50.000000,0.000000,-49.796535,-49.843911
36,Mi14,1.053882,7.624527,-45.051691,0.958232,0.000000,24.356987,190.258602,-50.000000,0.000000,-38.308026,-38.342517
37,Mi15,1.053882,0.100000,-49.213536,0.975676,0.000000,40.561135,205.773088,-50.000000,0.000000,-51.021410,-51.015923
38,Mi2,1.053882,9.996573,-57.254597,0.988364,0.000000,67.143077,195.880637,-50.000000,0.000000,-45.211842,-45.251528
39,Tm16,1.053882,9.231919,-53.878289,1.027153,0.000000,13.444175,202.879812,-50.000000,0.000000,-54.200446,-52.186696
40,Tm20,1.053882,6.699050,-58.137519,1.023822,0.000000,14.929240,209.475534,-50.000000,0.000000,-48.817707,-48.819108
41,Tm21,1.053882,4.833905,-53.390981,0.987596,0.000000,60.023600,191.678044,-50.000000,0.000000,-18.768856,-18.803817
42,Tm27,1.053882,8.926557,-53.875488,0.991655,0.000000,10.000000,209.632322,-50.000000,0.000000,-50.745590,-49.380617
43,Tm5a,1.053882,0.100000,-47.892170,0.954217,0.000000,39.222338,206.118262,-50.000000,0.000000,-50.626708,-50.607058
44,Tm5b,1.053882,5.729625,-54.430272,1.003044,0.000000,47.579804,203.369877,-50.000000,0.000000,-47.353726,-47.193048
45,Tm5c,1.053882,10.000000,-47.150255,1.028716,0.000000,28.941960,209.319888,-50.000000,0.000000,-48.506816,-48.968791
46,Tm5f,1.053882,6.062325,-47.834621,0.977721,0.000000,35.071721,208.218751,-50.000000,0.000000,-41.936591,-41.872288
47,TmY10,1.053882,10.000000,-54.980778,0.997222,0.000000,51.227776,191.916089,-50.000000,0.000000,-54.135637,-52.432513
48,TmY11,1.053882,6.764876,-58.180724,0.956255,0.000000,14.879181,209.029115,-50.000000,0.000000,-59.904423,-51.384339
49,TmY14,1.053882,9.847147,-45.425279,0.997045,0.000000,90.803236,201.075350,-50.000000,0.000000,-30.131141,-30.187368
50,TmY15,1.053882,6.487791,-45.114018,1.003345,0.000000,10.000000,192.390795,-50.000000,0.000000,-45.904814,-45.918505
51,TmY3,1.053882,8.617012,-43.476397,1.047961,0.000000,10.000000,204.236535,-50.000000,0.000000,-41.027606,-39.179574
52,TmY4,1.053882,0.556114,-48.313649,1.015645,0.000000,38.145185,191.361679,-50.000000,0.000000,-67.568416,-67.743167
53,TmY5a,1.053882,5.718892,-42.940317,0.978157,0.000000,16.062888,207.249505,-50.000000,0.000000,-34.433047,-34.697762
54,TmY9q,1.053882,0.305146,-48.189695,0.974977,0.000000,34.806613,190.381144,-50.000000,0.000000,-49.380644,-49.395403
55,TmY9q__perp,1.053882,9.869103,-49.236432,1.004467,0.000000,10.000000,199.424266,-50.000000,0.000000,-37.547541,-38.084211
