idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.100000,1.495962,0.000000,1.000000,-50.681981,-0.202773,-50.824421
1,R2,0.564061,1.745427,0.000000,1.000000,-50.681981,-0.202773,-50.824421
2,R3,0.100000,2.528495,0.000000,1.000000,-50.681981,-0.202773,-50.824421
3,R4,0.100000,1.781272,0.000000,1.000000,-50.681981,-0.202773,-50.824421
4,R5,0.100000,2.077955,0.000000,1.000000,-50.681981,-0.202773,-50.824421
5,R6,0.100000,1.348404,0.000000,1.000000,-50.681981,-0.202773,-50.824421
6,R7,0.100000,0.961721,0.000000,1.000000,-50.681981,-0.202773,-50.824421
7,R8,0.469419,1.861627,0.000000,1.000000,-50.681981,-0.202773,-50.824421
8,L1,2.739101,2.453272,50.031925,1.000000,-50.681981,-0.202773,-50.824421
9,L2,3.765381,1.354417,46.034729,1.000000,-50.681981,-0.202773,-50.824421
10,L3,0.574111,2.212212,0.000000,1.000000,-50.681981,-0.202773,-50.824421
11,L4,1.318140,0.964224,0.000000,1.000000,-50.681981,-0.202773,-50.824421
12,L5,3.779795,0.230687,50.560168,1.000000,-50.681981,-0.202773,-50.824421
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
14,Lawf2,2.995265,4.229171,0.000000,1.000000,-50.681981,-0.202773,-50.824421
15,Am,0.218175,0.186241,0.000000,1.000000,-50.681981,-0.202773,-50.824421
16,C2,0.100000,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
17,C3,1.791696,3.565245,0.000000,1.000000,-50.681981,-0.202773,-50.824421
18,CT1(Lo1),1.477343,1.975767,0.000000,1.000000,-50.681981,-0.202773,-50.824421
19,CT1(M10),3.178795,3.275976,0.000000,1.000000,-50.681981,-0.202773,-50.824421
20,Mi1,4.365269,2.385538,0.000000,1.000000,-50.681981,-0.202773,-50.824421
21,Mi2,0.142429,0.109929,0.000000,1.000000,-50.681981,-0.202773,-50.824421
22,Mi3,1.273584,1.332692,0.000000,1.000000,-50.681981,-0.202773,-50.824421
23,Mi4,2.529782,1.036236,0.000000,1.000000,-50.681981,-0.202773,-50.824421
24,Mi9,0.999793,1.127745,0.000000,1.000000,-50.681981,-0.202773,-50.824421
25,Mi10,3.561613,2.766299,0.000000,1.000000,-50.681981,-0.202773,-50.824421
26,Mi11,0.539893,0.454260,0.000000,1.000000,-50.681981,-0.202773,-50.824421
27,Mi12,0.100000,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
28,Mi13,0.117498,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
29,Mi14,6.523412,6.614798,0.000000,1.000000,-50.681981,-0.202773,-50.824421
30,Mi15,3.280615,2.494859,0.000000,1.000000,-50.681981,-0.202773,-50.824421
31,T1,0.956152,0.600226,0.000000,1.000000,-50.681981,-0.202773,-50.824421
32,T2,0.190768,0.131521,0.000000,1.000000,-50.681981,-0.202773,-50.824421
33,T2a,0.134273,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
34,T3,2.755345,2.878191,0.000000,1.000000,-50.681981,-0.202773,-50.824421
35,T4a,1.842751,1.187920,0.000000,1.000000,-50.681981,-0.202773,-50.824421
36,T4b,2.247673,1.789401,0.000000,1.000000,-50.681981,-0.202773,-50.824421
37,T4c,0.883553,3.240138,0.000000,1.000000,-50.681981,-0.202773,-50.824421
38,T4d,1.871541,3.388046,0.000000,1.000000,-50.681981,-0.202773,-50.824421
39,T5a,0.644916,2.127649,0.000000,1.000000,-50.681981,-0.202773,-50.824421
40,T5b,0.449502,2.299644,0.000000,1.000000,-50.681981,-0.202773,-50.824421
41,T5c,0.245590,0.825983,0.000000,1.000000,-50.681981,-0.202773,-50.824421
42,T5d,0.136852,0.641097,0.000000,1.000000,-50.681981,-0.202773,-50.824421
43,Tm1,0.772893,0.888946,0.000000,1.000000,-50.681981,-0.202773,-50.824421
44,Tm2,2.502782,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
45,Tm3,2.770467,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
46,Tm4,5.889675,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
47,Tm5Y,0.100000,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
48,Tm5a,0.521527,0.589403,0.000000,1.000000,-50.681981,-0.202773,-50.824421
49,Tm5b,0.589914,0.587957,0.000000,1.000000,-50.681981,-0.202773,-50.824421
50,Tm5c,2.775179,2.876978,0.000000,1.000000,-50.681981,-0.202773,-50.824421
51,Tm9,1.630202,0.107078,0.000000,1.000000,-50.681981,-0.202773,-50.824421
52,Tm16,0.521011,0.428087,0.000000,1.000000,-50.681981,-0.202773,-50.824421
53,Tm20,1.536151,1.560427,0.000000,1.000000,-50.681981,-0.202773,-50.824421
54,Tm28,0.128775,0.100000,0.000000,1.000000,-50.681981,-0.202773,-50.824421
55,Tm30,0.580903,0.519005,0.000000,1.000000,-50.681981,-0.202773,-50.824421
56,TmY3,0.339940,0.313400,0.000000,1.000000,-50.681981,-0.202773,-50.824421
57,TmY4,0.969814,1.144839,0.000000,1.000000,-50.681981,-0.202773,-50.824421
58,TmY5a,0.939939,1.729457,0.000000,1.000000,-50.681981,-0.202773,-50.824421
59,TmY9,2.495509,1.469501,0.000000,1.000000,-50.681981,-0.202773,-50.824421
60,TmY10,0.422198,0.359898,0.000000,1.000000,-50.681981,-0.202773,-50.824421
61,TmY13,0.163256,0.273453,0.000000,1.000000,-50.681981,-0.202773,-50.824421
62,TmY14,2.345848,2.739108,0.000000,1.000000,-50.681981,-0.202773,-50.824421
63,TmY15,0.110387,0.311532,0.000000,1.000000,-50.681981,-0.202773,-50.824421
64,TmY18,1.475126,1.990090,0.000000,1.000000,-50.681981,-0.202773,-50.824421
