cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.956904,10.724709,2.872666,1.913448,-8.999958,-16.275093,17.999304,197.569061,192.294342,0.000000,10.328834,10.724709,10.415005,-0.309704
1,R7,0.993126,4.900206,2.872666,5.283700,-13.118855,-12.170942,20.795731,200.078934,206.410355,0.000000,4.592017,4.900206,4.614442,-0.285764
2,R8,1.022359,0.684226,2.872666,5.893806,-16.553642,-8.440095,22.014217,206.304596,197.501083,0.000000,0.332683,0.684226,0.352403,-0.331823
3,L1,1.773202,-4.280117,2.872666,1.691525,-2.183179,-23.042887,17.327038,200.339050,214.815842,0.960500,-4.365180,-4.280117,-4.395595,-0.115478
4,L2,2.000000,-17.855478,2.872666,3.067214,-9.188841,-15.586574,15.470225,209.005310,209.178436,0.857971,-17.708004,-17.855478,-17.931318,-0.075840
5,L3,2.000000,-17.463718,2.872666,1.856118,-8.035678,-16.608467,21.036959,208.189178,181.965546,0.728666,-18.302937,-17.463718,-17.938259,-0.474541
6,L4,1.005522,-1.818589,2.872666,0.387023,-1.717284,-23.440863,10.000000,198.454865,223.772171,0.738552,-1.774273,-1.818589,-1.805035,0.013554
7,L5,1.198979,-2.965763,2.872666,2.495223,-2.902923,-22.158693,10.751396,211.889053,187.415878,1.000000,-2.902923,-2.965763,-2.780695,0.185068
8,Mi1,1.920397,-23.002977,2.872666,2.762253,-4.200725,-21.014315,21.948601,194.000183,189.219467,0.000000,-23.636623,-23.002977,-23.465387,-0.462410
9,Tm3,1.067724,-0.698865,2.872666,1.080776,1.701193,-26.473347,15.703749,208.575363,185.376846,0.731282,-0.758681,-0.698865,-0.687536,0.011329
10,Mi4,2.000000,-6.677880,2.872666,4.179005,-7.264595,-17.943657,100.000000,207.430771,193.654251,0.000000,-7.320008,-6.677880,-6.939454,-0.261574
11,Mi9,2.000000,-14.461504,2.872666,4.820599,-8.559454,-16.873001,19.782955,192.165985,190.329590,0.000000,-14.336487,-14.461504,-14.616584,-0.155080
12,T4a,1.399138,-5.710292,2.872666,0.100000,-4.728526,-20.288790,14.707944,195.932846,217.364609,0.226634,-5.814738,-5.710292,-6.100339,-0.390047
13,T4b,0.968507,-16.695921,2.872666,2.213789,-5.381892,-20.080889,13.360298,206.366379,204.781708,0.130478,-18.014860,-16.695921,-17.833086,-1.137165
14,T4c,0.972873,-6.103301,2.872666,0.380834,-5.547660,-19.811934,10.000000,193.790207,197.084503,0.949678,-6.281348,-6.103301,-6.178954,-0.075653
15,T4d,1.006316,-10.405724,2.872666,6.996793,-10.392288,-14.175425,10.000000,209.237762,211.221054,0.979435,-10.490728,-10.405724,-10.493358,-0.087634
16,Tm1,1.024500,-71.278717,2.872666,2.071484,-12.591562,-12.365356,17.358030,201.264038,201.958435,0.000000,-71.477379,-71.278717,-72.136391,-0.857674
17,Tm2,1.027926,-39.259998,2.872666,0.927799,-12.683394,-12.534136,18.283962,212.489960,202.765198,0.038531,-39.299137,-39.259998,-40.142529,-0.882530
18,Tm4,1.005293,-3.822583,2.872666,0.742580,-3.009127,-21.021173,10.000000,191.915070,213.026825,1.000000,-3.009127,-3.822583,-3.169412,0.653171
19,Tm9,1.005602,-8.934534,2.872666,2.579824,1.346316,-26.581776,28.477140,193.429062,210.484467,0.000000,-8.143317,-8.934534,-8.624522,0.310012
20,T5a,1.020888,-4.343684,2.872666,3.085643,-3.980138,-21.022232,10.000000,204.022995,205.439743,1.000000,-3.980137,-4.343684,-3.981798,0.361886
21,T5b,1.045566,-14.688223,2.872666,4.798453,-14.536780,-11.056416,10.000000,205.997803,199.468262,1.000000,-14.536778,-14.688223,-14.545428,0.142795
22,T5c,1.017137,37.162331,2.872666,7.614779,3.028182,-27.949673,10.000000,214.409668,194.118347,0.000000,38.094933,37.162331,37.219696,0.057365
23,T5d,0.962802,9.553976,2.872666,3.497499,-0.639754,-24.865057,22.668026,196.439560,229.460159,0.232650,9.195127,9.553976,9.811370,0.257394
24,T1,1.032695,3.524214,2.872666,2.174690,2.798289,-27.355700,16.560291,206.576126,208.207169,0.000000,2.104070,3.524214,3.135632,-0.388582
25,T2,0.994657,-18.679838,2.872666,2.725331,-12.391647,-12.112911,10.000000,201.139252,199.175446,0.041464,-26.196594,-18.679838,-22.862490,-4.182652
26,T2a,1.041062,-21.852726,2.872666,8.385135,-12.620337,-10.725993,10.000000,229.047943,196.969757,0.621169,-21.066294,-21.852726,-23.119942,-1.267216
27,T3,1.015176,-8.464922,2.872666,2.499868,-8.612821,-9.750578,10.000000,204.551620,218.804916,1.000000,-8.612821,-8.464922,-8.683619,-0.218697
28,C2,0.961604,-11.854418,2.872666,1.662795,-0.817612,-24.040171,22.141762,203.194565,203.473038,0.000000,-11.835824,-11.854418,-11.778017,0.076401
29,C3,0.953773,-11.885384,2.872666,3.643188,2.418409,-27.896893,21.218370,193.528275,208.112808,0.000000,-11.818498,-11.885384,-11.700397,0.184986
30,Lawf1,1.045015,10.530345,2.872666,1.554388,-12.646796,-11.642264,19.227190,216.002182,193.032913,1.000000,-12.646796,10.530345,3.896931,-6.633414
31,Lawf2,0.982211,1.348084,2.872666,2.981023,1.300395,-26.702761,10.000000,185.518448,169.020645,1.000000,1.300395,1.348084,1.304803,-0.043281
32,Dm3v,0.958134,-1.873869,2.872666,10.000000,-0.917689,-34.537762,10.000000,198.176682,201.845505,0.548255,-1.372330,-1.873869,-1.732683,0.141186
33,Lai,1.017586,-91.428719,2.872666,4.800715,1.173463,-26.056061,10.000000,214.883392,217.014908,0.175562,-90.468170,-91.428719,-90.936546,0.492172
34,Mi10,1.026941,-0.679246,2.872666,3.298074,-10.410116,-14.702168,16.189796,202.659393,198.240723,0.365069,-6.709606,-0.679246,-2.120848,-1.441601
35,Mi13,1.017696,2.750614,2.872666,3.530438,1.567465,-26.643642,10.947377,186.599930,206.089920,0.782903,2.382606,2.750614,2.507046,-0.243567
36,Mi14,0.997672,10.536438,2.872666,6.464880,-1.017259,-24.790337,24.071321,189.345535,216.906647,0.000000,8.681392,10.536438,10.123471,-0.412967
37,Mi15,1.003410,-6.835143,2.872666,1.876078,-1.020704,-24.034332,18.637548,204.707214,213.118774,0.291765,-7.571525,-6.835143,-6.632832,0.202311
38,Mi2,1.039613,0.316697,2.872666,4.375132,0.286223,-25.446888,14.790708,182.700378,229.930222,1.000000,0.286223,0.316697,0.264930,-0.051767
39,Tm16,1.028615,-52.325844,2.872666,5.814408,1.036120,-25.811304,10.487175,186.907104,222.237061,0.756155,-28.690186,-52.325844,-50.464363,1.861481
40,Tm20,0.959185,-31.058561,2.872666,4.163025,-6.589131,-18.202770,19.976841,197.156647,199.548279,0.106309,-29.920168,-31.058561,-31.209461,-0.150900
41,Tm21,1.048601,-1.546481,2.872666,3.788752,1.227449,-26.670546,10.000000,193.126114,208.674774,0.885612,-1.181270,-1.546481,-1.355362,0.191119
42,Tm27,1.039591,-17.984856,2.872666,4.501899,-15.802335,-9.096463,38.581078,201.464157,190.850708,0.000000,-20.430714,-17.984856,-21.100048,-3.115192
43,Tm5a,1.029531,-7.338818,2.872666,5.579008,-1.417616,-24.635857,20.926727,205.322449,189.201477,0.000000,-10.132455,-7.338818,-7.150679,0.188139
44,Tm5b,1.021924,-31.884771,2.872666,6.570732,0.421587,-25.067263,17.579163,209.731430,196.298874,0.086569,-36.104774,-31.884771,-31.657457,0.227314
45,Tm5c,1.004449,-9.528888,2.872666,5.866755,0.010528,-24.494991,10.000000,189.971756,203.848358,0.035344,-9.964446,-9.528888,-10.364083,-0.835196
46,Tm5f,1.026935,8.521479,2.872666,6.884956,1.708451,-27.963171,16.759298,189.729218,194.588974,0.471601,7.393345,8.521479,8.481419,-0.040060
47,TmY10,1.005560,-1.870063,2.872666,1.400655,-0.565319,-24.036606,17.082146,194.334045,209.681137,0.000000,-1.870156,-1.870063,-1.865348,0.004715
48,TmY11,0.979552,-10.622545,2.872666,7.376980,1.953134,-26.626703,22.154892,206.877640,195.704865,0.000000,-18.010221,-10.622545,-9.904489,0.718057
49,TmY14,0.977403,-15.654402,2.872666,5.492573,-14.320330,-10.948231,10.000000,185.781479,208.242889,1.000000,-14.320329,-15.654402,-14.169625,1.484776
50,TmY15,0.968692,-7.525934,2.872666,4.421768,5.336987,-30.042143,10.000000,216.880356,195.519165,0.961319,3.978232,-7.525934,-7.541299,-0.015366
51,TmY3,1.024448,-24.018280,2.872666,10.000000,-10.530526,-14.185041,11.292506,207.458176,206.956985,0.000000,-26.792225,-24.018280,-24.677887,-0.659607
52,TmY4,0.993049,28.453121,2.872666,1.618599,8.964631,-24.836212,10.000000,212.889420,198.619568,0.000000,28.382833,28.453121,28.381134,-0.071987
53,TmY5a,0.977337,29.486048,2.872666,9.057919,-6.130835,-20.105829,10.000000,187.406784,210.542419,0.000000,28.813610,29.486048,29.227499,-0.258549
54,TmY9q,0.986797,25.584169,2.872666,6.728510,3.193891,-28.928600,10.000000,199.517502,215.190231,0.079499,20.753767,25.584169,25.111401,-0.472769
55,TmY9q__perp,1.039849,-3.823398,2.872666,2.403687,-3.533950,-21.127142,10.000000,199.564621,187.132477,1.000000,-3.533949,-3.823398,-3.468606,0.354793
