,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,0.545144,1.328797,0.100000,4.184413,,,,,,,,,,,,,,,,,,0.100000,,,,2.042406,0.694043,,,,2.204174,,,,,,,,,,,,,,,,,,,,,,
R7,,,10.000000,3.928729,,0.100000,,,2.903722,,4.470673,10.000000,,,,,,,,,,,,,,,,,,3.547253,0.100000,,,1.778607,0.100000,,,0.100000,10.000000,,2.008656,,0.100000,0.582909,0.104331,10.000000,10.000000,,,,,,,,,
R8,,2.360781,10.000000,2.455650,0.100000,0.100000,,0.100000,1.363432,,2.141679,8.241665,,,,,,,,,,,,,0.699254,,,,1.172354,2.360659,0.100000,1.143025,,,0.100000,,0.129386,0.100000,1.148951,,1.977055,2.825759,,,0.624089,4.693468,,1.695617,,1.203630,,,,,0.960998,
L1,3.239171,10.000000,10.000000,10.000000,2.859138,0.100000,0.100000,7.833424,0.546672,1.723117,1.811812,,,,,,0.870044,0.100000,,,,,,,1.332733,1.646447,2.290155,,0.678087,1.135515,,0.100000,,0.100000,,,,0.995203,0.594143,,,,1.238462,,,,,,,,,0.771865,,,,
L2,0.839828,,0.100000,0.344843,0.759650,5.272505,4.324304,0.776822,1.460184,0.567673,0.479750,0.100000,,,,,1.822182,2.511625,1.987628,,,,,,2.373216,0.873952,10.000000,,3.193433,1.580735,,,,0.682921,,0.408370,0.100000,,0.100000,,0.128978,,,,3.661901,,,,,,,3.714762,,,,
L3,,0.100000,0.776950,0.569997,0.247228,,,,1.747053,,0.892506,0.619745,,,,,3.008438,1.552850,1.019445,3.507181,,,,,3.161126,,,,1.089722,1.650410,4.480725,,2.979113,,3.791121,1.517087,,1.592780,1.822540,2.696584,0.100004,1.011483,1.931406,2.655699,2.675252,0.697340,3.059504,3.166944,,,,,0.984923,,0.673717,0.100000
L4,2.037514,,,0.100000,0.100000,0.100000,0.100000,0.992861,1.004555,,,1.368527,,,,,1.622331,0.100000,0.578637,0.100000,,,,,,1.283757,,,,0.986046,1.024646,1.716355,,,,1.037112,0.979848,,,,,,0.971399,,,,,,,,,0.571923,,,,
L5,,,,2.084748,0.971108,,,0.100000,2.412051,0.336140,0.361174,0.100000,,,,,0.100000,0.104758,6.804825,,,,,,2.915799,0.419371,10.000000,,1.347877,2.415789,0.100000,0.100000,,0.720708,3.780928,0.100000,3.370383,0.735073,3.556944,,0.304769,0.114147,2.213255,,2.846691,,,,0.100000,0.100000,2.320638,2.310832,,0.100000,,
Mi1,,1.060115,0.100000,0.115006,0.100931,,,0.100000,1.529795,0.285700,1.217539,0.610387,1.660339,1.098857,1.180689,0.964667,0.275037,0.497270,1.998292,,,,,,0.116773,0.587585,0.519419,0.100000,2.408688,2.682298,1.601347,0.156844,0.817141,,1.101067,1.458103,0.100000,1.296069,1.433365,,0.503950,0.736068,0.822103,,,0.855669,,0.100000,0.966765,0.432324,0.717414,0.561149,0.350740,0.100000,1.184626,1.506010
Tm3,,,,0.279397,0.959863,,,,1.734152,0.103118,1.025301,1.389016,1.767812,1.655824,1.684765,0.449446,,,0.176687,,,1.021780,,1.007693,,0.191901,0.103816,0.140375,0.957002,0.974651,0.274308,0.310496,,,0.619471,1.764659,1.756637,,,1.637588,,,0.100000,,,,0.622608,,0.525025,0.192812,0.432056,0.180689,,1.738566,,
Mi4,,,,,3.182933,0.100000,,0.100000,1.285654,1.646992,0.495743,2.509128,0.119411,2.090533,1.024384,0.691135,0.757428,0.707170,0.915904,0.744918,,,,,0.226902,,0.100000,,0.315666,0.966797,0.130733,0.208702,1.595544,,0.756139,,0.877924,,0.454204,0.722648,2.407064,,1.276565,0.753762,0.748420,0.100000,0.754221,0.739470,0.730654,,1.928481,0.738692,0.974016,2.043864,,
Mi9,,,,,,0.100000,9.756156,,0.121686,1.229875,1.201503,,1.078024,1.805257,2.623453,0.956327,1.870211,1.073774,0.707197,2.035901,,,,,,0.128801,0.941890,2.754606,0.584730,,0.256693,1.894641,1.011339,,0.650895,,4.267706,0.100000,,0.497714,5.823978,1.145423,0.651810,0.100000,0.718713,,0.967066,,0.647516,1.030428,,0.703092,0.979966,5.710529,8.985091,
T4a,,,,,,,,,,,,0.482237,1.092326,0.989275,0.707393,0.959342,,,,,0.100000,,,,,,,,,1.671055,,,,,,2.057825,,,,,,,0.706074,,,,,,,0.100000,,,,,1.534305,0.963870
T4b,,,,,,,,,2.215593,,1.659180,1.183893,1.313180,1.113643,,1.014990,,,,,,2.019651,,,,,,,,,,,,,,0.100000,,,,,,,0.908140,,,,,,0.893467,0.143120,0.100000,,,,,
T4c,,,,,,,,,,,,0.790435,,,1.176722,,,,,,,,0.100000,1.230000,,1.040480,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.983695,,1.492395,1.418677,,
T4d,,,,,,,,,1.026680,,,,,,1.015526,0.885577,,,,,,,,1.461033,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.795600,,0.328584,0.857047,,
Tm1,,,,,0.100000,,,1.751097,1.995502,1.047292,0.754029,0.100000,,,1.046248,,1.171715,2.598377,1.987213,4.311675,1.619038,1.089398,0.100000,0.396732,2.130803,0.474588,3.326079,0.100073,10.000000,1.653497,,0.156631,1.846499,,4.044771,0.636122,,0.237561,0.816838,2.986633,0.116528,0.186349,2.046399,2.097065,,,3.140257,0.100000,,1.687651,,1.060247,0.100000,0.100000,0.522155,5.158694
Tm2,,,,10.000000,0.113471,,,1.261990,1.521176,0.100000,0.699125,0.100000,0.100000,,0.100000,,1.727380,,2.838393,7.183108,1.512722,1.309255,0.100000,0.118540,1.971702,1.364124,8.656176,0.100587,,1.565019,4.038757,0.100000,2.016486,,,0.100000,,,0.615087,,,0.179096,2.120630,,,,,,1.714928,0.100011,0.100000,3.312453,0.100000,10.000000,0.100000,0.100000
Tm4,,,,,0.100000,,,,0.100000,0.357665,0.528342,,,,,,0.931209,3.510121,2.864277,,1.319504,1.834070,0.100000,0.339623,0.100000,2.737851,3.250271,0.100052,1.692552,1.578381,,0.108325,,,3.122568,0.719305,2.994313,,0.229128,,,0.102124,2.104117,,,,,,4.893447,0.100000,0.120072,3.417046,,0.327101,,10.000000
Tm9,,,,,,4.226278,,,,,0.100000,0.653883,,,,,1.527226,1.658625,1.367461,4.664592,1.093655,1.592683,0.100000,0.440126,,2.381630,10.000000,,,,,,2.749376,,,,,,,,0.153785,0.100000,,,,0.100000,2.769362,,,0.695328,5.373228,,1.215691,,0.713907,1.286051
T5a,,,,,,,,,,,,,1.672118,,,,,0.825628,,,1.272282,0.100000,,,,2.629507,,,,,,,,,,,,,,,,,1.836483,,,,,,,0.100000,,,,0.100000,1.164997,0.560756
T5b,,,,,,,,,,,,,,0.991898,,,,,,,1.190481,1.156155,,,,2.128232,,,,,,,,,,,,,,,,,,,,,,,0.235436,0.100000,1.028834,,,10.000000,,
T5c,,,,,,,,,,,,,,,1.442211,,,,,,,1.034396,0.100000,1.155247,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.033443,,0.100000,0.764572,,
T5d,,,,,,,,,,,,,,,0.100000,0.972603,,,,,,,,0.100000,,1.924516,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.222962,0.100000,,
