idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,3.963584,1.116191,0.000000,1.000000,-47.681497,-0.231976,-50.287822
1,R2,4.182512,1.354706,0.000000,1.000000,-47.681497,-0.231976,-50.287822
2,R3,3.815246,1.729938,0.000000,1.000000,-47.681497,-0.231976,-50.287822
3,R4,3.310259,0.887424,0.000000,1.000000,-47.681497,-0.231976,-50.287822
4,R5,3.138860,1.077010,0.000000,1.000000,-47.681497,-0.231976,-50.287822
5,R6,3.423441,0.965378,0.000000,1.000000,-47.681497,-0.231976,-50.287822
6,R7,0.100000,2.817221,0.000000,1.000000,-47.681497,-0.231976,-50.287822
7,R8,1.910121,1.020327,0.000000,1.000000,-47.681497,-0.231976,-50.287822
8,L1,1.623454,2.146772,51.066219,3.140414,-47.681497,-0.231976,-50.287822
9,L2,1.161923,1.755183,55.432674,3.250589,-47.681497,-0.231976,-50.287822
10,L3,0.477192,1.649003,0.000000,2.794544,-47.681497,-0.231976,-50.287822
11,L4,2.934770,0.549258,0.820028,5.951779,-47.681497,-0.231976,-50.287822
12,L5,1.053563,0.686991,51.622328,4.641738,-47.681497,-0.231976,-50.287822
13,Lawf1,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
14,Lawf2,0.574288,0.121992,0.000000,1.000000,-47.681497,-0.231976,-50.287822
15,Am,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
16,C2,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
17,C3,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
18,CT1(Lo1),0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
19,CT1(M10),0.192542,0.201576,0.000000,1.000000,-47.681497,-0.231976,-50.287822
20,Mi1,2.421707,2.877293,0.000000,2.493737,-47.681497,-0.231976,-50.287822
21,Mi2,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
22,Mi3,0.194473,0.253870,0.000000,1.000000,-47.681497,-0.231976,-50.287822
23,Mi4,1.395253,0.525420,0.000000,2.655750,-47.681497,-0.231976,-50.287822
24,Mi9,0.967419,1.287545,0.000000,1.663786,-47.681497,-0.231976,-50.287822
25,Mi10,0.400868,0.459963,0.000000,1.000000,-47.681497,-0.231976,-50.287822
26,Mi11,0.518141,0.568200,0.000000,1.000000,-47.681497,-0.231976,-50.287822
27,Mi12,4.628125,4.905207,0.000000,1.000000,-47.681497,-0.231976,-50.287822
28,Mi13,1.000554,1.117684,0.000000,1.000000,-47.681497,-0.231976,-50.287822
29,Mi14,2.854201,1.575605,0.000000,1.000000,-47.681497,-0.231976,-50.287822
30,Mi15,0.599610,0.313932,0.000000,1.000000,-47.681497,-0.231976,-50.287822
31,T1,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
32,T2,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
33,T2a,2.236255,2.703294,0.000000,1.000000,-47.681497,-0.231976,-50.287822
34,T3,1.626150,1.975483,0.000000,1.000000,-47.681497,-0.231976,-50.287822
35,T4a,1.336940,0.869469,0.000000,1.000000,-47.681497,-0.231976,-50.287822
36,T4b,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
37,T4c,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
38,T4d,0.712806,1.834168,0.000000,1.000000,-47.681497,-0.231976,-50.287822
39,T5a,0.838109,0.612344,0.000000,1.000000,-47.681497,-0.231976,-50.287822
40,T5b,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
41,T5c,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
42,T5d,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
43,Tm1,0.352580,0.100000,0.000000,3.370698,-47.681497,-0.231976,-50.287822
44,Tm2,1.969621,0.100000,0.000000,3.827035,-47.681497,-0.231976,-50.287822
45,Tm3,2.268039,0.756473,0.000000,2.895786,-47.681497,-0.231976,-50.287822
46,Tm4,4.887230,0.150322,0.000000,4.274479,-47.681497,-0.231976,-50.287822
47,Tm5Y,0.118407,0.127302,0.000000,1.000000,-47.681497,-0.231976,-50.287822
48,Tm5a,0.475812,0.480936,0.000000,1.000000,-47.681497,-0.231976,-50.287822
49,Tm5b,0.465543,0.520486,0.000000,1.000000,-47.681497,-0.231976,-50.287822
50,Tm5c,1.492567,1.508213,0.000000,1.000000,-47.681497,-0.231976,-50.287822
51,Tm9,1.288296,0.100000,0.000000,2.070273,-47.681497,-0.231976,-50.287822
52,Tm16,0.520378,0.456889,0.000000,1.000000,-47.681497,-0.231976,-50.287822
53,Tm20,0.594497,1.600108,0.000000,1.000000,-47.681497,-0.231976,-50.287822
54,Tm28,0.111699,0.120805,0.000000,1.000000,-47.681497,-0.231976,-50.287822
55,Tm30,0.565167,0.562283,0.000000,1.000000,-47.681497,-0.231976,-50.287822
56,TmY3,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
57,TmY4,0.231575,0.214721,0.000000,1.000000,-47.681497,-0.231976,-50.287822
58,TmY5a,1.270309,1.071001,0.000000,1.000000,-47.681497,-0.231976,-50.287822
59,TmY9,0.825923,0.943425,0.000000,1.000000,-47.681497,-0.231976,-50.287822
60,TmY10,0.690945,0.725492,0.000000,1.000000,-47.681497,-0.231976,-50.287822
61,TmY13,0.453740,0.467220,0.000000,1.000000,-47.681497,-0.231976,-50.287822
62,TmY14,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
63,TmY15,0.474501,0.799575,0.000000,1.000000,-47.681497,-0.231976,-50.287822
64,TmY18,0.100000,0.100000,0.000000,1.000000,-47.681497,-0.231976,-50.287822
