idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.893286,1.480435,-19.927238,1.008488,0.254536,16.924668,203.606226,0.000000,0.000000,19.998784,19.998721
1,R7,1.893286,5.178144,-20.454730,1.001352,-0.460748,10.000000,198.733133,0.000000,0.000000,19.723644,19.723070
2,R8,1.893286,2.114893,-19.565403,0.953857,0.209090,10.000000,203.985939,0.000000,0.000000,19.999617,19.999546
3,L1,1.893286,3.952456,1.895162,2.376436,4.529781,11.649509,193.898508,0.000000,0.600000,-0.125512,-0.125728
4,L2,1.893286,0.408300,-2.645832,0.923008,2.719434,25.654140,193.251017,0.000000,0.600000,-0.025275,-0.026421
5,L3,1.893286,1.330418,0.261906,0.693005,-4.240918,10.116637,193.946759,0.000000,0.000000,2.328293,-0.049315
6,L4,1.893286,1.152395,0.866301,0.363424,1.791212,10.000000,228.354218,0.000000,1.000000,0.000000,0.000992
7,L5,1.893286,3.687157,0.002798,0.862386,-1.911067,10.000000,251.038154,0.000000,1.000000,0.000000,0.001942
8,Mi1,1.893286,2.180562,1.886992,1.433736,-3.531095,57.254760,190.867984,0.000000,0.000000,-1.949298,-1.964665
9,Tm3,1.893286,6.081370,0.544059,0.317473,-4.412637,24.350158,201.522421,0.000000,0.000000,-0.529140,-0.549845
10,Mi4,1.893286,4.531196,0.552655,1.308647,1.694682,10.000000,209.080884,0.000000,0.000000,-3.466933,-2.802874
11,Mi9,1.893286,8.138241,0.546098,1.345026,0.096928,11.111709,205.503729,0.000000,0.000000,0.906556,0.276048
12,T4a,1.893286,1.759418,-0.748298,1.028757,-0.038074,33.003376,198.483074,0.000000,0.000000,-0.987078,-0.861383
13,T4b,1.893286,1.476941,-1.592542,1.021827,0.012720,43.161400,193.864486,0.000000,0.000000,0.011265,0.023792
14,T4c,1.893286,0.356801,-0.545794,1.048160,0.094109,47.484453,202.202645,0.000000,0.000000,-0.156664,-0.144289
15,T4d,1.893286,0.100000,-1.391199,0.978692,-0.278815,48.368484,197.671184,0.000000,0.000000,-0.123046,-0.109340
16,Tm1,1.893286,1.955020,2.473464,0.911955,2.550814,14.617207,205.107290,0.000000,0.000000,-0.298559,-0.262837
17,Tm2,1.893286,0.105503,-2.089802,0.470191,2.666709,24.878031,207.073902,0.000000,0.000000,0.224849,0.225575
