,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,3.578455,0.608077,1.448484,0.100000,,,,,,,,,,,,,,,,,,4.666161,,,,0.100000,0.100000,,,,2.241509,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.258719,10.000000,,4.341912,,,1.179289,,0.100000,5.884816,,,,,,,,,,,,,,,,,,0.100000,0.100319,,,1.039406,9.999570,,,1.043322,0.100230,,4.917958,,1.454760,0.957858,1.562426,10.000000,1.825712,,,,,,,,,
R8,,6.269043,0.100000,10.000000,0.100000,3.507958,,0.100000,0.100000,,0.100000,7.861162,,,,,,,,,,,,,0.100000,,,,0.100000,4.371948,2.052273,0.100000,,,0.100000,,0.100000,1.009812,7.268566,,3.222812,0.954465,,,1.034478,0.100000,,1.782384,,0.997566,,,,,0.998182,
L1,10.000000,0.100000,6.774336,0.100000,0.100000,0.860060,0.100000,9.680323,1.040937,0.549484,4.580185,,,,,,0.100000,0.100000,,,,,,,4.543447,1.788963,1.003030,,6.197757,5.736574,,0.100000,,0.971790,,,,0.996336,5.258574,,,,1.022542,,,,,,,,,1.023132,,,,
L2,0.601047,,0.992023,0.519215,0.100071,4.761452,9.443516,2.791119,6.996893,0.974974,0.282215,2.300516,,,,,0.100000,0.934116,0.100000,,,,,,0.100000,3.965350,0.981795,,1.005571,3.323302,,,,0.978249,,4.696302,1.004490,,1.028079,,1.442345,,,,1.011292,,,,,,,0.966709,,,,
L3,,3.933480,0.100000,9.983646,0.100000,,,,0.710360,,0.100000,1.529686,,,,,0.100000,5.777033,10.000000,0.100000,,,,,0.100000,,,,0.100000,0.865957,0.100000,,3.054479,,9.990090,1.592880,,1.042010,0.734464,2.951003,0.100000,1.021894,1.052104,1.075246,0.964717,8.943985,0.972601,0.100000,,,,,1.026929,,0.930095,1.045811
L4,5.070625,,,1.636040,0.703582,4.613218,0.100000,0.100000,0.100000,,,0.321509,,,,,2.636479,3.051024,1.946994,10.000000,,,,,,2.036101,,,,0.100000,10.000000,1.766419,,,,7.780636,10.000000,,,,,,1.010871,,,,,,,,,0.100000,,,,
L5,,,,0.100000,0.100000,,,1.317704,7.065604,1.420391,2.050534,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,8.524158,1.012155,,0.100000,0.100000,0.100000,0.100000,,0.993744,1.247235,0.100000,10.000000,0.100000,6.598975,,0.157882,0.483074,0.100000,,0.384995,,,,1.021816,0.100000,0.260715,0.548831,,1.473238,,
Mi1,,0.100000,10.000000,0.100000,5.649317,,,0.100000,0.100000,0.212695,10.000000,0.100000,0.845076,5.130522,0.100000,0.100000,0.100000,0.582513,0.100000,,,,,,4.175200,1.635822,0.327614,0.993687,0.100000,0.100000,10.000000,3.738548,0.834581,,6.122618,8.899609,10.000000,0.100000,4.134150,,0.104834,0.431804,0.317965,,,10.000000,,0.371526,0.965980,0.100000,3.184615,0.655767,0.434891,0.338529,2.931502,0.100000
Tm3,,,,0.100000,0.100000,,,,0.100000,5.377996,10.000000,0.100000,5.205253,5.763252,0.187068,0.100000,,,0.100000,,,1.022737,,0.988736,,1.426313,0.265215,0.281012,0.100000,10.000000,10.000000,10.000000,,,10.000000,3.426933,5.511113,,,1.028871,,,0.100000,,,,0.972815,,1.007529,0.100000,7.280616,0.578085,,0.469409,,
Mi4,,,,,0.100000,0.100000,,0.100000,0.100000,1.328532,10.000000,0.733929,0.100000,1.176107,1.594977,2.029309,0.524504,6.808127,0.100000,6.398876,,,,,3.640556,,0.100000,,0.100000,6.030488,0.100000,0.100000,1.243487,,0.100000,,0.100000,,0.100000,0.100000,1.533099,,0.632226,1.022041,1.622307,0.100000,2.149434,2.025060,1.655310,,0.149255,1.326664,0.950321,1.977722,,
Mi9,,,,,,8.672661,6.212589,,5.288765,0.431313,7.654000,,6.282293,0.453209,0.995803,0.998857,0.432745,0.100000,0.342075,0.100000,,,,,,4.184378,2.372883,0.100000,10.000000,,0.340067,0.100000,0.983047,,2.540062,,0.859046,2.726837,,1.018689,1.612934,2.551995,1.036691,0.976315,0.986416,,0.959630,,1.633959,1.031297,,1.864569,1.005938,0.244644,9.874610,
T4a,,,,,,,,,,,,5.345217,3.980420,1.038398,1.030923,1.034645,,,,,1.025961,,,,,,,,,0.100000,,,,,,0.146515,,,,,,,0.226020,,,,,,,0.100000,,,,,0.376704,0.100000
T4b,,,,,,,,,0.556947,,1.416036,2.404025,1.019391,1.863423,,0.971798,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,0.954200,,,,,,0.963873,1.042639,5.884958,,,,,
T4c,,,,,,,,,,,,0.419611,,,0.403110,,,,,,,,0.990068,0.994544,,1.014970,,,,,,,,,,,,,,,,,,,,,,,,1.011233,1.766388,,0.414894,0.989904,,
T4d,,,,,,,,,1.010657,,,,,,1.049019,0.956087,,,,,,,,0.981717,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.585092,,1.029481,1.049837,,
Tm1,,,,,2.621728,,,2.007923,0.100000,5.134045,0.100000,1.314269,,,0.971187,,2.152613,7.820767,1.434881,10.000000,0.100000,0.100000,2.849206,0.100000,2.063237,10.000000,0.100000,2.014811,0.869797,10.000000,,0.100000,0.100000,,10.000000,0.100000,,1.014252,0.100000,2.914238,0.100000,0.100000,0.984433,0.955044,,,0.644494,1.019862,,1.035697,,0.983415,1.024908,1.029444,0.100000,0.206009
Tm2,,,,5.008463,0.100000,,,3.849521,0.100000,0.100000,0.100000,0.105346,1.016630,,1.003397,,0.100000,,0.805292,5.307174,1.038928,0.997484,3.985714,1.676814,0.954831,3.347972,0.956934,0.100000,,4.342183,0.100000,0.100000,0.100000,,,0.100000,,,0.100000,,,0.983251,0.968297,,,,,,1.036929,0.959153,5.024776,1.016209,0.980112,1.009400,1.009019,2.909521
Tm4,,,,,0.187650,,,,1.785456,1.820642,0.100000,,,,,,0.170174,0.198027,0.100000,,1.041091,0.957052,0.398914,1.008033,0.964011,0.997775,0.988976,1.681996,0.100000,0.100000,,0.100000,,,1.848707,1.845722,4.210948,,0.982829,,,0.963396,1.005008,,,,,,1.023525,0.957252,0.100000,1.029996,,0.989283,,0.999352
Tm9,,,,,,2.096835,,,,,0.100000,0.148811,,,,,0.567725,0.627239,1.334402,0.100000,1.047117,0.100000,6.336347,1.045177,,0.100000,1.025129,,,,,,2.744434,,,,,,,,0.279493,1.014264,,,,0.998170,1.836611,,,0.986736,0.100000,,1.013462,,2.023821,0.964671
T5a,,,,,,,,,,,,,1.032458,,,,,0.100000,,,1.830095,1.043194,,,,2.692202,,,,,,,,,,,,,,,,,1.008241,,,,,,,0.970935,,,,1.020055,1.035813,0.950618
T5b,,,,,,,,,,,,,,0.995956,,,,,,,0.965655,1.044238,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,1.002655,0.985453,1.043536,,,1.037518,,
T5c,,,,,,,,,,,,,,,0.380158,,,,,,,1.028839,0.101681,0.983197,,4.103701,,,,,,,,,,,,,,,,,,,,,,,,0.993594,0.100000,,0.440791,0.983109,,
